record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,qty out 
INV_507212,1/31/2025 5:46,Willowvale_Plant,,Family Loaf,0,18,2324,2306,stock_adjustment,Expired Waste,2/7/2025,18
INV_500975,6/17/2025 17:59,,STORE_034,Wholegrain Brown,23,0,0,23,return_from_store,Sale,6/22/2025,0
INV_514365,1/13/2025 6:59,,STORE_090,Soft White,95,0,120,215,return_from_store,Shrinkage,1/18/2025,0
INV_505866,1/4/2025 3:00,Shepperton_Plant,,Wholegrain Brown,0,42,22780,22738,stock_adjustment,Shrinkage,1/9/2025,42
INV_509133,2/21/2025 10:12,Willowvale_Plant,,High Energy Brown,0,35,43938,43903,stock_adjustment,Manual Correction,2/26/2025,35
INV_506582,5/1/2025 16:11,,STORE_132,Seed Loaf,102,0,-39,63,return_from_store,Manual Correction,5/7/2025,0
INV_512915,11/5/2025 0:00,Willowvale_Plant,,Family Loaf,1967,0,30488,32455,production,Expired Waste,6/2/2025,0
INV_502387,7/9/2025 18:01,Shepperton_Plant,,High Energy White,0,17,6294,6277,stock_adjustment,Damaged,7/14/2025,17
INV_517863,6/21/2025 8:04,Willowvale_Plant,,Wholegrain Brown,0,193,77645,77452,waste,Expired Waste,6/26/2025,193
INV_505021,5/20/2025 6:13,,STORE_107,High Energy White,118,0,0,118,return_from_store,Return from Store,5/25/2025,0
INV_507129,7/2/2025 4:03,Willowvale_Plant,,Family Loaf,0,69,3491,3422,waste,Return from Store,7/9/2025,69
INV_512583,7/16/2025 17:56,,STORE_096,Whole Wheat,0,80,-61,-141,store_sale,Shrinkage,7/22/2025,80
INV_507175,1/8/2025 22:10,,STORE_078,Family Loaf,0,94,-90,-184,store_sale,Damaged,1/15/2025,94
INV_511413,5/21/2025 18:54,,STORE_059,Whole Wheat,0,50,98,48,store_sale,Return from Store,5/27/2025,50
INV_503882,5/26/2025 2:44,Willowvale_Plant,,Family Loaf,0,104,3592,3488,waste,Manual Correction,6/2/2025,104
INV_506055,5/2/2025 16:37,Shepperton_Plant,,Whole Wheat,0,79,20510,20431,waste,Manual Correction,5/8/2025,79
INV_511115,3/11/2025 7:53,,STORE_111,High Energy Brown,84,0,-474,-390,return_from_store,Shrinkage,3/16/2025,0
INV_508135,1/20/2025 17:48,Shepperton_Plant,,Seed Loaf,33,0,28384,28417,stock_adjustment,Expired Waste,1/26/2025,0
INV_514759,3/8/2025 1:20,,STORE_182,Seed Loaf,0,114,-719,-833,store_sale,Sale,3/14/2025,114
INV_516829,2/15/2025 8:22,,STORE_078,High Energy Brown,0,96,-189,-285,store_sale,Expired Waste,2/20/2025,96
INV_503875,1/7/2025 22:05,,STORE_043,Soft White,0,203,0,-203,store_sale,Sale,1/12/2025,203
INV_502789,7/30/2025 5:31,Shepperton_Plant,,High Energy White,0,49,6584,6535,stock_adjustment,Production,8/4/2025,49
INV_509136,4/2/2025 6:56,Shepperton_Plant,,Family Loaf,1391,0,58852,60243,production,Dispatch to Store,4/9/2025,0
INV_517097,5/21/2025 22:48,Shepperton_Plant,,Family Loaf,0,862,102529,101667,dispatch,Sale,5/28/2025,862
INV_501857,5/19/2025 21:42,,STORE_133,High Energy Brown,85,0,61,146,return_from_store,Return from Store,5/24/2025,0
INV_516903,5/11/2025 10:50,,STORE_133,High Energy White,25,0,-322,-297,return_from_store,Shrinkage,5/16/2025,0
INV_504108,2/2/2025 6:08,Shepperton_Plant,,Wholegrain Brown,31,0,15970,16001,stock_adjustment,Dispatch to Store,2/7/2025,0
INV_505213,6/4/2025 9:41,Shepperton_Plant,,Soft White,48,0,31339,31387,stock_adjustment,Dispatch to Store,6/9/2025,0
INV_508281,6/11/2025 14:25,Shepperton_Plant,,Whole Wheat,43,0,32478,32521,stock_adjustment,Expired Waste,6/17/2025,0
INV_503255,1/22/2025 17:12,,STORE_179,High Energy White,82,0,68,150,return_from_store,Manual Correction,1/27/2025,0
INV_507323,1/11/2025 14:28,Shepperton_Plant,,Soft White,0,47,32120,32073,stock_adjustment,Production,1/16/2025,47
INV_502690,5/27/2025 5:10,,STORE_179,Seed Loaf,0,291,-6,-297,store_sale,Expired Waste,6/2/2025,291
INV_507389,7/17/2025 5:57,,STORE_064,Soft White,0,114,108,-6,store_sale,Shrinkage,7/22/2025,114
INV_504627,7/17/2025 19:09,Willowvale_Plant,,Whole Wheat,1290,0,-12003,-10713,production,Manual Correction,7/23/2025,0
INV_517994,5/11/2025 11:23,,STORE_077,High Energy Brown,0,184,-324,-508,store_sale,Production,5/16/2025,184
INV_501319,3/17/2025 20:50,Shepperton_Plant,,Whole Wheat,0,34,-5747,-5781,waste,Shrinkage,3/23/2025,34
INV_515143,6/14/2025 10:08,,STORE_063,High Energy Brown,0,208,-119,-327,store_sale,Return from Store,6/19/2025,208
INV_517987,3/8/2025 10:39,Shepperton_Plant,,Family Loaf,1269,0,105833,107102,production,Expired Waste,3/15/2025,0
INV_505162,1/5/2025 9:55,Shepperton_Plant,,Whole Wheat,0,1001,18654,17653,dispatch,Manual Correction,1/11/2025,1001
INV_515936,7/19/2025 20:17,,STORE_146,Seed Loaf,72,0,45,117,return_from_store,Damaged,7/25/2025,0
INV_513854,3/14/2025 12:38,Shepperton_Plant,,Soft White,0,1283,28077,26794,dispatch,Sale,3/19/2025,1283
INV_512192,1/14/2025 12:55,Willowvale_Plant,,Whole Wheat,0,38,6418,6380,waste,Return from Store,1/20/2025,38
INV_501135,2/25/2025 15:07,Shepperton_Plant,,Whole Wheat,0,1083,-4036,-5119,dispatch,Sale,3/3/2025,1083
INV_504529,7/21/2025 23:00,Willowvale_Plant,,Seed Loaf,0,77,10350,10273,waste,Dispatch to Store,7/27/2025,77
INV_511667,5/5/2025 0:24,Willowvale_Plant,,High Energy Brown,0,118,61366,61248,waste,Shrinkage,5/10/2025,118
INV_503505,3/2/2025 17:53,,STORE_030,Soft White,61,0,180,241,return_from_store,Expired Waste,3/7/2025,0
INV_504749,4/11/2025 0:49,,STORE_057,High Energy Brown,0,138,45,-93,store_sale,Return from Store,4/16/2025,138
INV_510669,1/11/2025 19:21,Shepperton_Plant,,High Energy White,0,19,21808,21789,stock_adjustment,Expired Waste,1/16/2025,19
INV_512380,4/9/2025 6:12,Shepperton_Plant,,Whole Wheat,508,0,52313,52821,production,Sale,4/15/2025,0
INV_507086,4/12/2025 21:55,,STORE_015,High Energy White,115,0,94,209,return_from_store,Return from Store,4/17/2025,0
INV_512017,7/4/2025 13:40,Shepperton_Plant,,Whole Wheat,0,170,51942,51772,waste,Damaged,7/10/2025,170
INV_509941,5/2/2025 9:13,Shepperton_Plant,,Soft White,33,0,22174,22207,stock_adjustment,Sale,5/7/2025,0
INV_515785,2/14/2025 11:14,,STORE_066,High Energy White,0,85,-227,-312,store_sale,Production,2/19/2025,85
INV_513282,1/26/2025 21:44,,STORE_014,Wholegrain Brown,44,0,-309,-265,return_from_store,Production,1/31/2025,0
INV_517978,2/15/2025 23:37,Shepperton_Plant,,Soft White,1563,0,44424,45987,production,Shrinkage,2/20/2025,0
INV_506336,5/29/2025 1:20,Willowvale_Plant,,Wholegrain Brown,0,14,34089,34075,stock_adjustment,Manual Correction,6/3/2025,14
INV_514653,2/24/2025 0:26,Shepperton_Plant,,Whole Wheat,1922,0,61421,63343,production,Production,3/2/2025,0
INV_506982,6/22/2025 21:24,Shepperton_Plant,,Whole Wheat,0,1220,34947,33727,dispatch,Damaged,6/28/2025,1220
INV_510066,4/22/2025 5:40,,STORE_167,Soft White,0,108,-84,-192,store_sale,Sale,4/27/2025,108
INV_500917,3/19/2025 5:08,Shepperton_Plant,,Wholegrain Brown,49,0,823,872,stock_adjustment,Manual Correction,3/24/2025,0
INV_502505,7/8/2025 5:47,,STORE_020,Soft White,0,179,0,-179,store_sale,Return from Store,7/13/2025,179
INV_502904,6/16/2025 4:23,,STORE_089,Family Loaf,34,0,108,142,return_from_store,Manual Correction,6/23/2025,0
INV_500570,2/8/2025 8:44,Shepperton_Plant,,Family Loaf,1846,0,-3491,-1645,production,Shrinkage,2/15/2025,0
INV_501448,4/8/2025 11:25,,STORE_079,High Energy White,0,300,0,-300,store_sale,Return from Store,4/13/2025,300
INV_503414,1/10/2025 8:31,,STORE_126,Family Loaf,23,0,-130,-107,return_from_store,Damaged,1/17/2025,0
INV_516607,3/18/2025 17:41,Willowvale_Plant,,Family Loaf,0,41,47866,47825,waste,Expired Waste,3/25/2025,41
INV_514439,6/11/2025 0:47,,STORE_002,Seed Loaf,106,0,-345,-239,return_from_store,Production,6/17/2025,0
INV_514976,2/12/2025 12:25,Shepperton_Plant,,Whole Wheat,0,406,64831,64425,dispatch,Return from Store,2/18/2025,406
INV_509290,5/30/2025 2:37,Willowvale_Plant,,Whole Wheat,36,0,-1948,-1912,stock_adjustment,Sale,6/5/2025,0
INV_515958,1/3/2025 8:46,Willowvale_Plant,,Seed Loaf,0,1364,49917,48553,dispatch,Sale,1/9/2025,1364
INV_506837,5/25/2025 17:53,Shepperton_Plant,,Wholegrain Brown,1906,0,34855,36761,production,Return from Store,5/30/2025,0
INV_503226,4/15/2025 1:21,Willowvale_Plant,,Seed Loaf,32,0,6432,6464,stock_adjustment,Dispatch to Store,4/21/2025,0
INV_517873,2/22/2025 6:21,Shepperton_Plant,,High Energy Brown,4511,0,51479,51511,stock_adjustment,Shrinkage,2/27/2025,0
INV_512170,6/18/2025 8:37,Shepperton_Plant,,Seed Loaf,0,493,32634,32141,dispatch,Expired Waste,6/24/2025,493
INV_504383,4/20/2025 8:46,Willowvale_Plant,,Seed Loaf,0,398,13417,13019,dispatch,Expired Waste,4/26/2025,398
INV_509229,2/7/2025 13:48,Willowvale_Plant,,Wholegrain Brown,1168,0,49981,51149,production,Manual Correction,2/12/2025,0
INV_507845,4/5/2025 7:00,Shepperton_Plant,,Family Loaf,0,36,34360,34324,stock_adjustment,Manual Correction,4/12/2025,36
INV_503539,6/28/2025 16:33,Shepperton_Plant,,Whole Wheat,0,36,5845,5809,waste,Return from Store,7/4/2025,36
INV_514171,7/14/2025 16:26,,STORE_100,High Energy Brown,0,142,-103,-245,store_sale,Damaged,7/19/2025,142
INV_517167,1/5/2025 4:18,,STORE_040,Whole Wheat,102,0,-46,56,return_from_store,Sale,1/11/2025,0
INV_502827,5/1/2025 6:11,,STORE_079,High Energy Brown,0,135,61,-74,store_sale,Shrinkage,5/6/2025,135
INV_505780,1/1/2025 20:37,,STORE_138,Wholegrain Brown,0,135,98,-37,store_sale,Damaged,1/6/2025,135
INV_514886,2/9/2025 23:21,Shepperton_Plant,,Soft White,0,610,23937,23327,dispatch,Shrinkage,2/14/2025,610
INV_504996,4/8/2025 16:52,,STORE_169,Wholegrain Brown,59,0,145,204,return_from_store,Shrinkage,4/13/2025,0
INV_501338,2/9/2025 18:09,Shepperton_Plant,,High Energy White,9,0,-1570,-1561,stock_adjustment,Damaged,2/14/2025,0
INV_503262,3/16/2025 22:02,Willowvale_Plant,,Whole Wheat,0,537,-11594,-12131,dispatch,Dispatch to Store,3/22/2025,537
INV_507876,6/21/2025 19:10,Shepperton_Plant,,Whole Wheat,0,100,31436,31336,waste,Damaged,6/27/2025,100
INV_514723,1/29/2025 11:31,,STORE_007,Wholegrain Brown,0,102,-254,-356,store_sale,Manual Correction,2/3/2025,102
INV_506838,6/4/2025 15:37,,STORE_025,Wholegrain Brown,97,0,-533,-436,return_from_store,Expired Waste,6/9/2025,0
INV_505741,5/31/2025 16:29,Shepperton_Plant,,Whole Wheat,13,0,16070,16083,stock_adjustment,Shrinkage,6/6/2025,0
INV_500650,4/28/2025 1:42,,STORE_180,Wholegrain Brown,61,0,0,61,return_from_store,Dispatch to Store,5/3/2025,0
INV_506039,1/13/2025 11:43,Willowvale_Plant,,High Energy White,1219,0,18257,19476,production,Expired Waste,1/18/2025,0
INV_511094,2/6/2025 12:11,Shepperton_Plant,,Family Loaf,0,163,72437,72274,waste,Sale,2/13/2025,163
INV_502258,2/8/2025 0:18,Shepperton_Plant,,High Energy White,1539,0,3864,5403,production,Damaged,2/13/2025,0
INV_505395,2/10/2025 6:06,Willowvale_Plant,,High Energy White,0,1087,19144,18057,dispatch,Return from Store,2/15/2025,1087
INV_516963,1/28/2025 18:04,Shepperton_Plant,,High Energy White,1738,0,46839,48577,production,Production,2/2/2025,0
INV_507082,4/14/2025 5:42,,STORE_083,Soft White,0,258,182,-76,store_sale,Sale,4/19/2025,258
INV_515591,4/8/2025 15:56,Willowvale_Plant,,Soft White,0,836,68801,67965,dispatch,Manual Correction,4/13/2025,836
INV_503521,3/3/2025 0:30,Willowvale_Plant,,Wholegrain Brown,0,87,23758,23671,waste,Expired Waste,3/8/2025,87
INV_510922,5/15/2025 21:23,Shepperton_Plant,,Soft White,837,0,15980,16817,production,Expired Waste,5/20/2025,0
INV_515076,7/5/2025 12:17,Willowvale_Plant,,Whole Wheat,1728,0,37897,39625,production,Return from Store,7/11/2025,0
INV_504478,2/16/2025 10:53,Shepperton_Plant,,High Energy Brown,40,0,7226,7266,stock_adjustment,Sale,2/21/2025,0
INV_505660,5/3/2025 18:02,Shepperton_Plant,,Whole Wheat,0,724,15819,15095,dispatch,Production,5/9/2025,724
INV_509788,6/16/2025 15:00,,STORE_005,High Energy Brown,71,0,68,139,return_from_store,Shrinkage,6/21/2025,0
INV_500067,1/1/2025 13:36,Willowvale_Plant,,Whole Wheat,0,1335,-1103,-2438,dispatch,Return from Store,1/7/2025,1335
INV_510776,5/12/2025 22:03,Willowvale_Plant,,High Energy White,560,0,38286,38846,production,Dispatch to Store,5/17/2025,0
INV_512626,7/27/2025 22:26,Shepperton_Plant,,Family Loaf,4426,199,90781,90582,waste,Sale,8/3/2025,199
INV_511388,5/7/2025 15:14,Willowvale_Plant,,High Energy Brown,0,134,65679,65545,waste,Return from Store,5/12/2025,134
INV_517553,6/6/2025 4:44,,STORE_170,Seed Loaf,0,51,-337,-388,store_sale,Dispatch to Store,6/12/2025,51
INV_515905,3/14/2025 6:57,Shepperton_Plant,,Family Loaf,0,950,106332,105382,dispatch,Shrinkage,3/21/2025,950
INV_513712,7/26/2025 10:16,Willowvale_Plant,,Soft White,0,138,60793,60655,waste,Manual Correction,7/31/2025,138
INV_507609,7/9/2025 18:37,Shepperton_Plant,,High Energy Brown,0,631,23115,22484,dispatch,Manual Correction,7/14/2025,631
INV_501258,5/12/2025 16:29,Willowvale_Plant,,Seed Loaf,0,24,1891,1867,stock_adjustment,Shrinkage,5/18/2025,24
INV_516021,1/1/2025 20:04,Willowvale_Plant,,Soft White,0,1210,68736,67526,dispatch,Manual Correction,1/6/2025,1210
INV_506047,7/21/2025 0:19,,STORE_183,Wholegrain Brown,58,0,193,251,return_from_store,Manual Correction,7/26/2025,0
INV_500991,5/7/2025 13:35,,STORE_181,Family Loaf,0,151,0,-151,store_sale,Production,5/14/2025,151
INV_503504,1/19/2025 2:01,Shepperton_Plant,,Seed Loaf,0,1160,7308,6148,dispatch,Damaged,1/25/2025,1160
INV_508305,7/23/2025 13:30,Shepperton_Plant,,Soft White,15,0,26767,26782,stock_adjustment,Return from Store,7/28/2025,0
INV_500919,5/15/2025 15:48,,STORE_085,Whole Wheat,14,0,0,14,return_from_store,Dispatch to Store,5/21/2025,0
INV_510701,6/9/2025 4:16,Willowvale_Plant,,Seed Loaf,0,407,11438,11031,dispatch,Expired Waste,6/15/2025,407
INV_511678,3/17/2025 4:29,Shepperton_Plant,,High Energy Brown,0,141,45455,45314,waste,Return from Store,3/22/2025,141
INV_500165,5/3/2025 19:36,,STORE_021,Whole Wheat,0,90,0,-90,store_sale,Expired Waste,5/9/2025,90
INV_517744,1/23/2025 19:01,Shepperton_Plant,,Seed Loaf,49,0,40110,40159,stock_adjustment,Shrinkage,1/29/2025,0
INV_506644,7/21/2025 14:31,,STORE_129,Whole Wheat,0,167,0,-167,store_sale,Expired Waste,7/27/2025,167
INV_512795,1/16/2025 17:50,,STORE_105,Wholegrain Brown,110,0,-628,-518,return_from_store,Return from Store,1/21/2025,0
INV_509141,1/25/2025 5:09,,STORE_003,Soft White,0,197,-125,-322,store_sale,Shrinkage,1/30/2025,197
INV_504594,6/26/2025 9:14,,STORE_144,High Energy Brown,57,0,0,57,return_from_store,Return from Store,7/1/2025,0
INV_516264,1/25/2025 4:54,Willowvale_Plant,,Family Loaf,0,40,46113,46073,stock_adjustment,Return from Store,2/1/2025,40
INV_511962,4/11/2025 7:03,,STORE_024,High Energy White,111,0,131,242,return_from_store,Dispatch to Store,4/16/2025,0
INV_510698,5/15/2025 21:11,Shepperton_Plant,,Whole Wheat,36,0,48012,48048,stock_adjustment,Shrinkage,5/21/2025,0
INV_502850,4/5/2025 21:06,Willowvale_Plant,,Seed Loaf,565,0,8000,8565,production,Shrinkage,4/11/2025,0
INV_514600,6/28/2025 9:52,Willowvale_Plant,,High Energy Brown,864,0,63705,64569,production,Damaged,7/3/2025,0
INV_501770,6/30/2025 7:28,Willowvale_Plant,,Soft White,0,182,8676,8494,waste,Dispatch to Store,7/5/2025,182
INV_513303,6/10/2025 16:06,,STORE_116,Seed Loaf,0,246,-122,-368,store_sale,Shrinkage,6/16/2025,246
INV_515633,5/15/2025 17:07,,STORE_021,Whole Wheat,0,298,10,-288,store_sale,Dispatch to Store,5/21/2025,298
INV_512638,4/2/2025 19:08,Willowvale_Plant,,Wholegrain Brown,12,0,65678,65690,stock_adjustment,Damaged,4/7/2025,0
INV_516329,6/25/2025 17:11,Shepperton_Plant,,Wholegrain Brown,24,0,53027,53051,stock_adjustment,Expired Waste,6/30/2025,0
INV_504460,1/31/2025 10:18,Shepperton_Plant,,Family Loaf,656,0,4434,5090,production,Shrinkage,2/7/2025,0
INV_514959,4/23/2025 22:08,Willowvale_Plant,,Whole Wheat,0,26,37484,37458,stock_adjustment,Damaged,4/29/2025,26
INV_510697,1/2/2025 2:28,,STORE_086,Wholegrain Brown,57,0,-143,-86,return_from_store,Sale,1/7/2025,0
INV_506623,2/18/2025 9:56,Willowvale_Plant,,High Energy White,0,87,19645,19558,waste,Damaged,2/23/2025,87
INV_509306,5/12/2025 15:53,Shepperton_Plant,,High Energy White,0,974,22837,21863,dispatch,Production,5/17/2025,974
INV_516694,3/26/2025 8:44,,STORE_012,Whole Wheat,0,254,-8,-262,store_sale,Production,4/1/2025,254
INV_508490,7/24/2025 1:57,Shepperton_Plant,,Wholegrain Brown,0,28,31700,31672,stock_adjustment,Manual Correction,7/29/2025,28
INV_509867,6/18/2025 9:27,Shepperton_Plant,,High Energy White,0,182,20925,20743,waste,Shrinkage,6/23/2025,182
INV_511539,1/10/2025 6:00,Willowvale_Plant,,Soft White,0,36,57497,57461,stock_adjustment,Dispatch to Store,1/15/2025,36
INV_502735,1/17/2025 9:35,,STORE_122,Seed Loaf,0,105,-473,-578,store_sale,Manual Correction,1/23/2025,105
INV_505669,4/3/2025 3:36,,STORE_111,High Energy Brown,0,163,0,-163,store_sale,Expired Waste,4/8/2025,163
INV_512031,4/20/2025 2:55,,STORE_113,High Energy White,0,176,-223,-399,store_sale,Dispatch to Store,4/25/2025,176
INV_504988,2/4/2025 16:17,,STORE_119,High Energy Brown,0,94,95,1,store_sale,Expired Waste,2/9/2025,94
INV_501205,2/28/2025 4:02,Willowvale_Plant,,Soft White,0,325,3690,3365,dispatch,Return from Store,3/5/2025,325
INV_502378,2/10/2025 9:17,Willowvale_Plant,,High Energy Brown,1714,0,8367,10081,production,Dispatch to Store,2/15/2025,0
INV_513907,5/15/2025 6:30,Shepperton_Plant,,Seed Loaf,0,178,45163,44985,waste,Return from Store,5/21/2025,178
INV_512517,1/27/2025 15:06,Willowvale_Plant,,Soft White,0,38,59034,58996,stock_adjustment,Sale,2/1/2025,38
INV_504172,3/7/2025 19:32,Willowvale_Plant,,Whole Wheat,0,67,-11538,-11605,waste,Sale,3/13/2025,67
INV_512391,6/13/2025 22:46,Willowvale_Plant,,Seed Loaf,0,128,13631,13503,waste,Manual Correction,6/19/2025,128
INV_512742,6/14/2025 21:33,,STORE_103,Seed Loaf,100,0,-141,-41,return_from_store,Shrinkage,6/20/2025,0
INV_508092,3/30/2025 2:48,Shepperton_Plant,,Seed Loaf,0,47,27337,27290,stock_adjustment,Return from Store,4/5/2025,47
INV_514576,5/28/2025 11:06,Willowvale_Plant,,High Energy Brown,0,1225,64930,63705,dispatch,Shrinkage,6/2/2025,1225
INV_516049,2/11/2025 2:27,Shepperton_Plant,,High Energy Brown,1034,0,36932,37966,production,Shrinkage,2/16/2025,0
INV_502103,6/7/2025 23:48,,STORE_069,Soft White,0,143,67,-76,store_sale,Damaged,6/12/2025,143
INV_511141,5/5/2025 2:17,Shepperton_Plant,,Wholegrain Brown,1666,0,38326,39992,production,Damaged,5/10/2025,0
INV_503759,6/18/2025 5:14,Willowvale_Plant,,High Energy Brown,0,19,10294,10275,stock_adjustment,Expired Waste,6/23/2025,19
INV_515645,4/18/2025 23:00,Willowvale_Plant,,Wholegrain Brown,0,9,73929,73920,stock_adjustment,Dispatch to Store,4/23/2025,9
INV_501837,5/8/2025 20:13,Willowvale_Plant,,Whole Wheat,0,193,-986,-1179,waste,Return from Store,5/14/2025,193
INV_516883,4/10/2025 12:24,Shepperton_Plant,,High Energy White,0,35,46457,46422,stock_adjustment,Manual Correction,4/15/2025,35
INV_516536,3/29/2025 8:59,Willowvale_Plant,,High Energy Brown,0,25,78125,78100,waste,Sale,4/3/2025,25
INV_516379,5/13/2025 5:24,Shepperton_Plant,,Seed Loaf,1669,0,37293,38962,production,Production,5/19/2025,0
INV_505710,3/26/2025 20:13,Shepperton_Plant,,Soft White,0,144,28677,28533,waste,Sale,3/31/2025,144
INV_508799,7/12/2025 18:13,Willowvale_Plant,,High Energy White,9,0,29887,29896,stock_adjustment,Manual Correction,7/17/2025,0
INV_504500,3/3/2025 3:37,Shepperton_Plant,,Family Loaf,0,560,3456,2896,dispatch,Return from Store,3/10/2025,560
INV_501093,7/18/2025 13:23,Shepperton_Plant,,Wholegrain Brown,0,948,-816,-1764,dispatch,Shrinkage,7/23/2025,948
INV_515643,1/20/2025 19:27,,STORE_031,Wholegrain Brown,57,0,-395,-338,return_from_store,Shrinkage,1/25/2025,0
INV_506718,3/8/2025 15:40,,STORE_196,High Energy White,24,0,26,50,return_from_store,Manual Correction,3/13/2025,0
INV_514416,4/29/2025 13:52,,STORE_064,Whole Wheat,26,0,232,258,return_from_store,,5/5/2025,0
INV_508960,3/31/2025 8:05,Shepperton_Plant,,Wholegrain Brown,41,0,31906,31947,stock_adjustment,Manual Correction,4/5/2025,0
INV_512679,2/12/2025 20:06,,STORE_077,High Energy White,0,273,-182,-455,store_sale,Shrinkage,2/17/2025,273
INV_500160,3/31/2025 12:21,Willowvale_Plant,,High Energy Brown,0,474,-3784,-4258,dispatch,Expired Waste,4/5/2025,474
INV_500203,7/5/2025 14:53,Willowvale_Plant,,High Energy Brown,705,0,-665,40,production,Return from Store,7/10/2025,0
INV_506483,6/12/2025 12:29,Willowvale_Plant,,Soft White,0,147,42756,42609,waste,Shrinkage,6/17/2025,147
INV_503940,2/2/2025 11:31,Shepperton_Plant,,Whole Wheat,0,37,11498,11461,stock_adjustment,Return from Store,2/8/2025,37
INV_509555,6/9/2025 1:47,Shepperton_Plant,,Soft White,0,1149,26630,25481,dispatch,Dispatch to Store,6/14/2025,1149
INV_504933,6/8/2025 6:21,,STORE_020,High Energy Brown,71,0,0,71,return_from_store,Return from Store,6/13/2025,0
INV_511126,2/3/2025 9:26,Shepperton_Plant,,High Energy Brown,0,502,46685,46183,dispatch,Production,2/8/2025,502
INV_517067,1/21/2025 10:08,,STORE_117,Whole Wheat,111,0,-270,-159,return_from_store,Expired Waste,1/27/2025,0
INV_507647,3/9/2025 1:06,,STORE_028,Wholegrain Brown,0,115,-297,-412,store_sale,Manual Correction,3/14/2025,115
INV_510012,2/11/2025 15:00,Shepperton_Plant,,Wholegrain Brown,0,12,31570,31558,waste,Production,2/16/2025,12
INV_501230,5/12/2025 0:06,Willowvale_Plant,,High Energy Brown,0,992,5195,4203,dispatch,Return from Store,5/17/2025,992
INV_509166,3/17/2025 14:28,,STORE_003,Seed Loaf,0,90,-378,-468,store_sale,Expired Waste,3/23/2025,90
INV_503046,7/4/2025 23:25,Willowvale_Plant,,Whole Wheat,0,389,-9616,-10005,dispatch,Sale,7/10/2025,389
INV_507957,7/12/2025 13:08,,STORE_175,Wholegrain Brown,0,170,99,-71,store_sale,Damaged,7/17/2025,170
INV_511142,1/31/2025 0:18,,STORE_142,Family Loaf,0,226,-150,-376,store_sale,Sale,2/7/2025,226
INV_502915,6/1/2025 4:48,Shepperton_Plant,,Family Loaf,0,334,-6899,-7233,dispatch,Expired Waste,6/8/2025,334
INV_517283,6/12/2025 10:59,,STORE_099,Wholegrain Brown,10,0,-691,-681,return_from_store,Production,6/17/2025,0
INV_514505,5/5/2025 14:32,,STORE_152,Whole Wheat,65,0,-131,-66,return_from_store,Sale,5/11/2025,0
INV_504251,6/8/2025 16:20,Shepperton_Plant,,High Energy White,0,1194,21889,20695,dispatch,Shrinkage,6/13/2025,1194
INV_506111,7/23/2025 4:59,Willowvale_Plant,,Seed Loaf,0,136,8551,8415,waste,Damaged,7/29/2025,136
INV_506204,5/25/2025 13:47,Willowvale_Plant,,Seed Loaf,42,0,5812,5854,stock_adjustment,Sale,5/31/2025,0
INV_517166,2/9/2025 13:04,Willowvale_Plant,,Family Loaf,41,0,45565,45606,stock_adjustment,Manual Correction,2/16/2025,0
INV_512226,2/19/2025 12:44,Shepperton_Plant,,Family Loaf,0,143,85950,85807,waste,Manual Correction,2/26/2025,143
INV_502725,2/23/2025 2:38,,STORE_010,Whole Wheat,0,202,35,-167,store_sale,Dispatch to Store,3/1/2025,202
INV_504290,6/27/2025 13:08,Shepperton_Plant,,High Energy Brown,0,1206,5300,4094,dispatch,Expired Waste,7/2/2025,1206
INV_504334,2/23/2025 1:41,Willowvale_Plant,,Whole Wheat,43,0,-12054,-12011,stock_adjustment,Dispatch to Store,3/1/2025,0
INV_513971,5/31/2025 11:26,Willowvale_Plant,,High Energy Brown,0,335,65139,64804,dispatch,Sale,6/5/2025,335
INV_512069,6/9/2025 20:42,Willowvale_Plant,,Family Loaf,0,79,22468,22389,waste,Return from Store,6/16/2025,79
INV_500383,3/31/2025 4:39,Willowvale_Plant,,Family Loaf,1867,0,-970,897,production,Shrinkage,4/7/2025,0
INV_507485,2/3/2025 18:09,,STORE_161,High Energy White,0,257,-302,-559,store_sale,Expired Waste,2/8/2025,257
INV_512945,4/30/2025 21:47,,STORE_004,High Energy Brown,104,0,-184,-80,return_from_store,Dispatch to Store,5/5/2025,0
INV_504886,1/23/2025 4:26,Willowvale_Plant,,Seed Loaf,0,533,10489,9956,dispatch,Damaged,1/29/2025,533
INV_500857,6/10/2025 22:20,,STORE_127,Family Loaf,31,0,0,31,return_from_store,Dispatch to Store,6/17/2025,0
INV_500370,1/4/2025 8:13,Willowvale_Plant,,Family Loaf,0,32,-938,-970,stock_adjustment,Damaged,1/11/2025,32
INV_506539,6/8/2025 20:59,Shepperton_Plant,,High Energy Brown,770,0,17169,17939,production,Shrinkage,6/13/2025,0
INV_511441,1/19/2025 11:10,Shepperton_Plant,,High Energy White,0,15,29497,29482,stock_adjustment,Production,1/24/2025,15
INV_502561,3/19/2025 19:14,Shepperton_Plant,,Family Loaf,0,10,-9744,-9754,waste,Manual Correction,3/26/2025,10
INV_503801,1/15/2025 15:08,Willowvale_Plant,,High Energy White,5,0,16390,16395,stock_adjustment,Production,1/20/2025,0
INV_510832,2/16/2025 21:05,Willowvale_Plant,,Wholegrain Brown,1466,0,66926,68392,production,Manual Correction,2/21/2025,0
