sale_id,date,plant_id,depot_id,region,sku,quantity_sold,bakers_inn_price
SAL_304806,2025-05-06,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1737,0.93
SAL_304807,2025-06-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,857,0.93
SAL_304808,2025-04-17,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1314,0.93
SAL_304809,2025-01-02,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1372,0.93
SAL_304810,2025-02-21,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1847,0.93
SAL_304811,2025-07-10,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1064,0.93
SAL_304812,2025-05-21,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1686,0.93
SAL_304813,2025-07-05,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1087,0.93
SAL_304814,2025-02-04,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1099,0.93
SAL_304815,2025-02-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1409,0.93
SAL_304816,2025-01-09,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1832,0.93
SAL_304817,2025-07-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,415,0.93
SAL_304818,2025-05-04,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1275,0.93
SAL_304819,2025-04-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1695,0.93
SAL_304820,2025-07-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1169,0.93
SAL_304821,2025-01-11,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1478,0.93
SAL_304822,2025-06-25,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1232,0.93
SAL_304823,2025-03-06,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,2075,0.93
SAL_304824,2025-01-16,Shepperton_Plant,Harare,Harare Urban,Soft white,1513,0.93
SAL_304825,2025-01-20,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,628,0.93
SAL_304826,2025-02-25,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,842,0.93
SAL_304827,2025-02-27,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,380,0.93
SAL_304828,2025-02-21,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,750,0.93
SAL_304829,2025-04-21,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,327,0.93
SAL_304830,2025-02-15,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,993,0.93
SAL_304831,2025-03-13,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,931,0.93
SAL_304832,2025-05-12,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1276,0.93
SAL_304833,2025-03-13,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,409,0.93
SAL_304834,2025-07-25,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1911,0.93
SAL_304835,2025-03-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1001,0.93
SAL_304836,2025-02-22,Shepperton_Plant,Harare,Harare Urban,Soft white,1101,0.93
SAL_304837,2025-04-07,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,2100,0.93
SAL_304838,2025-05-06,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,611,0.93
SAL_304839,2025-04-05,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2015,0.93
SAL_304840,2025-07-03,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1974,0.93
SAL_304841,2025-04-04,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1576,0.93
SAL_304842,2025-04-21,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1229,0.93
SAL_304843,2025-01-12,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1153,0.93
SAL_304844,2025-07-12,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,2020,0.93
SAL_304845,2025-02-24,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,907,0.93
SAL_304846,2025-05-04,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,692,0.93
SAL_304847,2025-02-20,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,731,0.93
SAL_304848,2025-05-04,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1780,0.93
SAL_304849,2025-04-12,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,2184,0.93
SAL_304850,2025-01-09,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1619,0.93
SAL_304851,2025-03-14,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1425,0.93
SAL_304852,2025-07-13,Shepperton_Plant,Harare,Harare Urban,Soft white,956,0.93
SAL_304853,2025-02-10,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,751,0.93
SAL_304854,2025-07-16,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1120,0.93
SAL_304855,2025-07-03,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2143,0.93
SAL_304856,2025-05-23,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,950,0.93
SAL_304857,2025-03-09,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1488,0.93
SAL_304858,2025-03-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,504,0.93
SAL_304859,2025-07-13,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,2140,0.93
SAL_304860,2025-06-14,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1147,0.93
SAL_304861,2025-02-20,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1393,0.93
SAL_304862,2025-07-22,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1626,0.93
SAL_304863,2025-02-11,Shepperton_Plant,Mutare,Manicaland,Soft white,2075,0.93
SAL_304864,2025-07-25,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,699,0.93
SAL_304865,2025-02-02,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1953,0.93
SAL_304866,2025-01-10,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,754,0.93
SAL_304867,2025-03-11,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1598,0.93
SAL_304868,2025-04-14,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1016,0.93
SAL_304869,2025-02-11,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,321,0.93
SAL_304870,2025-05-16,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,322,0.93
SAL_304871,2025-01-16,Shepperton_Plant,Harare,Harare Urban,Soft white,1833,0.93
SAL_304872,2025-07-16,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1719,0.93
SAL_304873,2025-07-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1037,0.93
SAL_304874,2025-05-25,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1578,0.93
SAL_304875,2025-06-14,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1963,0.93
SAL_304876,2025-01-07,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1889,0.93
SAL_304877,2025-07-04,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1549,0.93
SAL_304878,2025-06-14,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1760,0.93
SAL_304879,2025-03-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1778,0.93
SAL_304880,2025-03-24,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2159,0.93
SAL_304881,2025-07-16,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1303,0.93
SAL_304882,2025-07-12,Shepperton_Plant,Harare,Harare Urban,Soft white,1187,0.93
SAL_304883,2025-05-14,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1049,0.93
SAL_304884,2025-02-04,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,648,0.93
SAL_304885,2025-07-06,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1701,0.93
SAL_304886,2025-07-27,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1403,0.93
SAL_304887,2025-03-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,448,0.93
SAL_304888,2025-07-10,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,858,0.93
SAL_304889,2025-01-24,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,752,0.93
SAL_304890,2025-03-02,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1070,0.93
SAL_304891,2025-07-03,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1115,0.93
SAL_304892,2025-07-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,2120,0.93
SAL_304893,2025-04-12,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1586,0.93
SAL_304894,2025-01-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,692,0.93
SAL_304895,2025-05-11,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1267,0.93
SAL_304896,2025-07-12,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1406,0.93
SAL_304897,2025-06-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1213,0.93
SAL_304898,2025-01-23,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,660,0.93
SAL_304899,2025-07-01,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,445,0.93
SAL_304900,2025-05-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1167,0.93
SAL_304901,2025-05-26,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,847,0.93
SAL_304902,2025-07-25,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,983,0.93
SAL_304903,2025-05-13,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1771,0.93
SAL_304904,2025-06-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,745,0.93
SAL_304905,2025-01-23,Shepperton_Plant,Mutare,Manicaland,Soft white,1393,0.93
SAL_304906,2025-05-11,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1350,0.93
SAL_304907,2025-05-23,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1628,0.93
SAL_304908,2025-07-12,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,302,0.93
SAL_304909,2025-05-16,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,598,0.93
SAL_304910,2025-03-04,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1341,0.93
SAL_304911,2025-04-04,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1094,0.93
SAL_304912,2025-06-18,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1385,0.93
SAL_304913,2025-07-23,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1597,0.93
SAL_304914,2025-06-05,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1676,0.93
SAL_304915,2025-01-14,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,637,0.93
SAL_304916,2025-05-03,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1825,0.93
SAL_304917,2025-03-27,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1042,0.93
SAL_304918,2025-06-14,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1527,0.93
SAL_304919,2025-03-21,Shepperton_Plant,Harare,Harare Urban,Soft white,735,0.93
SAL_304920,2025-05-04,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,397,0.93
SAL_304921,2025-05-24,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,538,0.93
SAL_304922,2025-01-02,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,2138,0.93
SAL_304923,2025-03-01,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,2165,0.93
SAL_304924,2025-07-19,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1545,0.93
SAL_304925,2025-04-28,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1447,0.93
SAL_304926,2025-03-24,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1072,0.93
SAL_304927,2025-05-10,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,777,0.93
SAL_304928,2025-05-06,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,857,0.93
SAL_304929,2025-04-27,Shepperton_Plant,Harare,Harare Urban,Soft white,1060,0.93
SAL_304930,2025-04-24,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1134,0.93
SAL_304931,2025-06-21,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1172,0.93
SAL_304932,2025-07-19,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,712,0.93
SAL_304933,2025-01-04,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1611,0.93
SAL_304934,2025-02-25,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1750,0.93
SAL_304935,2025-07-16,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1331,0.93
SAL_304936,2025-04-04,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1366,0.93
SAL_304937,2025-05-22,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,2018,0.93
SAL_304938,2025-06-10,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1145,0.93
SAL_304939,2025-01-13,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1493,0.93
SAL_304940,2025-06-06,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,2157,0.93
SAL_304941,2025-01-07,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,702,0.93
SAL_304942,2025-05-07,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,628,0.93
SAL_304943,2025-04-27,Shepperton_Plant,Harare,Harare Urban,Soft white,1273,0.93
SAL_304944,2025-02-11,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1852,0.93
SAL_304945,2025-03-13,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1369,0.93
SAL_304946,2025-02-18,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,426,0.93
SAL_304947,2025-05-04,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,771,0.93
SAL_304948,2025-05-28,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,2107,0.93
SAL_304949,2025-04-16,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,2125,0.93
SAL_304950,2025-04-21,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1020,0.93
SAL_304951,2025-05-24,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,347,0.93
SAL_304952,2025-03-14,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1087,0.93
SAL_304953,2025-01-11,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1086,0.93
SAL_304954,2025-03-07,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1152,0.93
SAL_304955,2025-06-17,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,690,0.93
SAL_304956,2025-02-02,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1583,0.93
SAL_304957,2025-06-08,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,383,0.93
SAL_304958,2025-01-20,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,360,0.93
SAL_304959,2025-06-02,Shepperton_Plant,Mutare,Manicaland,Soft white,510,0.93
SAL_304960,2025-05-14,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1994,0.93
SAL_304961,2025-06-24,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1709,0.93
SAL_304962,2025-05-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1858,0.93
SAL_304963,2025-03-14,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,321,0.93
SAL_304964,2025-07-04,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,319,0.93
SAL_304965,2025-01-09,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1058,0.93
SAL_304966,2025-01-17,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,792,0.93
SAL_304967,2025-07-23,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,619,0.93
SAL_304968,2025-04-23,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,510,0.93
SAL_304969,2025-04-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,377,0.93
SAL_304970,2025-04-19,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1360,0.93
SAL_304971,2025-03-05,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,735,0.93
SAL_304972,2025-03-10,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,668,0.93
SAL_304973,2025-02-15,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,2181,0.93
SAL_304974,2025-05-05,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,2192,0.93
SAL_304975,2025-05-16,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1579,0.93
SAL_304976,2025-03-22,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1124,0.93
SAL_304977,2025-02-26,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,463,0.93
SAL_304978,2025-01-25,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,538,0.93
SAL_304979,2025-01-22,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,688,0.93
SAL_304980,2025-03-17,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1509,0.93
SAL_304981,2025-03-15,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1501,0.93
SAL_304982,2025-05-21,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1870,0.93
SAL_304983,2025-02-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1002,0.93
SAL_304984,2025-05-27,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1179,0.93
SAL_304985,2025-02-10,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1030,0.93
SAL_304986,2025-05-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1706,0.93
SAL_304987,2025-07-21,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1212,0.93
SAL_304988,2025-06-22,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1139,0.93
SAL_304989,2025-02-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1087,0.93
SAL_304990,2025-04-10,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,818,0.93
SAL_304991,2025-01-19,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1182,0.93
SAL_304992,2025-01-26,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,2196,0.93
SAL_304993,2025-07-20,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,973,0.93
SAL_304994,2025-01-17,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,943,0.93
SAL_304995,2025-06-01,Shepperton_Plant,Mutare,Manicaland,Soft white,1692,0.93
SAL_304996,2025-05-05,Shepperton_Plant,Harare,Harare Urban,Soft white,529,0.93
SAL_304997,2025-05-25,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1451,0.93
SAL_304998,2025-06-24,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,489,0.93
SAL_304999,2025-01-12,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1017,0.93
SAL_305000,2025-05-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1579,0.93
SAL_305001,2025-07-19,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,910,0.93
SAL_305002,2025-02-02,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1882,0.93
SAL_305003,2025-07-04,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,460,0.93
SAL_305004,2025-03-21,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,562,0.93
SAL_305005,2025-04-03,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2075,0.93
SAL_305006,2025-06-12,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1770,0.93
SAL_305007,2025-06-17,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,835,0.93
SAL_305008,2025-02-04,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,360,0.93
SAL_305009,2025-05-17,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1255,0.93
SAL_305010,2025-06-15,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1522,0.93
SAL_305011,2025-02-05,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,663,0.93
SAL_305012,2025-04-28,Shepperton_Plant,Harare,Harare Urban,Soft white,630,0.93
SAL_305013,2025-03-04,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1314,0.93
SAL_305014,2025-03-13,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,2076,0.93
SAL_305015,2025-05-09,Shepperton_Plant,Harare,Harare Urban,Soft white,333,0.93
SAL_305016,2025-02-07,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1768,0.93
SAL_305017,2025-04-08,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,463,0.93
SAL_305018,2025-04-26,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,964,0.93
SAL_305019,2025-05-17,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1886,0.93
SAL_305020,2025-05-08,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1629,0.93
SAL_305021,2025-06-19,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1443,0.93
SAL_305022,2025-04-10,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,394,0.93
SAL_305023,2025-05-25,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,378,0.93
SAL_305024,2025-07-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,487,0.93
SAL_305025,2025-02-28,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1576,0.93
SAL_305026,2025-02-28,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1708,0.93
SAL_305027,2025-05-17,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,949,0.93
SAL_305028,2025-05-17,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1558,0.93
SAL_305029,2025-03-24,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2194,0.93
SAL_305030,2025-04-02,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,682,0.93
SAL_305031,2025-06-13,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,730,0.93
SAL_305032,2025-03-11,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,772,0.93
SAL_305033,2025-01-26,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1974,0.93
SAL_305034,2025-04-17,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,854,0.93
SAL_305035,2025-01-13,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,665,0.93
SAL_305036,2025-07-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2164,0.93
SAL_305037,2025-03-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,495,0.93
SAL_305038,2025-04-02,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1214,0.93
SAL_305039,2025-04-07,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,810,0.93
SAL_305040,2025-04-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1544,0.93
SAL_305041,2025-02-12,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1703,0.93
SAL_305042,2025-03-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,608,0.93
SAL_305043,2025-03-28,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1340,0.93
SAL_305044,2025-01-19,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1778,0.93
SAL_305045,2025-06-03,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,2016,0.93
SAL_305046,2025-01-24,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,382,0.93
SAL_305047,2025-06-02,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,394,0.93
SAL_305048,2025-07-06,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,930,0.93
SAL_305049,2025-01-25,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1667,0.93
SAL_305050,2025-02-26,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1472,0.93
SAL_305051,2025-04-18,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1633,0.93
SAL_305052,2025-06-08,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1199,0.93
SAL_305053,2025-02-27,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1223,0.93
SAL_305054,2025-02-03,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,364,0.93
SAL_305055,2025-06-18,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,825,0.93
SAL_305056,2025-01-23,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1286,0.93
SAL_305057,2025-03-15,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1946,0.93
SAL_305058,2025-03-28,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1774,0.93
SAL_305059,2025-07-28,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,2008,0.93
SAL_305060,2025-01-12,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1534,0.93
SAL_305061,2025-02-28,Shepperton_Plant,Harare,Harare Urban,Soft white,326,0.93
SAL_305062,2025-03-09,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1304,0.93
SAL_305063,2025-05-10,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1405,0.93
SAL_305064,2025-02-01,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,936,0.93
SAL_305065,2025-03-27,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,2009,0.93
SAL_305066,2025-05-27,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1777,0.93
SAL_305067,2025-04-17,Shepperton_Plant,Mutare,Manicaland,Soft white,1533,0.93
SAL_305068,2025-07-19,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1750,0.93
SAL_305069,2025-07-09,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,768,0.93
SAL_305070,2025-07-06,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2028,0.93
SAL_305071,2025-06-16,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,2143,0.93
