record_id,timestamp,plant_id,sku,qty_in,qty_out,balance
INV_805649,2025-02-10,Shepperton_Plant,Soft white,850,267,219906
INV_805650,2025-02-13,Shepperton_Plant,High Energy Brown,1503,956,240813
INV_805651,2025-05-10,Shepperton_Plant,Low GI Seed loaf,1831,714,194681
INV_805652,2025-06-27,Shepperton_Plant,Low GI Seed loaf,1959,1792,194848
INV_805653,2025-05-22,Shepperton_Plant,Soft white,1796,527,221175
INV_805654,2025-06-02,Shepperton_Plant,Whole grain loaf,1731,1485,206596
INV_805655,2025-06-11,Shepperton_Plant,Low GI Seed loaf,1070,1045,194873
INV_805656,2025-04-17,Shepperton_Plant,High Energy Brown,786,347,241252
INV_805657,2025-01-18,Shepperton_Plant,Low GI Seed loaf,930,1459,194344
INV_805658,2025-02-16,Shepperton_Plant,High Energy Brown,1208,1535,240925
INV_805659,2025-05-24,Shepperton_Plant,Whole grain loaf,1451,1532,206515
INV_805660,2025-03-16,Shepperton_Plant,Low GI Seed loaf,1676,1492,194528
INV_805661,2025-05-28,Shepperton_Plant,Low GI Seed loaf,1647,1190,194985
INV_805662,2025-02-14,Shepperton_Plant,Whole grain loaf,1633,915,207233
INV_805663,2025-06-19,Shepperton_Plant,Soft white,847,1100,220922
INV_805664,2025-03-12,Shepperton_Plant,High Energy Brown,350,408,240867
INV_805665,2025-06-11,Shepperton_Plant,Low GI Seed loaf,997,341,195641
INV_805666,2025-05-14,Shepperton_Plant,High Energy Brown,1817,302,242382
INV_805667,2025-07-25,Shepperton_Plant,Whole grain loaf,1333,1142,207424
INV_805668,2025-05-11,Shepperton_Plant,High Energy Brown,797,1670,241509
INV_805669,2025-01-03,Shepperton_Plant,High Energy Brown,1754,429,242834
INV_805670,2025-06-07,Shepperton_Plant,Soft white,497,1182,220237
INV_805671,2025-04-08,Shepperton_Plant,High Energy Brown,1196,1800,242230
INV_805672,2025-04-19,Shepperton_Plant,Low GI Seed loaf,917,1709,194849
INV_805673,2025-05-22,Shepperton_Plant,High Energy Brown,1196,991,242435
INV_805674,2025-04-21,Shepperton_Plant,Low GI Seed loaf,414,1420,193843
INV_805675,2025-07-10,Shepperton_Plant,Soft white,1291,1178,220350
INV_805676,2025-06-02,Shepperton_Plant,High Energy Brown,424,1140,241719
INV_805677,2025-04-20,Shepperton_Plant,Low GI Seed loaf,511,893,193461
INV_805678,2025-04-22,Shepperton_Plant,High Energy Brown,751,1249,241221
INV_805679,2025-07-18,Shepperton_Plant,Whole grain loaf,1780,1099,208105
INV_805680,2025-02-08,Shepperton_Plant,Whole grain loaf,1533,393,209245
INV_805681,2025-06-24,Shepperton_Plant,Whole grain loaf,1131,486,209890
INV_805682,2025-07-15,Shepperton_Plant,Whole grain loaf,1981,998,210873
INV_805683,2025-03-19,Shepperton_Plant,High Energy Brown,1254,1005,241470
INV_805684,2025-02-21,Shepperton_Plant,Soft white,1079,912,220517
INV_805685,2025-05-26,Shepperton_Plant,Whole grain loaf,1454,1752,210575
INV_805686,2025-01-24,Shepperton_Plant,Soft white,631,1066,220082
INV_805687,2025-03-23,Shepperton_Plant,Whole grain loaf,718,431,210862
INV_805688,2025-06-24,Shepperton_Plant,Soft white,340,1798,218624
INV_805689,2025-07-04,Shepperton_Plant,Soft white,1647,996,219275
INV_805690,2025-07-20,Shepperton_Plant,Soft white,1612,1423,219464
INV_805691,2025-01-07,Shepperton_Plant,Soft white,1240,480,220224
INV_805692,2025-04-24,Shepperton_Plant,Low GI Seed loaf,1837,293,195005
INV_805693,2025-02-25,Shepperton_Plant,Whole grain loaf,1584,714,211732
INV_805694,2025-03-17,Shepperton_Plant,Low GI Seed loaf,1975,1354,195626
INV_805695,2025-07-11,Shepperton_Plant,High Energy Brown,1432,1738,241164
INV_805696,2025-02-23,Shepperton_Plant,High Energy Brown,660,1688,240136
INV_805697,2025-02-16,Shepperton_Plant,Low GI Seed loaf,1577,1369,195834
INV_805698,2025-01-27,Shepperton_Plant,Low GI Seed loaf,504,1198,195140
INV_805699,2025-05-27,Shepperton_Plant,High Energy Brown,1550,1512,240174
INV_805700,2025-01-12,Shepperton_Plant,High Energy Brown,1777,962,240989
INV_805701,2025-01-26,Shepperton_Plant,High Energy Brown,895,1116,240768
INV_805702,2025-06-06,Shepperton_Plant,Whole grain loaf,1536,1570,211698
INV_805703,2025-02-15,Shepperton_Plant,High Energy Brown,529,1601,239696
INV_805704,2025-06-22,Shepperton_Plant,High Energy Brown,651,1790,238557
INV_805705,2025-07-27,Shepperton_Plant,Low GI Seed loaf,696,430,195406
INV_805706,2025-05-27,Shepperton_Plant,High Energy Brown,1502,1666,238393
INV_805707,2025-07-09,Shepperton_Plant,High Energy Brown,515,1105,237803
INV_805708,2025-06-17,Shepperton_Plant,Soft white,780,471,220533
INV_805709,2025-04-22,Shepperton_Plant,Soft white,1960,1395,221098
INV_805710,2025-02-27,Shepperton_Plant,Soft white,920,1440,220578
INV_805711,2025-02-24,Shepperton_Plant,High Energy Brown,1324,524,238603
INV_805712,2025-03-23,Shepperton_Plant,High Energy Brown,970,1579,237994
INV_805713,2025-02-13,Shepperton_Plant,Soft white,1644,769,221453
INV_805714,2025-05-26,Shepperton_Plant,Soft white,625,1426,220652
INV_805715,2025-05-15,Shepperton_Plant,Low GI Seed loaf,1186,1650,194942
INV_805716,2025-05-16,Shepperton_Plant,Low GI Seed loaf,1638,699,195881
INV_805717,2025-05-24,Shepperton_Plant,High Energy Brown,1058,1583,237469
INV_805718,2025-06-18,Shepperton_Plant,Soft white,365,1163,219854
INV_805719,2025-07-13,Shepperton_Plant,Low GI Seed loaf,1231,478,196634
INV_805720,2025-04-13,Shepperton_Plant,High Energy Brown,1088,1358,237199
INV_805721,2025-03-26,Shepperton_Plant,Soft white,1601,1004,220451
INV_805722,2025-03-12,Shepperton_Plant,Whole grain loaf,1807,508,212997
INV_805723,2025-03-02,Shepperton_Plant,Whole grain loaf,642,695,212944
INV_805724,2025-04-15,Shepperton_Plant,Low GI Seed loaf,1302,769,197167
INV_805725,2025-05-20,Shepperton_Plant,Whole grain loaf,832,1249,212527
INV_805726,2025-03-13,Shepperton_Plant,High Energy Brown,1264,334,238129
INV_805727,2025-03-04,Shepperton_Plant,Soft white,599,1022,220028
INV_805728,2025-02-06,Shepperton_Plant,Soft white,883,1264,219647
INV_805729,2025-03-25,Shepperton_Plant,High Energy Brown,1949,1468,238610
INV_805730,2025-02-12,Shepperton_Plant,Low GI Seed loaf,1205,1504,196868
INV_805731,2025-03-21,Shepperton_Plant,Low GI Seed loaf,1583,1281,197170
INV_805732,2025-02-19,Shepperton_Plant,Whole grain loaf,1913,205,214235
INV_805733,2025-04-10,Shepperton_Plant,Low GI Seed loaf,1422,343,198249
INV_805734,2025-06-01,Shepperton_Plant,Whole grain loaf,1133,1042,214326
INV_805735,2025-02-19,Shepperton_Plant,High Energy Brown,1732,1124,239218
INV_805736,2025-04-10,Shepperton_Plant,Low GI Seed loaf,889,744,198394
INV_805737,2025-06-11,Shepperton_Plant,Low GI Seed loaf,1232,1266,198360
INV_805738,2025-06-09,Shepperton_Plant,Low GI Seed loaf,1086,1624,197822
INV_805739,2025-01-07,Shepperton_Plant,Whole grain loaf,1185,1005,214506
INV_805740,2025-02-15,Shepperton_Plant,Soft white,735,1553,218829
INV_805741,2025-01-11,Shepperton_Plant,High Energy Brown,1401,1760,238859
INV_805742,2025-05-01,Shepperton_Plant,High Energy Brown,388,1780,237467
INV_805743,2025-05-21,Shepperton_Plant,Soft white,330,1261,217898
INV_805744,2025-05-15,Shepperton_Plant,High Energy Brown,965,206,238226
INV_805745,2025-03-23,Shepperton_Plant,Low GI Seed loaf,1168,643,198347
INV_805746,2025-04-24,Shepperton_Plant,Whole grain loaf,535,854,214187
INV_805747,2025-07-28,Shepperton_Plant,Whole grain loaf,1175,1014,214348
INV_805748,2025-07-15,Shepperton_Plant,High Energy Brown,1221,356,239091
INV_805749,2025-01-15,Shepperton_Plant,High Energy Brown,1808,1145,239754
INV_805750,2025-04-19,Shepperton_Plant,Whole grain loaf,1320,1230,214438
INV_805751,2025-04-04,Shepperton_Plant,Whole grain loaf,709,641,214506
INV_805752,2025-01-15,Shepperton_Plant,Low GI Seed loaf,1798,1312,198833
INV_805753,2025-06-21,Shepperton_Plant,High Energy Brown,798,849,239703
INV_805754,2025-03-22,Shepperton_Plant,Whole grain loaf,397,1419,213484
INV_805755,2025-02-13,Shepperton_Plant,Soft white,1181,736,218343
INV_805756,2025-04-05,Shepperton_Plant,High Energy Brown,394,384,239713
INV_805757,2025-01-10,Shepperton_Plant,Whole grain loaf,1382,1522,213344
INV_805758,2025-01-06,Shepperton_Plant,Soft white,1292,1651,217984
INV_805759,2025-03-11,Shepperton_Plant,Soft white,957,1070,217871
INV_805760,2025-07-10,Shepperton_Plant,High Energy Brown,978,1736,238955
INV_805761,2025-05-14,Shepperton_Plant,Soft white,986,1505,217352
INV_805762,2025-02-04,Shepperton_Plant,Soft white,751,1377,216726
INV_805763,2025-02-28,Shepperton_Plant,High Energy Brown,1964,1528,239391
INV_805764,2025-07-03,Shepperton_Plant,Whole grain loaf,1596,831,214109
INV_805765,2025-06-07,Shepperton_Plant,Whole grain loaf,1617,268,215458
INV_805766,2025-07-06,Shepperton_Plant,High Energy Brown,1512,591,240312
INV_805767,2025-05-21,Shepperton_Plant,Low GI Seed loaf,1431,365,199899
INV_805768,2025-04-16,Shepperton_Plant,Whole grain loaf,336,1295,214499
INV_805769,2025-03-05,Shepperton_Plant,Whole grain loaf,630,1312,213817
INV_805770,2025-03-18,Shepperton_Plant,High Energy Brown,1671,984,240999
INV_805771,2025-02-09,Shepperton_Plant,Whole grain loaf,680,517,213980
INV_805772,2025-04-26,Shepperton_Plant,Low GI Seed loaf,1222,515,200606
INV_805773,2025-01-06,Shepperton_Plant,Soft white,767,703,216790
INV_805774,2025-07-05,Shepperton_Plant,Soft white,1393,1312,216871
INV_805775,2025-07-17,Shepperton_Plant,Low GI Seed loaf,1380,592,201394
INV_805776,2025-05-10,Shepperton_Plant,High Energy Brown,1796,1417,241378
INV_805777,2025-06-10,Shepperton_Plant,Low GI Seed loaf,1355,645,202104
INV_805778,2025-07-17,Shepperton_Plant,High Energy Brown,1110,235,242253
INV_805779,2025-01-11,Shepperton_Plant,Low GI Seed loaf,1542,252,203394
INV_805780,2025-05-21,Shepperton_Plant,Soft white,1745,1173,217443
INV_805781,2025-06-28,Shepperton_Plant,High Energy Brown,927,744,242436
INV_805782,2025-06-01,Shepperton_Plant,Low GI Seed loaf,1826,1634,203586
INV_805783,2025-06-27,Shepperton_Plant,High Energy Brown,1970,1111,243295
INV_805784,2025-02-01,Shepperton_Plant,Whole grain loaf,1945,1495,214430
INV_805785,2025-01-18,Shepperton_Plant,Whole grain loaf,1705,393,215742
INV_805786,2025-03-22,Shepperton_Plant,High Energy Brown,886,319,243862
INV_805787,2025-05-05,Shepperton_Plant,Low GI Seed loaf,637,1405,202818
INV_805788,2025-06-26,Shepperton_Plant,Low GI Seed loaf,821,1105,202534
INV_805789,2025-06-26,Shepperton_Plant,Soft white,534,1271,216706
INV_805790,2025-04-16,Shepperton_Plant,Whole grain loaf,760,1185,215317
INV_805791,2025-06-07,Shepperton_Plant,Whole grain loaf,820,1195,214942
INV_805792,2025-03-01,Shepperton_Plant,Soft white,1313,911,217108
INV_805793,2025-05-01,Shepperton_Plant,Low GI Seed loaf,546,1126,201954
INV_805794,2025-05-12,Shepperton_Plant,Whole grain loaf,878,763,215057
INV_805795,2025-01-15,Shepperton_Plant,Soft white,1466,1422,217152
INV_805796,2025-06-26,Shepperton_Plant,High Energy Brown,342,1757,242447
INV_805797,2025-04-28,Shepperton_Plant,High Energy Brown,615,1477,241585
INV_805798,2025-03-22,Shepperton_Plant,Soft white,1865,668,218349
INV_805799,2025-02-11,Shepperton_Plant,Low GI Seed loaf,1953,408,203499
INV_805800,2025-02-21,Shepperton_Plant,Soft white,578,618,218309
INV_805801,2025-03-15,Shepperton_Plant,Low GI Seed loaf,302,970,202831
INV_805802,2025-04-28,Shepperton_Plant,Whole grain loaf,1698,1166,215589
INV_805803,2025-05-21,Shepperton_Plant,Low GI Seed loaf,411,871,202371
INV_805804,2025-06-27,Shepperton_Plant,High Energy Brown,1234,292,242527
INV_805805,2025-02-02,Shepperton_Plant,Whole grain loaf,717,1544,214762
INV_805806,2025-05-01,Shepperton_Plant,Whole grain loaf,1608,1047,215323
INV_805807,2025-05-19,Shepperton_Plant,High Energy Brown,925,1315,242137
INV_805808,2025-01-21,Shepperton_Plant,High Energy Brown,800,237,242700
INV_805809,2025-04-24,Shepperton_Plant,Low GI Seed loaf,669,1161,201879
INV_805810,2025-07-18,Shepperton_Plant,Whole grain loaf,1180,671,215832
INV_805811,2025-06-09,Shepperton_Plant,High Energy Brown,496,925,242271
INV_805812,2025-04-19,Shepperton_Plant,Low GI Seed loaf,1084,541,202422
INV_805813,2025-05-08,Shepperton_Plant,Whole grain loaf,1412,665,216579
INV_805814,2025-04-20,Shepperton_Plant,Soft white,1823,1115,219017
INV_805815,2025-03-09,Shepperton_Plant,High Energy Brown,1615,952,242934
INV_805816,2025-07-11,Shepperton_Plant,High Energy Brown,1722,445,244211
INV_805817,2025-04-02,Shepperton_Plant,Whole grain loaf,1987,1387,217179
INV_805818,2025-04-01,Shepperton_Plant,Soft white,1569,993,219593
INV_805819,2025-03-04,Shepperton_Plant,High Energy Brown,485,1035,243661
INV_805820,2025-04-05,Shepperton_Plant,Low GI Seed loaf,1329,1456,202295
INV_805821,2025-02-26,Shepperton_Plant,High Energy Brown,1222,613,244270
INV_805822,2025-02-08,Shepperton_Plant,High Energy Brown,566,1707,243129
INV_805823,2025-06-07,Shepperton_Plant,Low GI Seed loaf,1684,648,203331
INV_805824,2025-06-16,Shepperton_Plant,Whole grain loaf,469,1302,216346
INV_805825,2025-06-23,Shepperton_Plant,Low GI Seed loaf,587,708,203210
INV_805826,2025-02-09,Shepperton_Plant,Soft white,453,420,219626
INV_805827,2025-07-02,Shepperton_Plant,Soft white,1833,607,220852
INV_805828,2025-06-28,Shepperton_Plant,Soft white,1458,1499,220811
INV_805829,2025-01-02,Shepperton_Plant,Whole grain loaf,317,765,215898
INV_805830,2025-04-15,Shepperton_Plant,High Energy Brown,763,644,243248
INV_805831,2025-02-28,Shepperton_Plant,Soft white,520,1564,219767
INV_805832,2025-01-12,Shepperton_Plant,High Energy Brown,1305,521,244032
INV_805833,2025-04-04,Shepperton_Plant,High Energy Brown,775,1245,243562
INV_805834,2025-03-17,Shepperton_Plant,High Energy Brown,1957,1038,244481
INV_805835,2025-01-08,Shepperton_Plant,High Energy Brown,538,819,244200
INV_805836,2025-05-28,Shepperton_Plant,High Energy Brown,882,300,244782
INV_805837,2025-07-02,Shepperton_Plant,Low GI Seed loaf,719,297,203632
INV_805838,2025-07-01,Shepperton_Plant,Whole grain loaf,1091,294,216695
INV_805839,2025-02-04,Shepperton_Plant,Low GI Seed loaf,1314,882,204064
INV_805840,2025-07-16,Shepperton_Plant,High Energy Brown,644,675,244751
INV_805841,2025-06-02,Shepperton_Plant,Soft white,798,1207,219358
INV_805842,2025-07-20,Shepperton_Plant,Whole grain loaf,920,1399,216216
INV_805843,2025-05-21,Shepperton_Plant,Soft white,979,1313,219024
INV_805844,2025-04-21,Shepperton_Plant,Whole grain loaf,1153,1265,216104
INV_805845,2025-01-23,Shepperton_Plant,Soft white,644,578,219090
INV_805846,2025-01-09,Shepperton_Plant,Soft white,634,737,218987
INV_805847,2025-03-14,Shepperton_Plant,Whole grain loaf,1853,1479,216478
INV_805848,2025-07-06,Shepperton_Plant,Low GI Seed loaf,1589,402,205251
INV_805849,2025-04-02,Shepperton_Plant,Whole grain loaf,1596,1269,216805
INV_805850,2025-04-11,Shepperton_Plant,High Energy Brown,621,583,244789
INV_805851,2025-04-15,Shepperton_Plant,Soft white,623,1277,218333
INV_805852,2025-03-02,Shepperton_Plant,Whole grain loaf,828,240,217393
INV_805853,2025-06-15,Shepperton_Plant,Soft white,815,1438,217710
INV_805854,2025-05-24,Shepperton_Plant,Whole grain loaf,1359,1191,217561
INV_805855,2025-02-07,Shepperton_Plant,Whole grain loaf,1171,1471,217261
INV_805856,2025-01-06,Shepperton_Plant,Soft white,1047,527,218230
INV_805857,2025-01-16,Shepperton_Plant,High Energy Brown,1749,694,245844
INV_805858,2025-06-11,Shepperton_Plant,Soft white,660,1451,217439
INV_805859,2025-02-02,Shepperton_Plant,High Energy Brown,1451,1433,245862
INV_805860,2025-04-05,Shepperton_Plant,High Energy Brown,1360,1259,245963
INV_805861,2025-04-25,Shepperton_Plant,High Energy Brown,1177,470,246670
INV_805862,2025-01-12,Shepperton_Plant,Whole grain loaf,1281,1512,217030
INV_805863,2025-07-18,Shepperton_Plant,Whole grain loaf,1019,910,217139
INV_805864,2025-04-02,Shepperton_Plant,Whole grain loaf,1586,1174,217551
INV_805865,2025-06-02,Shepperton_Plant,Soft white,507,1104,216842
INV_805866,2025-04-25,Shepperton_Plant,Whole grain loaf,1029,1564,217016
INV_805867,2025-02-08,Shepperton_Plant,Soft white,1546,1786,216602
INV_805868,2025-06-07,Shepperton_Plant,Low GI Seed loaf,723,435,205539
INV_805869,2025-06-02,Shepperton_Plant,Whole grain loaf,1303,1738,216581
INV_805870,2025-03-06,Shepperton_Plant,Whole grain loaf,650,550,216681
INV_805871,2025-03-09,Shepperton_Plant,Low GI Seed loaf,1196,934,205801
INV_805872,2025-02-26,Shepperton_Plant,Whole grain loaf,1257,265,217673
INV_805873,2025-03-03,Shepperton_Plant,Soft white,1347,1247,216702
INV_805874,2025-03-11,Shepperton_Plant,Whole grain loaf,1311,1122,217862
INV_805875,2025-02-06,Shepperton_Plant,Whole grain loaf,691,1248,217305
INV_805876,2025-02-10,Shepperton_Plant,Soft white,1608,1522,216788
INV_805877,2025-05-17,Shepperton_Plant,Whole grain loaf,1218,1651,216872
INV_805878,2025-04-03,Shepperton_Plant,Soft white,302,778,216312
INV_805879,2025-07-07,Shepperton_Plant,Soft white,1141,1057,216396
INV_805880,2025-01-17,Shepperton_Plant,Whole grain loaf,1642,1120,217394
INV_805881,2025-06-27,Shepperton_Plant,High Energy Brown,509,859,246320
INV_805882,2025-02-19,Shepperton_Plant,High Energy Brown,1286,429,247177
INV_805883,2025-02-05,Shepperton_Plant,Whole grain loaf,1130,1398,217126
INV_805884,2025-01-03,Shepperton_Plant,High Energy Brown,1463,1125,247515
INV_805885,2025-01-04,Shepperton_Plant,Low GI Seed loaf,810,1109,205502
INV_805886,2025-04-10,Shepperton_Plant,Soft white,1944,508,217832
INV_805887,2025-01-28,Shepperton_Plant,Low GI Seed loaf,1761,892,206371
INV_805888,2025-06-24,Shepperton_Plant,Whole grain loaf,411,1312,216225
INV_805889,2025-06-23,Shepperton_Plant,Low GI Seed loaf,737,851,206257
INV_805890,2025-03-05,Shepperton_Plant,Soft white,1958,1481,218309
INV_805891,2025-06-02,Shepperton_Plant,High Energy Brown,1788,1354,247949
INV_805892,2025-02-07,Shepperton_Plant,Whole grain loaf,663,1147,215741
INV_805893,2025-07-25,Shepperton_Plant,Low GI Seed loaf,720,1351,205626
INV_805894,2025-06-15,Shepperton_Plant,Whole grain loaf,1473,629,216585
INV_805895,2025-01-06,Shepperton_Plant,Low GI Seed loaf,1341,578,206389
INV_805896,2025-06-18,Shepperton_Plant,Low GI Seed loaf,1763,1097,207055
INV_805897,2025-02-26,Shepperton_Plant,High Energy Brown,1047,1646,247350
INV_805898,2025-05-21,Shepperton_Plant,High Energy Brown,972,371,247951
INV_805899,2025-03-14,Shepperton_Plant,Soft white,372,655,218026
INV_805900,2025-01-04,Shepperton_Plant,High Energy Brown,1982,631,249302
INV_805901,2025-03-27,Shepperton_Plant,Whole grain loaf,1240,622,217203
INV_805902,2025-05-02,Shepperton_Plant,Low GI Seed loaf,1987,1595,207447
INV_805903,2025-07-09,Shepperton_Plant,Soft white,785,424,218387
INV_805904,2025-05-06,Shepperton_Plant,Low GI Seed loaf,366,996,206817
INV_805905,2025-06-01,Shepperton_Plant,Soft white,971,408,218950
INV_805906,2025-07-01,Shepperton_Plant,Soft white,663,1729,217884
INV_805907,2025-03-19,Shepperton_Plant,Whole grain loaf,830,1033,217000
INV_805908,2025-04-17,Shepperton_Plant,High Energy Brown,1856,901,250257
INV_805909,2025-06-22,Shepperton_Plant,Low GI Seed loaf,1171,932,207056
INV_805910,2025-07-23,Shepperton_Plant,Whole grain loaf,1062,1424,216638
INV_805911,2025-05-02,Shepperton_Plant,Low GI Seed loaf,1805,1424,207437
INV_805912,2025-01-17,Shepperton_Plant,Soft white,1340,835,218389
INV_805913,2025-07-07,Shepperton_Plant,Low GI Seed loaf,881,654,207664
INV_805914,2025-07-16,Shepperton_Plant,Soft white,496,1509,217376
INV_805915,2025-05-25,Shepperton_Plant,Whole grain loaf,1802,371,218069
INV_805916,2025-02-04,Shepperton_Plant,High Energy Brown,364,1043,249578
INV_805917,2025-01-27,Shepperton_Plant,Low GI Seed loaf,949,1347,207266
INV_805918,2025-07-08,Shepperton_Plant,Whole grain loaf,1365,1091,218343
INV_805919,2025-07-03,Shepperton_Plant,Soft white,500,1350,216526
INV_805920,2025-05-15,Shepperton_Plant,Whole grain loaf,1769,450,219662
INV_805921,2025-01-26,Shepperton_Plant,Soft white,999,1381,216144
INV_805922,2025-03-02,Shepperton_Plant,Whole grain loaf,915,1148,219429
INV_805923,2025-02-06,Shepperton_Plant,Low GI Seed loaf,1012,623,207655
INV_805924,2025-02-15,Shepperton_Plant,Whole grain loaf,303,1469,218263
INV_805925,2025-06-22,Shepperton_Plant,High Energy Brown,1422,1356,249644
INV_805926,2025-05-06,Shepperton_Plant,Low GI Seed loaf,1864,1025,208494
INV_805927,2025-03-17,Shepperton_Plant,Whole grain loaf,1552,963,218852
INV_805928,2025-04-06,Shepperton_Plant,High Energy Brown,1300,777,250167
INV_805929,2025-07-27,Shepperton_Plant,High Energy Brown,1991,1494,250664
INV_805930,2025-07-24,Shepperton_Plant,Soft white,1596,892,216848
INV_805931,2025-02-21,Shepperton_Plant,Whole grain loaf,1320,846,219326
INV_805932,2025-06-08,Shepperton_Plant,Low GI Seed loaf,1497,487,209504
INV_805933,2025-04-05,Shepperton_Plant,Low GI Seed loaf,1952,1388,210068
INV_805934,2025-05-25,Shepperton_Plant,High Energy Brown,1429,590,251503
INV_805935,2025-03-25,Shepperton_Plant,Whole grain loaf,668,976,219018
INV_805936,2025-02-28,Shepperton_Plant,Low GI Seed loaf,1022,1076,210014
INV_805937,2025-01-15,Shepperton_Plant,Low GI Seed loaf,958,878,210094
INV_805938,2025-01-18,Shepperton_Plant,Low GI Seed loaf,1551,283,211362
INV_805939,2025-04-11,Shepperton_Plant,High Energy Brown,752,524,251731
INV_805940,2025-02-24,Shepperton_Plant,Whole grain loaf,1552,541,220029
INV_805941,2025-07-04,Shepperton_Plant,Whole grain loaf,1461,1557,219933
INV_805942,2025-06-16,Shepperton_Plant,Low GI Seed loaf,1074,930,211506
INV_805943,2025-02-19,Shepperton_Plant,Soft white,875,1636,216087
INV_805944,2025-06-09,Shepperton_Plant,Low GI Seed loaf,1083,1014,211575
INV_805945,2025-05-18,Shepperton_Plant,Low GI Seed loaf,1566,517,212624
INV_805946,2025-07-16,Shepperton_Plant,High Energy Brown,1019,224,252526
INV_805947,2025-03-04,Shepperton_Plant,High Energy Brown,1245,705,253066
INV_805948,2025-05-08,Shepperton_Plant,Soft white,1582,813,216856
INV_805949,2025-07-12,Shepperton_Plant,Whole grain loaf,1352,1528,219757
INV_805950,2025-07-28,Shepperton_Plant,Soft white,1094,1557,216393
INV_805951,2025-07-02,Shepperton_Plant,Low GI Seed loaf,1721,427,213918
INV_805952,2025-01-27,Shepperton_Plant,High Energy Brown,1663,575,254154
INV_805953,2025-05-04,Shepperton_Plant,Soft white,1590,1714,216269
INV_805954,2025-04-22,Shepperton_Plant,Low GI Seed loaf,1299,1244,213973
INV_805955,2025-06-27,Shepperton_Plant,Soft white,405,1326,215348
INV_805956,2025-01-23,Shepperton_Plant,Soft white,1554,1260,215642
INV_805957,2025-04-26,Shepperton_Plant,Soft white,1725,1208,216159
INV_805958,2025-01-12,Shepperton_Plant,High Energy Brown,1241,1800,253595
INV_805959,2025-05-20,Shepperton_Plant,Whole grain loaf,1511,305,220963
INV_805960,2025-06-28,Shepperton_Plant,Whole grain loaf,623,709,220877
INV_805961,2025-06-10,Shepperton_Plant,Low GI Seed loaf,1620,224,215369
INV_805962,2025-02-10,Shepperton_Plant,High Energy Brown,1061,1482,253174
INV_805963,2025-03-27,Shepperton_Plant,Soft white,1992,1261,216890
INV_805964,2025-02-20,Shepperton_Plant,Soft white,1894,1684,217100
INV_805965,2025-06-04,Shepperton_Plant,Low GI Seed loaf,1276,1371,215274
INV_805966,2025-03-11,Shepperton_Plant,Low GI Seed loaf,1095,890,215479
INV_805967,2025-03-10,Shepperton_Plant,Soft white,1367,1327,217140
INV_805968,2025-03-28,Shepperton_Plant,Whole grain loaf,1239,604,221512
INV_805969,2025-05-14,Shepperton_Plant,High Energy Brown,1091,1264,253001
INV_805970,2025-03-03,Shepperton_Plant,Low GI Seed loaf,1163,222,216420
INV_805971,2025-01-27,Shepperton_Plant,Low GI Seed loaf,949,1008,216361
INV_805972,2025-04-07,Shepperton_Plant,Whole grain loaf,1063,1309,221266
INV_805973,2025-03-19,Shepperton_Plant,Whole grain loaf,1477,1463,221280
INV_805974,2025-01-21,Shepperton_Plant,Low GI Seed loaf,602,781,216182
INV_805975,2025-07-10,Shepperton_Plant,High Energy Brown,1897,1643,253255
INV_805976,2025-07-03,Shepperton_Plant,Whole grain loaf,1075,1419,220936
INV_805977,2025-04-01,Shepperton_Plant,Low GI Seed loaf,1669,1601,216250
INV_805978,2025-01-17,Shepperton_Plant,High Energy Brown,1368,256,254367
INV_805979,2025-03-27,Shepperton_Plant,Low GI Seed loaf,459,827,215882
INV_805980,2025-07-11,Shepperton_Plant,Low GI Seed loaf,764,1602,215044
INV_805981,2025-05-05,Shepperton_Plant,Low GI Seed loaf,319,1423,213940
INV_805982,2025-07-20,Shepperton_Plant,Soft white,398,1290,216248
INV_805983,2025-06-11,Shepperton_Plant,Soft white,438,1178,215508
INV_805984,2025-01-09,Shepperton_Plant,Soft white,1729,1427,215810
INV_805985,2025-04-24,Shepperton_Plant,Low GI Seed loaf,1911,1001,214850
INV_805986,2025-04-15,Shepperton_Plant,Whole grain loaf,1897,846,221987
INV_805987,2025-02-14,Shepperton_Plant,Whole grain loaf,1344,682,222649
INV_805988,2025-06-02,Shepperton_Plant,Whole grain loaf,671,936,222384
INV_805989,2025-04-08,Shepperton_Plant,Soft white,604,1110,215304
INV_805990,2025-03-20,Shepperton_Plant,Low GI Seed loaf,1168,1386,214632
INV_805991,2025-03-09,Shepperton_Plant,Low GI Seed loaf,1340,296,215676
INV_805992,2025-02-14,Shepperton_Plant,Low GI Seed loaf,736,293,216119
INV_805993,2025-03-28,Shepperton_Plant,Whole grain loaf,1763,1144,223003
INV_805994,2025-06-01,Shepperton_Plant,High Energy Brown,728,358,254737
INV_805995,2025-04-19,Shepperton_Plant,Low GI Seed loaf,808,1402,215525
INV_805996,2025-02-01,Shepperton_Plant,Whole grain loaf,1756,1503,223256
INV_805997,2025-04-19,Shepperton_Plant,High Energy Brown,529,1177,254089
INV_805998,2025-04-19,Shepperton_Plant,Whole grain loaf,1257,1213,223300
INV_805999,2025-03-23,Shepperton_Plant,Whole grain loaf,1967,1162,224105
INV_806000,2025-02-01,Shepperton_Plant,Soft white,955,739,215520
INV_806001,2025-03-14,Shepperton_Plant,Low GI Seed loaf,1764,918,216371
