timestamp,plant,depot_id,batch_id,sku,quantity_produced,line_id,operator_id,stacked_before_robot,squashed,torn,undersized_small,valleys,loose_packs,pale_underbaked
2025-04-30 11:51:05,Shepperton,Mutare,BATCH_14285,High Energy Brown,710,Line4,OP_ANNE,8,2,6,12,18,9,9
2025-03-14 03:32:30,Shepperton,Murehwa,BATCH_18569,Whole grain loaf,3253,Line5,OP_ANNE,24,6,2,8,23,6,2
2025-01-10 09:11:53,Shepperton,Murehwa,BATCH_20408,Whole grain loaf,1938,Line1,OP_CHIPO,3,6,18,9,9,24,6
2025-03-27 16:17:13,Shepperton,Chegutu,BATCH_19832,High Energy Brown,1935,Line4,OP_EFFIE,1,2,0,3,15,2,7
2025-02-13 03:50:46,Shepperton,Hatcliff,BATCH_19805,High Energy Brown,1267,Line5,OP_ANNE,18,8,24,8,3,16,6
2025-06-25 21:33:21,Shepperton,Chinhoyi,BATCH_16979,Soft white,1541,Line2,OP_EFFIE,1,1,9,6,14,4,6
2025-03-15 00:50:08,Shepperton,Murehwa,BATCH_11827,Whole grain loaf,1487,Line3,OP_RUDO,0,4,0,3,6,1,1
2025-05-27 01:38:35,Shepperton,Murehwa,BATCH_21824,Soft white,1049,Line4,OP_RUDO,10,11,8,3,12,9,1
2025-06-22 23:27:05,Shepperton,Chegutu,BATCH_19154,Low GI Seed loaf,1935,Line5,OP_CHIPO,34,6,21,10,2,18,5
2025-07-03 12:35:13,Shepperton,Chegutu,BATCH_24273,High Energy Brown,1670,Line2,OP_MUNYA,1,6,0,1,8,0,0
2025-05-18 10:20:01,Shepperton,Mutare,BATCH_24587,Low GI Seed loaf,648,Line2,OP_EFFIE,6,6,5,0,3,6,2
2025-05-15 17:15:36,Shepperton,Murehwa,BATCH_12376,Low GI Seed loaf,957,Line1,OP_MUNYA,10,3,4,2,20,9,4
2025-05-28 18:54:36,Shepperton,Murehwa,BATCH_18551,Soft white,1974,Line3,OP_ANNE,8,5,5,2,13,4,3
2025-04-22 09:00:23,Shepperton,Murehwa,BATCH_13839,High Energy Brown,1181,Line2,OP_CHIPO,6,5,5,6,3,3,1
2025-04-23 12:31:36,Shepperton,Chinhoyi,BATCH_24264,High Energy Brown,517,Line1,OP_ANNE,18,18,10,0,4,9,4
2025-01-06 16:23:56,Shepperton,Mutare,BATCH_11246,High Energy Brown,1494,Line1,OP_ANNE,22,6,12,2,20,3,2
2025-05-22 22:12:58,Shepperton,Chegutu,BATCH_17504,High Energy Brown,1483,Line2,OP_CHIPO,2,5,0,2,3,0,3
2025-07-25 00:23:20,Shepperton,Mutare,BATCH_21483,Whole grain loaf,1909,Line4,OP_CHIPO,5,2,17,5,11,0,3
2025-06-25 18:09:53,Shepperton,Mutare,BATCH_16511,Low GI Seed loaf,306,Line5,OP_EFFIE,31,18,0,6,13,13,16
2025-07-17 04:20:17,Shepperton,Hatcliff,BATCH_21886,High Energy Brown,974,Line3,OP_RUDO,12,8,1,0,7,2,2
2025-01-06 06:15:29,Shepperton,Bindura,BATCH_17620,Whole grain loaf,1469,Line2,OP_CHIPO,1,0,6,2,12,0,2
2025-02-06 05:26:25,Shepperton,Hatcliff,BATCH_15439,Low GI Seed loaf,402,Line1,OP_CHIPO,18,15,9,6,4,14,8
2025-05-20 09:38:22,Shepperton,Chinhoyi,BATCH_20759,Soft white,831,Line1,OP_ANNE,0,15,8,3,10,3,8
2025-06-28 22:07:54,Shepperton,Murehwa,BATCH_21615,Whole grain loaf,1437,Line4,OP_ANNE,10,9,5,1,5,9,11
2025-05-24 21:31:18,Shepperton,Murehwa,BATCH_20229,Soft white,844,Line4,OP_ANNE,2,3,1,5,26,1,0
2025-03-05 12:46:29,Shepperton,Harare,BATCH_23947,High Energy Brown,1829,Line2,OP_EFFIE,3,5,3,2,3,2,5
2025-02-15 04:24:29,Shepperton,Murehwa,BATCH_18964,Whole grain loaf,1474,Line2,OP_EFFIE,0,0,0,1,9,1,6
2025-05-20 01:32:11,Shepperton,Chegutu,BATCH_20681,Low GI Seed loaf,1136,Line2,OP_EFFIE,5,1,1,6,3,2,3
2025-06-23 06:32:50,Shepperton,Hatcliff,BATCH_21754,Whole grain loaf,665,Line4,OP_EFFIE,14,6,18,0,17,5,8
2025-02-26 15:46:41,Shepperton,Hatcliff,BATCH_24651,High Energy Brown,1627,Line2,OP_ANNE,2,5,3,3,7,2,5
2025-05-24 03:52:03,Shepperton,Hatcliff,BATCH_24389,Low GI Seed loaf,1842,Line5,OP_ANNE,28,32,2,10,0,11,0
2025-01-02 14:16:39,Shepperton,Hatcliff,BATCH_15510,Low GI Seed loaf,1678,Line3,OP_ANNE,4,8,0,1,8,2,1
2025-10-04 00:00:00,Shepperton,Bindura,BATCH_15330,Whole grain loaf,1161,Line2,OP_EFFIE,2,9,9,4,5,2,4
2025-07-03 06:23:33,Shepperton,Chegutu,BATCH_14531,High Energy Brown,1082,Line1,OP_EFFIE,30,0,6,18,33,9,8
2025-05-28 01:17:29,Shepperton,Harare,BATCH_19866,Soft white,1947,Line1,OP_EFFIE,15,8,4,6,40,8,6
2025-05-07 23:25:23,Shepperton,Mutare,BATCH_10365,High Energy Brown,1228,Line5,OP_RUDO,13,5,23,8,16,13,2
2025-02-25 11:31:25,Shepperton,Chegutu,BATCH_22180,Whole grain loaf,1961,Line2,OP_CHIPO,5,6,2,4,3,8,1
2025-02-13 07:40:49,Shepperton,Chegutu,BATCH_17362,Soft white,614,Line5,OP_MUNYA,34,3,10,6,5,2,8
2025-04-29 22:03:41,Shepperton,Chinhoyi,BATCH_10147,Soft white,1945,Line1,OP_MUNYA,4,9,15,9,12,14,8
2025-04-25 11:23:53,Shepperton,Hatcliff,BATCH_11668,High Energy Brown,753,Line4,OP_MUNYA,6,2,9,5,15,9,3
2025-06-05 17:25:48,Shepperton,Hatcliff,BATCH_21280,Soft white,1189,Line2,OP_MUNYA,1,5,3,0,0,1,3
2025-03-11 04:45:28,Shepperton,Bindura,BATCH_23341,Soft white,1720,Line4,OP_EFFIE,9,11,9,6,2,2,5
2025-07-24 04:47:26,Shepperton,Harare,BATCH_17650,Whole grain loaf,1337,Line2,OP_EFFIE,5,6,3,6,5,12,1
2025-02-18 08:32:07,Shepperton,Harare,BATCH_18599,Whole grain loaf,1562,Line3,OP_EFFIE,4,2,3,0,4,6,5
2025-06-07 06:29:24,Shepperton,Chinhoyi,BATCH_21698,High Energy Brown,276,Line4,OP_CHIPO,19,15,7,3,3,17,7
2025-03-26 06:13:15,Shepperton,Chinhoyi,BATCH_17788,High Energy Brown,1158,Line2,OP_RUDO,7,2,8,2,1,10,6
2025-03-10 17:48:54,Shepperton,Chinhoyi,BATCH_13456,Soft white,1742,Line2,OP_CHIPO,5,4,4,3,14,6,1
2025-07-14 12:18:05,Shepperton,Murehwa,BATCH_21768,Whole grain loaf,409,Line3,OP_RUDO,2,4,5,5,10,3,5
2025-07-26 03:28:04,Shepperton,Hatcliff,BATCH_13271,Soft white,600,Line1,OP_CHIPO,6,3,10,0,8,10,8
2025-06-21 10:25:34,Shepperton,Hatcliff,BATCH_14940,Whole grain loaf,777,Line4,OP_RUDO,14,3,5,5,15,1,6
2025-05-27 20:58:41,Shepperton,Mutare,BATCH_19223,High Energy Brown,1921,Line1,OP_MUNYA,22,8,3,4,14,15,0
2025-06-16 09:11:15,Shepperton,Mutare,BATCH_22163,High Energy Brown,1301,Line3,OP_RUDO,3,3,7,2,3,1,1
2025-04-25 13:34:05,Shepperton,Bindura,BATCH_16230,High Energy Brown,1644,Line3,OP_MUNYA,9,2,5,2,11,9,0
2025-04-10 21:35:31,Shepperton,Harare,BATCH_23435,High Energy Brown,851,Line5,OP_EFFIE,16,19,13,10,2,8,0
2025-07-06 11:50:52,Shepperton,Mutare,BATCH_22207,Soft white,602,Line1,OP_EFFIE,18,10,15,15,40,16,9
2025-05-07 03:09:48,Shepperton,Harare,BATCH_19047,High Energy Brown,998,Line5,OP_CHIPO,16,6,2,5,21,15,5
2025-03-18 16:39:39,Shepperton,Chinhoyi,BATCH_13926,Soft white,1655,Line4,OP_EFFIE,3,3,5,7,7,6,0
2025-05-01 03:35:43,Shepperton,Chegutu,BATCH_22881,Soft white,919,Line4,OP_TAFADZWA,17,12,0,0,32,3,2
2025-01-11 14:22:47,Shepperton,Harare,BATCH_18080,Whole grain loaf,1008,Line3,OP_ANNE,4,2,2,3,1,3,1
2025-05-12 05:04:57,Shepperton,Bindura,BATCH_10078,Soft white,626,Line4,OP_TAFADZWA,15,7,6,7,3,9,3
2025-07-25 01:47:04,Shepperton,Hatcliff,BATCH_17088,High Energy Brown,1633,Line1,OP_MUNYA,16,0,8,2,22,10,2
2025-06-11 19:45:28,Shepperton,Harare,BATCH_12247,Whole grain loaf,205,Line4,OP_EFFIE,1,3,9,10,11,6,3
2025-04-14 04:52:06,Shepperton,Bindura,BATCH_22419,Whole grain loaf,1536,Line5,OP_TAFADZWA,34,8,0,13,18,3,11
2025-06-28 20:45:51,Shepperton,Hatcliff,BATCH_12014,Whole grain loaf,960,Line4,OP_EFFIE,12,17,5,5,9,6,6
2025-07-18 11:00:41,Shepperton,Chegutu,BATCH_24485,Whole grain loaf,1475,Line3,OP_RUDO,4,2,6,1,12,1,2
2025-02-08 05:09:37,Shepperton,Chinhoyi,BATCH_23468,Soft white,614,Line2,OP_ANNE,2,12,5,6,0,7,2
2025-04-23 09:23:42,Shepperton,Chinhoyi,BATCH_17451,Soft white,441,Line2,OP_CHIPO,2,6,6,1,5,6,1
2025-03-17 12:37:18,Shepperton,Mutare,BATCH_18980,Whole grain loaf,1878,Line5,OP_TAFADZWA,0,0,8,16,16,3,2
2025-07-10 21:16:15,Shepperton,Chinhoyi,BATCH_12279,Whole grain loaf,753,Line2,OP_TAFADZWA,5,3,3,4,9,2,6
2025-03-09 00:32:20,Shepperton,Mutare,BATCH_18123,Soft white,521,Line4,OP_RUDO,8,11,15,1,0,3,6
2025-02-25 00:21:32,Shepperton,Harare,BATCH_13897,High Energy Brown,1185,Line1,OP_ANNE,4,21,21,3,4,6,0
2025-03-13 12:03:12,Shepperton,Mutare,BATCH_22125,Soft white,1763,Line2,OP_RUDO,6,6,1,0,12,2,1
2025-03-22 04:16:56,Shepperton,Bindura,BATCH_17177,Soft white,1524,Line3,OP_EFFIE,0,4,7,2,4,1,1
2025-03-02 10:33:15,Shepperton,Chinhoyi,BATCH_19312,Soft white,1910,Line5,OP_CHIPO,19,15,2,6,24,0,0
2025-03-21 09:49:21,Shepperton,Hatcliff,BATCH_24268,Whole grain loaf,359,Line3,OP_CHIPO,1,5,0,2,2,2,4
2025-05-01 17:45:29,Shepperton,Mutare,BATCH_13631,Soft white,384,Line3,OP_EFFIE,6,0,2,1,11,9,3
2025-01-03 06:18:27,Shepperton,Murehwa,BATCH_23000,Soft white,1041,Line5,OP_MUNYA,8,0,2,10,5,0,8
2025-01-27 16:05:10,Shepperton,Mutare,BATCH_16272,Low GI Seed loaf,738,Line1,OP_TAFADZWA,0,20,6,2,22,15,8
2025-03-28 09:26:10,Shepperton,Bindura,BATCH_18616,High Energy Brown,1780,Line3,OP_MUNYA,6,0,3,4,6,3,3
2025-01-17 06:05:30,Shepperton,Bindura,BATCH_10392,Soft white,1699,Line3,OP_CHIPO,1,5,3,4,12,2,5
2025-06-29 21:16:51,Shepperton,Murehwa,BATCH_13191,Whole grain loaf,818,Line4,OP_RUDO,21,18,1,2,14,2,3
2025-04-24 05:57:13,Shepperton,Harare,BATCH_10016,High Energy Brown,734,Line5,OP_ANNE,26,16,0,11,5,3,8
2025-04-26 14:49:09,Shepperton,Murehwa,BATCH_14200,Whole grain loaf,921,Line2,OP_ANNE,4,10,0,3,13,12,1
2025-06-09 13:03:32,Shepperton,Harare,BATCH_12672,Soft white,1731,Line5,OP_TAFADZWA,11,2,6,6,26,13,3
2025-06-14 18:07:54,Shepperton,Chegutu,BATCH_24394,High Energy Brown,1174,Line4,OP_TAFADZWA,6,21,15,9,8,6,6
2025-07-06 05:46:24,Shepperton,Mutare,BATCH_16164,Soft white,1875,Line2,OP_MUNYA,11,6,2,1,11,6,0
2025-06-15 05:24:03,Shepperton,Chegutu,BATCH_22356,Soft white,1638,Line2,OP_CHIPO,4,0,5,3,3,4,2
2025-04-08 23:20:48,Shepperton,Mutare,BATCH_13493,High Energy Brown,1015,Line1,OP_TAFADZWA,21,15,8,2,3,14,4
2025-03-22 01:22:30,Shepperton,Mutare,BATCH_19651,Whole grain loaf,1821,Line3,OP_RUDO,4,4,4,2,13,1,1
2025-07-16 12:21:59,Shepperton,Harare,BATCH_22774,Soft white,780,Line1,OP_EFFIE,16,4,6,16,33,0,0
2025-04-21 11:27:37,Shepperton,Harare,BATCH_17394,Soft white,1927,Line2,OP_EFFIE,12,1,3,1,4,5,1
2025-02-02 07:42:17,Shepperton,Mutare,BATCH_14839,Whole grain loaf,1404,Line5,OP_EFFIE,31,8,3,8,11,24,13
2025-05-22 16:50:26,Shepperton,Bindura,BATCH_10593,Low GI Seed loaf,1306,Line3,OP_ANNE,0,6,3,1,2,8,1
2025-07-28 15:21:03,Shepperton,Bindura,BATCH_22027,Whole grain loaf,1940,Line5,OP_RUDO,11,2,18,8,29,23,11
2025-02-10 05:06:16,Shepperton,Mutare,BATCH_24053,High Energy Brown,1366,Line4,OP_EFFIE,26,0,1,7,31,5,0
2025-06-10 13:58:10,Shepperton,Mutare,BATCH_18737,Soft white,1824,Line5,OP_MUNYA,15,23,3,8,5,26,5
2025-04-08 10:26:25,Shepperton,Harare,BATCH_15827,Soft white,1877,Line3,OP_MUNYA,4,9,0,2,2,2,3
2025-01-10 04:56:55,Shepperton,Mutare,BATCH_20749,Whole grain loaf,1054,Line4,OP_ANNE,24,11,2,6,3,5,0
2025-07-06 06:19:50,Shepperton,Bindura,BATCH_17961,Whole grain loaf,774,Line3,OP_EFFIE,1,3,1,3,5,3,1
2025-01-15 12:52:39,Shepperton,Harare,BATCH_15887,Soft white,798,Line4,OP_TAFADZWA,12,0,6,3,14,9,6
2025-03-10 06:34:45,Shepperton,Bindura,BATCH_12355,High Energy Brown,739,Line5,OP_TAFADZWA,13,13,3,0,5,18,11
2025-05-06 04:22:03,Shepperton,Harare,BATCH_16036,Low GI Seed loaf,1420,Line2,OP_TAFADZWA,6,3,8,4,16,5,0
2025-04-24 11:41:41,Shepperton,Hatcliff,BATCH_14798,High Energy Brown,453,Line1,OP_RUDO,36,27,14,16,14,2,4
2025-03-17 21:45:47,Shepperton,Murehwa,BATCH_20634,Soft white,1013,Line4,OP_CHIPO,20,11,1,1,25,1,2
2025-05-31 05:04:52,Shepperton,Harare,BATCH_23041,Low GI Seed loaf,1075,Line2,OP_MUNYA,8,4,1,5,2,8,4
2025-04-03 01:47:09,Shepperton,Mutare,BATCH_14592,Whole grain loaf,666,Line4,OP_MUNYA,26,6,0,1,26,18,1
2025-05-04 12:09:37,Shepperton,Hatcliff,BATCH_21234,Whole grain loaf,658,Line5,OP_EFFIE,8,16,19,8,10,0,0
2025-03-12 01:17:57,Shepperton,Chinhoyi,BATCH_18656,Soft white,1816,Line1,OP_TAFADZWA,16,4,9,6,42,0,3
2025-03-18 11:54:40,Shepperton,Hatcliff,BATCH_10163,Low GI Seed loaf,514,Line2,OP_EFFIE,7,4,4,3,3,3,5
2025-06-22 04:50:51,Shepperton,Murehwa,BATCH_23978,Soft white,538,Line3,OP_RUDO,4,1,6,2,4,4,1
2025-03-30 15:05:09,Shepperton,Chinhoyi,BATCH_24237,Soft white,1701,Line1,OP_EFFIE,34,28,2,6,14,0,3
2025-01-28 18:21:41,Shepperton,Murehwa,BATCH_24745,High Energy Brown,1686,Line1,OP_MUNYA,6,24,3,4,0,9,8
2025-07-04 13:57:08,Shepperton,Chegutu,BATCH_17380,Soft white,404,Line1,OP_MUNYA,18,9,12,6,10,22,3
2025-03-20 05:53:23,Shepperton,Mutare,BATCH_13118,High Energy Brown,1689,Line2,OP_RUDO,10,3,10,1,8,6,5
2025-02-08 03:12:22,Shepperton,Bindura,BATCH_20201,High Energy Brown,568,Line5,OP_MUNYA,16,6,13,11,26,15,5
2025-06-21 21:09:58,Shepperton,Chegutu,BATCH_16356,High Energy Brown,237,Line5,OP_MUNYA,2,8,16,10,16,15,8
2025-02-03 13:25:29,Shepperton,Murehwa,BATCH_21276,Low GI Seed loaf,1275,Line2,OP_TAFADZWA,11,6,3,2,1,0,2
2025-04-22 20:39:05,Shepperton,Mutare,BATCH_19092,Whole grain loaf,811,Line1,OP_EFFIE,33,18,3,16,0,8,6
2025-04-09 17:35:08,Shepperton,Harare,BATCH_15542,Soft white,452,Line5,OP_EFFIE,11,6,19,15,15,19,3
2025-01-07 09:23:46,Shepperton,Hatcliff,BATCH_16007,Low GI Seed loaf,1627,Line2,OP_EFFIE,10,5,10,3,0,6,0
2025-04-06 08:18:01,Shepperton,Murehwa,BATCH_17993,High Energy Brown,1482,Line4,OP_RUDO,14,8,6,0,25,10,10
2025-06-03 02:05:02,Shepperton,Chinhoyi,BATCH_17638,High Energy Brown,1439,Line3,OP_MUNYA,0,6,3,6,9,0,0
2025-03-23 17:43:35,Shepperton,Chinhoyi,BATCH_16793,Whole grain loaf,1385,Line5,OP_TAFADZWA,16,15,3,0,28,15,2
2025-03-28 17:06:30,Shepperton,Mutare,BATCH_20900,Whole grain loaf,1514,Line3,OP_TAFADZWA,2,1,1,3,7,1,2
2025-04-10 03:24:33,Shepperton,Hatcliff,BATCH_17758,High Energy Brown,386,Line4,OP_EFFIE,10,10,10,2,2,16,1
2025-05-07 17:20:52,Shepperton,Harare,BATCH_14837,Whole grain loaf,649,Line1,OP_RUDO,0,10,15,2,15,8,8
2025-01-31 13:18:49,Shepperton,Mutare,BATCH_12293,High Energy Brown,451,Line3,OP_EFFIE,6,6,4,2,7,5,2
2025-05-13 21:53:01,Shepperton,Hatcliff,BATCH_16548,Soft white,241,Line1,OP_RUDO,6,3,10,3,16,9,12
2025-07-24 03:50:35,Shepperton,Chegutu,BATCH_17898,Whole grain loaf,560,Line3,OP_ANNE,6,1,3,0,13,1,3
2025-06-18 16:24:08,Shepperton,Chegutu,BATCH_14481,Low GI Seed loaf,381,Line2,OP_TAFADZWA,0,6,5,2,6,3,3
2025-07-02 23:14:18,Shepperton,Mutare,BATCH_13716,Whole grain loaf,1337,Line5,OP_EFFIE,16,16,15,6,21,3,16
2025-04-13 11:36:44,Shepperton,Mutare,BATCH_20837,Whole grain loaf,384,Line5,OP_MUNYA,10,3,15,18,24,8,8
2025-03-01 20:23:08,Shepperton,Harare,BATCH_16140,Soft white,976,Line4,OP_CHIPO,0,2,18,10,6,7,5
2025-02-10 07:27:17,Shepperton,Hatcliff,BATCH_19956,High Energy Brown,1644,Line1,OP_TAFADZWA,6,0,10,0,9,9,4
2025-06-08 06:57:06,Shepperton,Mutare,BATCH_11549,Soft white,1019,Line5,OP_EFFIE,26,2,6,3,21,23,11
2025-01-25 19:29:41,Shepperton,Mutare,BATCH_21221,High Energy Brown,1600,Line1,OP_MUNYA,26,0,2,8,34,3,15
2025-04-04 23:22:43,Shepperton,Chegutu,BATCH_20331,Soft white,914,Line2,OP_CHIPO,3,5,3,2,1,4,1
2025-07-24 04:10:19,Shepperton,Chinhoyi,BATCH_12044,High Energy Brown,762,Line2,OP_CHIPO,0,5,3,7,12,5,3
2025-03-06 15:11:03,Shepperton,Chinhoyi,BATCH_10767,High Energy Brown,918,Line3,OP_TAFADZWA,2,4,2,2,3,1,1
2025-02-18 22:25:39,Shepperton,Bindura,BATCH_15693,Soft white,1442,Line1,OP_CHIPO,6,3,18,9,20,12,0
2025-07-12 00:23:09,Shepperton,Hatcliff,BATCH_17870,High Energy Brown,1464,Line3,OP_MUNYA,2,1,7,2,4,7,1
2025-07-12 11:31:04,Shepperton,Harare,BATCH_19700,Low GI Seed loaf,1201,Line4,OP_EFFIE,18,9,1,6,1,2,5
2025-01-07 20:59:35,Shepperton,Chinhoyi,BATCH_17857,Whole grain loaf,1286,Line2,OP_CHIPO,4,6,0,4,9,4,0
2025-07-15 23:18:28,Shepperton,Chinhoyi,BATCH_13302,High Energy Brown,1665,Line1,OP_CHIPO,4,2,12,2,0,0,14
2025-02-01 10:19:08,Shepperton,Murehwa,BATCH_14517,Whole grain loaf,1341,Line1,OP_EFFIE,12,8,10,3,18,6,6
2025-06-01 20:54:58,Shepperton,Mutare,BATCH_23693,Whole grain loaf,1757,Line1,OP_TAFADZWA,26,12,12,6,3,10,3
2025-04-09 00:28:22,Shepperton,Chegutu,BATCH_22160,High Energy Brown,1188,Line4,OP_CHIPO,7,19,9,2,7,8,2
2025-04-17 14:59:27,Shepperton,Chinhoyi,BATCH_13292,High Energy Brown,1013,Line5,OP_ANNE,13,0,8,15,5,2,8
2025-06-28 18:13:36,Shepperton,Murehwa,BATCH_19011,Low GI Seed loaf,536,Line3,OP_MUNYA,1,6,0,1,8,0,0
2025-07-09 07:09:59,Shepperton,Murehwa,BATCH_11403,Soft white,1138,Line1,OP_MUNYA,27,10,8,2,3,0,6
2025-06-07 01:15:32,Shepperton,Hatcliff,BATCH_11382,High Energy Brown,1606,Line3,OP_CHIPO,2,8,0,2,4,1,1
2025-01-25 18:52:29,Shepperton,Hatcliff,BATCH_20340,High Energy Brown,1751,Line1,OP_ANNE,0,0,9,9,0,3,4
2025-03-09 07:01:44,Shepperton,Mutare,BATCH_16928,High Energy Brown,1852,Line2,OP_TAFADZWA,2,5,3,0,8,3,3
2025-06-28 04:37:12,Shepperton,Mutare,BATCH_15671,High Energy Brown,234,Line5,OP_CHIPO,18,21,11,10,23,0,5
2025-05-01 16:25:48,Shepperton,Bindura,BATCH_11638,Soft white,1065,Line1,OP_ANNE,8,9,12,9,36,14,2
2025-01-19 16:27:48,Shepperton,Chegutu,BATCH_24770,Soft white,688,Line3,OP_MUNYA,0,6,0,3,7,4,1
2025-03-11 20:43:27,Shepperton,Mutare,BATCH_16907,Soft white,1471,,OP_CHIPO,13,0,4,2,12,8,4
2025-02-09 12:50:14,Shepperton,Hatcliff,BATCH_18591,High Energy Brown,1641,Line4,OP_RUDO,1,8,17,10,8,3,0
2025-03-10 00:00:00,Shepperton,Hatcliff,BATCH_16406,High Energy Brown,473,Line2,OP_CHIPO,12,12,1,2,12,6,3
2025-05-15 22:52:23,Shepperton,Mutare,BATCH_19074,Soft white,525,Line2,OP_CHIPO,6,12,1,8,9,3,5
2025-02-10 01:07:34,Shepperton,Chegutu,BATCH_21757,High Energy Brown,658,Line5,OP_CHIPO,0,10,6,10,42,5,6
2025-05-10 12:58:24,Shepperton,Chegutu,BATCH_11179,Whole grain loaf,448,Line3,OP_MUNYA,0,0,2,3,5,2,2
2025-03-23 12:07:29,Shepperton,Chegutu,BATCH_15448,Whole grain loaf,1005,Line3,OP_ANNE,2,1,0,1,3,3,0
2025-03-13 18:21:53,Shepperton,Chegutu,BATCH_22417,Whole grain loaf,1853,Line5,OP_MUNYA,6,28,3,10,44,15,16
2025-04-28 23:24:41,Shepperton,Mutare,BATCH_20322,Soft white,404,Line1,OP_CHIPO,8,3,10,18,22,16,2
2025-03-23 17:05:03,Shepperton,Bindura,BATCH_15078,Low GI Seed loaf,430,Line2,OP_MUNYA,12,6,5,2,1,3,0
2025-06-25 01:53:55,Shepperton,Mutare,BATCH_18648,High Energy Brown,1380,Line3,OP_EFFIE,6,4,5,4,12,0,0
2025-02-16 14:39:47,Shepperton,Murehwa,BATCH_15175,High Energy Brown,1051,Line1,OP_CHIPO,24,0,12,12,6,10,0
2025-05-04 05:58:28,Shepperton,Chinhoyi,BATCH_20142,High Energy Brown,1711,Line5,OP_ANNE,10,21,26,2,16,11,8
2025-06-13 06:41:02,Shepperton,Harare,BATCH_10689,High Energy Brown,1036,Line1,OP_CHIPO,10,9,3,6,0,27,6
2025-02-16 03:37:02,Shepperton,Chegutu,BATCH_23354,Whole grain loaf,1206,Line3,OP_MUNYA,9,1,0,3,12,4,0
2025-03-13 16:45:02,Shepperton,Hatcliff,BATCH_16525,Whole grain loaf,791,Line2,OP_CHIPO,15,6,5,0,6,4,5
2025-05-07 14:47:22,Shepperton,Mutare,BATCH_24805,High Energy Brown,1722,Line2,OP_CHIPO,2,3,6,4,6,6,6
2025-02-16 22:23:52,Shepperton,Harare,BATCH_16488,Whole grain loaf,1534,Line4,OP_CHIPO,15,5,3,3,11,14,5
2025-01-13 05:58:55,Shepperton,Murehwa,BATCH_20145,Whole grain loaf,1277,Line5,OP_RUDO,18,11,6,3,3,15,8
2025-02-28 19:44:41,Shepperton,Mutare,BATCH_17154,Soft white,1941,Line3,OP_CHIPO,7,8,3,0,5,6,1
2025-01-25 11:25:32,Shepperton,Bindura,BATCH_24139,High Energy Brown,1385,Line4,OP_EFFIE,16,16,6,3,0,5,7
2025-07-24 16:19:29,Shepperton,Harare,BATCH_16610,High Energy Brown,510,Line2,OP_MUNYA,1,6,1,1,16,5,1
2025-01-18 06:37:49,Shepperton,Harare,BATCH_20902,High Energy Brown,1057,Line5,OP_CHIPO,10,13,11,6,18,8,15
2025-05-28 02:28:20,Shepperton,Chinhoyi,BATCH_22911,High Energy Brown,231,Line4,OP_RUDO,2,7,3,7,10,5,1
2025-05-11 11:34:57,Shepperton,Chinhoyi,BATCH_22944,Whole grain loaf,440,Line4,OP_RUDO,7,0,9,3,15,6,6
2025-06-27 18:16:29,Shepperton,Chegutu,BATCH_14349,Whole grain loaf,440,Line2,OP_RUDO,5,5,0,6,4,3,1
2025-05-20 16:54:55,Shepperton,Mutare,BATCH_11884,High Energy Brown,1319,Line4,OP_MUNYA,5,20,1,2,2,1,8
2025-01-15 23:18:40,Shepperton,Hatcliff,BATCH_23033,Whole grain loaf,732,Line1,OP_CHIPO,14,15,10,6,12,6,2
2025-06-23 18:34:21,Shepperton,Chegutu,BATCH_12494,High Energy Brown,272,Line1,OP_EFFIE,8,4,16,2,22,20,4
2025-04-17 08:39:49,Shepperton,Harare,BATCH_15947,High Energy Brown,756,Line5,OP_TAFADZWA,36,11,26,0,2,24,13
2025-01-02 10:42:12,Shepperton,Chegutu,BATCH_13036,High Energy Brown,1984,Line3,OP_EFFIE,6,2,2,2,1,4,1
2025-01-11 17:50:52,Shepperton,Mutare,BATCH_15777,Soft white,779,Line1,OP_TAFADZWA,15,12,8,2,36,10,6
2025-06-21 19:44:08,Shepperton,Harare,BATCH_21795,Whole grain loaf,360,Line4,OP_CHIPO,11,12,15,5,3,8,2
2025-07-08 05:50:30,Shepperton,Murehwa,BATCH_10845,Soft white,1808,Line4,OP_MUNYA,2,6,1,14,0,10,1
2025-03-05 05:26:02,Shepperton,Murehwa,BATCH_18734,Soft white,477,Line1,OP_ANNE,18,22,20,9,20,12,12
2025-01-15 04:51:43,Shepperton,Hatcliff,BATCH_21916,Low GI Seed loaf,1398,Line3,OP_TAFADZWA,0,7,0,5,6,8,0
2025-07-12 11:11:24,Shepperton,Bindura,BATCH_21871,Low GI Seed loaf,1448,Line4,OP_MUNYA,27,15,11,5,20,3,6
2025-05-16 11:09:05,Shepperton,Harare,BATCH_17967,Soft white,588,Line4,OP_EFFIE,8,1,9,7,2,10,9
2025-07-14 07:05:23,Shepperton,Murehwa,BATCH_22786,High Energy Brown,1584,Line2,OP_CHIPO,3,3,5,4,4,10,2
2025-02-12 15:11:00,Shepperton,Murehwa,BATCH_17340,Low GI Seed loaf,687,Line5,OP_MUNYA,36,8,24,10,45,2,0
2025-01-13 11:16:46,Shepperton,Mutare,BATCH_23589,Soft white,267,Line1,OP_MUNYA,18,0,12,10,39,20,12
2025-06-11 10:52:31,Shepperton,Murehwa,BATCH_22463,Low GI Seed loaf,973,Line1,OP_EFFIE,16,20,3,8,9,9,8
