return_id,timestamp,plant_id,depot_id,route_id,retailer_id,reason_code,notes,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,batch_id,batch_match_quality
RET_209718,2025-02-14 04:34:27,Shepperton_Plant,Bindura,RT_BIN_01,STORE_091,Crushed/Squashed,,14,0,0,0,BATCH_21642,matched
RET_203641,2025-05-09 10:44:04,Shepperton_Plant,Mutare,RT_MUT_02,STORE_013,Stale,Damaged on shelf,85,35,0,0,BATCH_11522,matched
RET_211821,2025-03-25 19:06:07,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_115,Mould Growth,Customer complaints,64,0,0,90,BATCH_21726,matched
RET_210646,2025-03-29 15:18:49,Shepperton_Plant,Bindura,RT_BIN_01,STORE_040,Returned Unsold,Damaged on shelf,0,0,61,0,BATCH_20588,matched
RET_203258,2025-06-02 02:31:15,Shepperton_Plant,Mutare,RT_MUT_01,STORE_116,Wrong Delivery,,0,37,0,0,BATCH_24335,matched
RET_201873,2025-05-08 13:26:26,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_040,Crushed/Squashed,Late delivery,0,0,39,50,BATCH_17824,matched
RET_204744,2025-02-27 08:03:19,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_063,Expired,Customer complaints,70,0,22,0,BATCH_15565,matched
RET_202912,2025-07-02 16:13:35,Shepperton_Plant,Bindura,RT_BIN_01,STORE_148,Expired,Customer complaints,0,0,39,0,BATCH_22329,matched
RET_204027,2025-05-03 21:12:19,Shepperton_Plant,Harare,RT_HAR_03,STORE_128,Returned Unsold,Damaged on shelf,0,6,6,0,BATCH_16051,matched
RET_205488,2025-03-18 07:21:03,Shepperton_Plant,Harare,RT_HAR_02,STORE_014,Damaged Packaging,Late delivery,60,0,0,75,BATCH_16318,matched
RET_211276,2025-02-03 13:25:29,Shepperton_Plant,Harare,RT_HAR_03,STORE_151,Mould Growth,,0,0,58,70,BATCH_24808,matched
RET_208024,2025-02-18 06:54:20,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_043,Crushed/Squashed,Damaged on shelf,0,40,0,0,BATCH_21957,matched
RET_207786,2025-05-06 16:08:13,Shepperton_Plant,Bindura,RT_BIN_01,STORE_182,Stale,,10,0,0,0,BATCH_16191,matched
RET_212086,2025-06-05 11:50:40,Shepperton_Plant,Bindura,RT_BIN_01,STORE_142,Damaged Packaging,Late delivery,2,1,0,0,BATCH_21758,matched
RET_206864,2025-05-07 20:31:51,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_175,Damaged Packaging,,0,51,0,72,BATCH_19675,matched
RET_200489,2025-04-07 05:49:50,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_042,Damaged Packaging,,6,0,0,0,BATCH_15093,matched
RET_208685,2025-01-19 15:39:49,Shepperton_Plant,Bindura,RT_BIN_01,STORE_154,Returned Unsold,,0,38,0,82,BATCH_21224,matched
RET_200690,2025-04-18 17:02:47,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_081,Returned Unsold,,0,30,0,57,BATCH_18787,matched
RET_200602,2025-02-16 18:21:19,Shepperton_Plant,Harare,RT_HAR_01,STORE_177,Damaged Packaging,,0,41,31,0,BATCH_23853,matched
RET_201014,2025-06-03 20:07:46,Shepperton_Plant,Mutare,RT_MUT_02,STORE_015,Damaged Packaging,Customer complaints,46,0,0,34,BATCH_17425,matched
RET_200869,2025-03-04 11:21:02,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_054,Wrong Delivery,Late delivery,37,0,0,0,BATCH_17702,matched
RET_201993,2025-05-19 11:16:16,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_043,Mould Growth,Customer complaints,57,0,0,66,BATCH_21721,matched
RET_207610,2025-01-10 02:18:10,Shepperton_Plant,Bindura,RT_BIN_01,STORE_190,Wrong Delivery,Damaged on shelf,0,0,76,0,BATCH_24754,matched
RET_205283,2025-01-22 18:16:04,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_005,Wrong Delivery,,0,0,35,39,BATCH_13147,matched
RET_204370,2025-03-28 02:08:16,Shepperton_Plant,Mutare,RT_MUT_02,STORE_084,Damaged Packaging,Customer complaints,0,0,0,52,BATCH_15028,matched
RET_201361,2025-05-12 14:21:15,Shepperton_Plant,Mutare,RT_MUT_02,STORE_068,Damaged Packaging,Packaging issue,87,0,0,0,BATCH_10263,matched
RET_201526,2025-05-12 11:43:09,Shepperton_Plant,Mutare,RT_MUT_02,STORE_177,Wrong Delivery,Customer complaints,0,0,62,0,BATCH_14134,matched
RET_201629,2025-05-19 23:07:48,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_067,Damaged Packaging,,61,0,0,0,BATCH_21073,matched
RET_201551,2025-07-26 05:53:13,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_186,Wrong Delivery,Late delivery,0,0,10,8,BATCH_20756,matched
RET_209349,2025-02-19 19:30:29,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_134,Crushed/Squashed,Packaging issue,0,74,0,89,BATCH_15522,matched
RET_212662,2025-07-07 11:10:20,Shepperton_Plant,Mutare,RT_MUT_02,STORE_105,Crushed/Squashed,Late delivery,0,48,0,69,BATCH_17502,matched
RET_201337,2025-01-23 09:42:20,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_081,Wrong Delivery,Packaging issue,0,0,18,14,BATCH_15748,matched
RET_203901,2025-03-01 03:05:28,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_178,Returned Unsold,,0,34,0,0,BATCH_20445,matched
RET_205041,2025-07-24 06:57:16,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_177,Stale,Packaging issue,0,0,38,0,BATCH_16912,matched
RET_208252,2025-03-23 16:36:15,Shepperton_Plant,Mutare,RT_MUT_02,STORE_186,Stale,Late delivery,82,0,0,81,BATCH_18974,matched
RET_212564,2025-07-15 16:39:51,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_116,Damaged Packaging,,0,0,30,31,BATCH_20545,matched
RET_205039,2025-01-24 19:36:37,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_153,Wrong Delivery,Packaging issue,33,0,24,0,BATCH_11535,matched
RET_202346,2025-06-10 01:33:45,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_063,Expired,Customer complaints,0,0,76,82,BATCH_12587,matched
RET_212132,2025-05-27 01:37:47,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_137,Returned Unsold,Damaged on shelf,0,72,0,0,BATCH_16835,matched
RET_205485,2025-03-29 00:06:41,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_169,Damaged Packaging,Packaging issue,88,0,0,0,BATCH_13004,matched
RET_211579,2025-03-08 12:46:53,Shepperton_Plant,Bindura,RT_BIN_01,STORE_034,Expired,Customer complaints,0,38,0,0,BATCH_22278,matched
RET_205694,2025-05-23 23:38:20,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_140,Mould Growth,Damaged on shelf,0,0,0,126,BATCH_15373,matched
RET_205119,2025-05-02 21:29:52,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_110,Damaged Packaging,,0,0,0,159,BATCH_21751,matched
RET_205166,2025-04-06 00:25:17,Shepperton_Plant,Mutare,RT_MUT_02,STORE_091,Crushed/Squashed,Packaging issue,29,0,0,0,BATCH_14474,matched
RET_201134,2025-02-14 03:14:30,Shepperton_Plant,Harare,RT_HAR_02,STORE_035,Crushed/Squashed,Late delivery,0,0,59,0,BATCH_24604,matched
RET_208342,2025-01-21 15:36:50,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_034,Damaged Packaging,,67,29,0,0,BATCH_18627,matched
RET_209081,2025-03-29 18:35:54,Shepperton_Plant,Harare,RT_HAR_03,STORE_091,Stale,Damaged on shelf,42,0,0,56,BATCH_23942,matched
RET_204017,2025-06-26 02:16:26,Shepperton_Plant,Mutare,RT_MUT_01,STORE_186,Crushed/Squashed,Damaged on shelf,0,67,0,0,BATCH_15928,matched
RET_202424,2025-05-02 23:41:09,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_199,Crushed/Squashed,Late delivery,34,12,0,0,BATCH_17089,matched
RET_204138,2025-07-04 20:02:04,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_085,Crushed/Squashed,Customer complaints,42,0,11,0,BATCH_10823,matched
RET_200859,2025-07-11 15:45:00,Shepperton_Plant,Bindura,RT_BIN_01,STORE_074,Stale,Damaged on shelf,0,0,0,107,BATCH_14972,matched
RET_202962,2025-02-03 15:47:36,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_039,Damaged Packaging,Late delivery,51,0,0,63,BATCH_24409,matched
RET_208089,2025-06-15 10:47:01,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_128,Crushed/Squashed,,70,0,0,77,BATCH_11672,matched
RET_210621,2025-02-27 13:21:03,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_021,Crushed/Squashed,,0,0,17,0,BATCH_15071,matched
RET_210117,2025-07-20 16:04:19,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_048,Stale,Damaged on shelf,0,69,0,71,BATCH_23311,matched
RET_212361,2025-01-22 10:27:20,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_053,Mould Growth,Customer complaints,0,0,26,29,BATCH_19317,matched
RET_211081,2025-04-20 10:32:58,Shepperton_Plant,Harare,RT_HAR_03,STORE_121,Damaged Packaging,Packaging issue,0,0,98,0,BATCH_19452,matched
RET_201364,2025-04-24 10:01:54,Shepperton_Plant,Harare,RT_HAR_02,STORE_044,Crushed/Squashed,,51,0,21,0,BATCH_21777,matched
RET_211538,2025-06-25 03:17:44,Shepperton_Plant,Mutare,RT_MUT_01,STORE_025,Wrong Delivery,Damaged on shelf,0,0,25,0,BATCH_15750,matched
RET_201779,2025-01-14 00:28:25,Shepperton_Plant,Mutare,RT_MUT_02,STORE_164,Returned Unsold,,75,0,0,51,BATCH_13127,matched
RET_209276,2025-06-29 18:21:05,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_124,Returned Unsold,Damaged on shelf,10,0,5,0,BATCH_14767,matched
RET_202101,2025-05-07 08:27:56,Shepperton_Plant,Mutare,RT_MUT_01,STORE_159,Mould Growth,Customer complaints,0,70,0,0,BATCH_14453,matched
RET_201818,2025-02-12 05:09:31,Shepperton_Plant,Bindura,RT_BIN_01,STORE_113,Damaged Packaging,,71,0,0,71,BATCH_16383,matched
RET_200369,2025-03-08 10:07:32,Shepperton_Plant,Harare,RT_HAR_02,STORE_170,Wrong Delivery,,0,0,57,67,BATCH_23443,matched
RET_204937,2025-01-12 14:45:10,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_179,Returned Unsold,Damaged on shelf,59,35,0,0,BATCH_20583,matched
RET_205285,2025-02-26 08:33:56,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_157,Stale,Packaging issue,22,0,0,17,BATCH_14463,matched
RET_208367,2025-05-21 10:00:15,Shepperton_Plant,Mutare,RT_MUT_02,STORE_126,Expired,Customer complaints,52,0,33,0,BATCH_13185,matched
RET_210591,2025-02-10 09:35:13,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_188,Returned Unsold,,0,0,0,103,BATCH_24603,matched
RET_207071,2025-01-09 21:05:28,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_158,Crushed/Squashed,Late delivery,19,0,0,15,BATCH_13471,matched
RET_202093,2025-02-15 06:25:46,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_109,Crushed/Squashed,,0,12,0,0,BATCH_15502,matched
RET_207817,2025-06-20 03:35:38,Shepperton_Plant,Harare,RT_HAR_03,STORE_090,Crushed/Squashed,Customer complaints,0,0,70,0,BATCH_17250,matched
RET_201920,2025-05-31 16:16:36,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_076,Expired,Damaged on shelf,0,39,45,0,BATCH_21841,matched
RET_200082,2025-05-18 20:20:49,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_196,Returned Unsold,Customer complaints,0,0,87,71,BATCH_15677,matched
RET_207331,2025-03-21 03:29:23,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_026,Mould Growth,Packaging issue,0,22,17,0,BATCH_12112,matched
RET_207304,2025-04-10 10:59:48,Shepperton_Plant,Harare,RT_HAR_03,STORE_113,Stale,,0,24,22,0,BATCH_10264,matched
RET_200816,2025-05-13 08:03:07,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_089,Wrong Delivery,Customer complaints,0,0,47,47,BATCH_17069,matched
RET_204396,2025-04-23 17:24:18,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_012,Stale,Packaging issue,0,54,0,0,BATCH_16035,matched
RET_208475,2025-01-19 06:51:29,Shepperton_Plant,Harare,RT_HAR_02,STORE_027,Wrong Delivery,Damaged on shelf,0,9,0,17,BATCH_20902,matched
RET_206124,2025-02-17 13:22:29,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_136,Crushed/Squashed,Packaging issue,85,0,26,0,BATCH_16641,matched
RET_204120,2025-06-22 17:16:38,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_186,Stale,Customer complaints,0,0,102,75,BATCH_24126,matched
RET_212333,2025-05-03 20:56:36,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_035,Expired,Damaged on shelf,77,0,43,0,BATCH_11301,matched
RET_211580,2025-04-07 13:21:30,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_095,Expired,Damaged on shelf,0,0,95,0,BATCH_23885,matched
RET_201813,2025-02-10 11:16:45,Shepperton_Plant,Harare,RT_HAR_02,STORE_182,Wrong Delivery,,0,67,0,0,BATCH_11149,matched
RET_201271,2025-01-05 15:52:12,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_100,Damaged Packaging,Customer complaints,0,0,0,79,BATCH_18007,matched
RET_208751,2025-02-07 08:10:50,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_137,Crushed/Squashed,Late delivery,53,0,0,54,BATCH_21689,matched
RET_202994,2025-01-05 09:17:19,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_018,Expired,Customer complaints,45,0,0,0,BATCH_13092,matched
RET_209965,2025-05-28 12:28:08,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_191,Wrong Delivery,Customer complaints,0,30,0,0,BATCH_12196,matched
RET_206409,2025-01-19 14:02:32,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_036,Stale,Late delivery,0,59,26,0,BATCH_16113,matched
RET_202642,2025-07-23 07:20:59,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_155,Wrong Delivery,Damaged on shelf,21,0,0,0,BATCH_19300,matched
RET_209784,2025-03-03 01:41:13,Shepperton_Plant,Harare,RT_HAR_03,STORE_087,Returned Unsold,Damaged on shelf,0,18,0,41,BATCH_10065,matched
RET_202305,2025-01-27 08:26:27,Shepperton_Plant,Harare,RT_HAR_03,STORE_124,Returned Unsold,Packaging issue,0,0,0,52,BATCH_19845,matched
RET_209535,2025-04-13 18:32:01,Shepperton_Plant,Mutare,RT_MUT_02,STORE_075,Wrong Delivery,,0,0,0,105,BATCH_10793,matched
RET_210943,2025-01-28 11:44:53,Shepperton_Plant,Bindura,RT_BIN_01,STORE_127,Wrong Delivery,Customer complaints,0,17,13,0,BATCH_19165,matched
RET_204195,2025-07-02 17:14:19,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_047,Crushed/Squashed,,58,0,20,0,BATCH_11559,matched
RET_210909,2025-06-26 22:07:28,Shepperton_Plant,Bindura,RT_BIN_01,STORE_043,Expired,Late delivery,58,0,0,0,BATCH_24735,matched
RET_203849,2025-06-17 07:35:45,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_063,Expired,Packaging issue,11,5,0,0,BATCH_24492,matched
RET_212866,2025-07-15 17:23:43,Shepperton_Plant,Harare,RT_HAR_02,STORE_117,Mould Growth,,0,0,0,58,BATCH_17237,matched
RET_210959,2025-02-18 00:00:00,Shepperton_Plant,Mutare,RT_MUT_01,STORE_140,Wrong Delivery,,0,0,0,52,BATCH_24136,matched
RET_212514,2025-07-25 12:01:18,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_037,Mould Growth,,41,14,0,0,BATCH_20098,matched
RET_203554,2025-03-03 08:39:32,Shepperton_Plant,Bindura,RT_BIN_01,STORE_084,Damaged Packaging,Packaging issue,0,0,0,104,BATCH_22605,matched
RET_202195,2025-06-06 02:23:30,Shepperton_Plant,Mutare,RT_MUT_02,STORE_175,Crushed/Squashed,Damaged on shelf,72,35,0,0,BATCH_14575,matched
RET_202600,2025-07-13 02:33:08,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_186,Wrong Delivery,Packaging issue,47,0,0,61,BATCH_14361,matched
RET_206163,2025-01-04 00:15:02,Shepperton_Plant,Mutare,RT_MUT_02,STORE_199,Mould Growth,Late delivery,0,23,0,0,BATCH_16428,matched
RET_201518,2025-05-10 11:19:21,Shepperton_Plant,Mutare,RT_MUT_01,STORE_054,Wrong Delivery,,0,0,0,91,BATCH_11462,matched
RET_210821,2025-01-11 12:22:53,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_092,Expired,Damaged on shelf,5,2,0,0,BATCH_16479,matched
RET_210567,2025-07-05 00:32:08,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_038,Mould Growth,Damaged on shelf,0,38,0,41,BATCH_11321,matched
RET_206309,2025-07-17 04:24:01,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_089,Expired,,0,34,0,0,BATCH_19837,matched
RET_205755,2025-03-25 23:38:20,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_093,Expired,Damaged on shelf,0,0,0,172,BATCH_24117,matched
RET_205633,2025-05-11 18:51:07,Shepperton_Plant,Harare,RT_HAR_01,STORE_125,Wrong Delivery,Customer complaints,46,0,0,31,BATCH_22341,matched
RET_208399,2025-07-10 05:11:30,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_168,Crushed/Squashed,Damaged on shelf,56,16,0,0,BATCH_12905,matched
RET_212160,2025-04-09 00:28:22,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_143,Expired,Damaged on shelf,0,0,13,0,BATCH_11667,matched
RET_207162,2025-05-07 19:23:20,Shepperton_Plant,Mutare,RT_MUT_01,STORE_158,Wrong Delivery,Packaging issue,61,0,0,0,BATCH_22728,matched
RET_210800,2025-05-03 20:18:11,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_146,Returned Unsold,Packaging issue,26,8,0,0,BATCH_11131,matched
RET_209622,2025-01-04 11:52:31,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_036,Mould Growth,,65,0,0,92,BATCH_22556,matched
RET_201988,2025-07-13 21:12:11,Shepperton_Plant,Bindura,RT_BIN_01,STORE_020,Crushed/Squashed,Customer complaints,71,26,0,0,BATCH_21527,matched
RET_207737,2025-05-28 20:45:05,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_065,Wrong Delivery,,0,62,0,113,BATCH_16480,matched
RET_200517,2025-03-30 18:03:36,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_058,Expired,Damaged on shelf,0,0,0,80,BATCH_23421,matched
RET_206160,2025-04-26 11:08:42,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_130,Crushed/Squashed,,12,6,0,0,BATCH_21020,matched
RET_210434,2025-01-08 14:56:01,Shepperton_Plant,Hatcliff,RT_HAT_01,STORE_148,Mould Growth,Damaged on shelf,0,18,0,0,BATCH_10201,matched
RET_211864,2025-06-16 05:08:30,Shepperton_Plant,Bindura,RT_BIN_01,STORE_022,Wrong Delivery,Packaging issue,0,0,0,21,BATCH_20780,matched
RET_212924,2025-06-16 11:51:32,Shepperton_Plant,Mutare,RT_MUT_01,STORE_095,Returned Unsold,Packaging issue,0,8,0,10,BATCH_22615,matched
RET_209459,2025-05-01 07:32:06,Shepperton_Plant,Bindura,RT_BIN_01,STORE_184,Stale,,9,0,5,0,BATCH_12754,matched
RET_204456,2025-07-14 19:15:03,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_166,Returned Unsold,Late delivery,0,21,0,0,BATCH_19599,matched
RET_202761,2025-05-30 10:58:02,Shepperton_Plant,Bindura,RT_BIN_01,STORE_027,Stale,,0,0,32,0,BATCH_12663,matched
RET_206481,2025-05-18 15:15:31,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_147,Crushed/Squashed,Packaging issue,68,45,0,0,BATCH_20945,matched
RET_205911,2025-01-12 07:48:54,Shepperton_Plant,Mutare,RT_MUT_02,STORE_062,Damaged Packaging,,0,3,0,7,BATCH_14084,matched
RET_211892,2025-05-03 00:26:14,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_179,Crushed/Squashed,Damaged on shelf,0,31,0,0,BATCH_24316,matched
RET_206547,2025-02-08 17:07:29,Shepperton_Plant,Harare,RT_HAR_02,STORE_070,Damaged Packaging,,86,0,29,0,BATCH_10106,matched
RET_204855,2025-05-06 23:29:58,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_071,Mould Growth,,24,0,20,0,BATCH_10068,matched
RET_207644,2025-03-11 11:27:54,Shepperton_Plant,Bindura,RT_BIN_01,STORE_002,Mould Growth,Packaging issue,9,0,0,0,BATCH_12194,matched
RET_211709,2025-02-12 16:06:28,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_006,Returned Unsold,Customer complaints,5,0,2,0,BATCH_24426,matched
RET_212659,2025-01-28 20:48:18,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_199,Crushed/Squashed,Customer complaints,0,8,0,0,BATCH_11566,matched
RET_206358,2025-07-19 00:51:59,Shepperton_Plant,Harare,RT_HAR_01,STORE_069,Crushed/Squashed,,0,11,0,20,BATCH_21711,matched
RET_202438,2025-03-12 21:09:12,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_118,Expired,,0,0,37,27,BATCH_20426,matched
RET_203765,2025-06-05 11:38:39,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_132,Stale,,0,37,36,0,BATCH_20424,matched
RET_206432,2025-07-20 03:46:50,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_089,Wrong Delivery,Damaged on shelf,0,52,53,0,BATCH_11117,matched
RET_208643,2025-06-22 07:32:36,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_150,Stale,Late delivery,8,0,0,6,BATCH_11168,matched
RET_207846,2025-02-10 02:00:27,Shepperton_Plant,Mutare,RT_MUT_01,STORE_103,Returned Unsold,,32,0,12,0,BATCH_13067,matched
RET_209313,2025-05-16 09:16:17,Shepperton_Plant,Chinhoyi,RT_CHI_01,STORE_110,Returned Unsold,,0,0,0,67,BATCH_20940,matched
RET_211716,2025-03-19 21:23:26,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_062,Wrong Delivery,Customer complaints,105,0,0,73,BATCH_19082,matched
RET_206340,2025-05-04 23:09:13,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_095,Wrong Delivery,,18,0,0,0,BATCH_10420,matched
RET_204821,2025-05-20 22:02:45,Shepperton_Plant,Bindura,RT_BIN_01,STORE_055,Mould Growth,Packaging issue,0,0,0,140,BATCH_22130,matched
RET_200018,2025-04-23 05:19:39,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_145,Crushed/Squashed,Damaged on shelf,0,0,15,0,BATCH_21643,matched
RET_203560,2025-03-10 04:11:38,Shepperton_Plant,Harare,RT_HAR_03,STORE_031,Damaged Packaging,Customer complaints,43,16,0,0,BATCH_24681,matched
RET_203951,2025-06-08 14:21:14,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_135,Expired,Damaged on shelf,0,0,17,21,BATCH_14961,matched
RET_200049,2025-03-26 06:36:09,Shepperton_Plant,Mutare,RT_MUT_01,STORE_141,Crushed/Squashed,Late delivery,83,0,0,0,BATCH_21037,matched
RET_212931,2025-04-08 11:38:39,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_091,Stale,,0,13,0,17,BATCH_18673,matched
RET_200887,2025-03-31 10:21:30,Shepperton_Plant,Mutare,RT_MUT_02,STORE_128,Mould Growth,Damaged on shelf,0,4,0,0,BATCH_20298,matched
RET_206261,2025-04-23 15:57:37,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_062,Returned Unsold,Damaged on shelf,0,0,10,0,BATCH_20352,matched
RET_207236,2025-06-09 13:57:58,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_137,Mould Growth,Late delivery,0,0,48,0,BATCH_16156,matched
RET_206989,2025-06-28 04:51:09,Shepperton_Plant,Chegutu,RT_CHE_02,STORE_007,Wrong Delivery,Damaged on shelf,83,0,0,0,BATCH_21637,matched
RET_206043,2025-07-24 02:01:51,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_161,Returned Unsold,,0,0,0,96,BATCH_19356,matched
RET_208708,2025-03-05 17:39:34,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_009,Returned Unsold,Late delivery,0,0,3,4,BATCH_17978,matched
RET_203168,2025-01-10 06:45:55,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_098,Mould Growth,Damaged on shelf,0,0,0,122,BATCH_15556,matched
RET_202949,2025-06-19 05:40:08,Shepperton_Plant,Bindura,RT_BIN_01,STORE_179,Mould Growth,Packaging issue,29,0,18,0,BATCH_16382,matched
RET_201424,2025-04-28 16:13:27,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_023,Damaged Packaging,Damaged on shelf,22,0,0,0,BATCH_10349,matched
RET_200139,2025-07-08 06:27:53,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_025,Stale,,0,0,21,0,BATCH_18662,matched
RET_203197,2025-03-25 16:53:44,Shepperton_Plant,Bindura,RT_BIN_01,STORE_087,Stale,,49,0,0,48,BATCH_18099,matched
RET_205131,2025-06-29 19:07:22,Shepperton_Plant,Harare,RT_HAR_01,STORE_143,Stale,Damaged on shelf,0,0,0,29,BATCH_24915,matched
RET_200112,2025-04-22 03:14:43,Shepperton_Plant,Bindura,RT_BIN_01,STORE_100,Wrong Delivery,Damaged on shelf,0,24,0,27,BATCH_17421,matched
RET_208160,2025-06-22 17:16:59,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_197,Returned Unsold,Late delivery,0,51,0,0,BATCH_14011,matched
RET_211333,2025-01-29 12:13:28,Shepperton_Plant,Bindura,RT_BIN_01,STORE_188,Mould Growth,Late delivery,0,0,63,52,BATCH_20116,matched
RET_204559,2025-01-24 07:44:34,Shepperton_Plant,Bindura,RT_BIN_01,STORE_041,Wrong Delivery,,0,49,45,0,BATCH_15082,matched
RET_204595,2025-04-23 16:14:20,Shepperton_Plant,Bindura,RT_BIN_01,STORE_163,Damaged Packaging,Customer complaints,26,0,0,22,BATCH_23901,matched
RET_204690,2025-03-15 22:54:50,Shepperton_Plant,Harare,RT_HAR_01,STORE_136,Damaged Packaging,,21,0,10,0,BATCH_24407,matched
RET_207951,2025-02-28 18:51:51,Shepperton_Plant,Harare,RT_HAR_02,STORE_107,Returned Unsold,Customer complaints,0,42,0,61,BATCH_11116,matched
RET_209770,2025-03-17 19:49:41,Shepperton_Plant,Bindura,RT_BIN_01,STORE_146,Mould Growth,Customer complaints,0,0,93,0,BATCH_10752,matched
RET_203277,2025-01-09 04:42:55,Shepperton_Plant,Mutare,RT_MUT_01,STORE_108,Wrong Delivery,Packaging issue,0,47,0,0,BATCH_17318,matched
RET_204068,2025-07-06 22:29:39,Shepperton_Plant,Harare,RT_HAR_03,STORE_174,Damaged Packaging,Packaging issue,0,22,0,0,BATCH_12147,matched
