sale_id,timestamp,retailer_id,depot_id,region,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,promotion_flag,promotion_name,bakers_inn_price,retail_price
POS_503956,2025-08-11 15:00:00,STORE_159,Harare,Harare Urban,27,0,14,6,1,Christmas Promo,0.71,1.25
POS_500012,2025-08-11 15:00:00,STORE_001,Murehwa,Mashonaland East,38,17,41,0,1,Heroes Day Promo,0.73,1.28
POS_503471,2025-08-11 16:00:00,STORE_140,Chegutu,Mashonaland West,16,15,0,0,0,,0.6,1.06
POS_501601,2025-08-12 07:00:00,STORE_063,Chegutu,Mashonaland West,22,11,0,0,0,,0.67,1.17
POS_500214,2025-08-12 07:00:00,STORE_009,Chinhoyi,Mashonaland West,5,0,0,28,0,,0.9,1.58
POS_501448,2025-08-12 08:00:00,STORE_058,Murehwa,Mashonaland East,32,20,39,6,0,,0.75,1.32
POS_503012,2025-08-12 08:00:00,STORE_122,Chinhoyi,Mashonaland West,0,8,0,8,0,,0.86,1.51
POS_503386,2025-08-12 08:00:00,STORE_136,Harare,Harare Urban,39,26,7,12,0,,0.74,1.31
POS_504305,2025-08-12 08:00:00,STORE_175,Chinhoyi,Mashonaland West,34,38,37,35,0,,0.77,1.36
POS_500738,2025-08-12 09:00:00,STORE_029,Bindura,Mashonaland Central,40,27,25,21,0,,0.68,1.2
POS_502343,2025-08-12 09:00:00,STORE_095,Murehwa,Mashonaland East,17,0,18,13,1,Easter Promo,0.78,1.38
POS_500756,2025-08-12 10:00:00,STORE_030,Mutare,Manicaland,14,16,20,0,0,,0.73,1.28
POS_504089,2025-08-12 10:00:00,STORE_165,Bindura,Mashonaland Central,9,20,24,29,0,,0.79,1.39
POS_500556,2025-08-12 11:00:00,STORE_022,Mutare,Manicaland,27,40,36,5,0,,0.74,1.3
POS_503227,2025-08-12 11:00:00,STORE_130,Hatcliff,Harare Urban,33,36,0,21,1,Heroes Day Promo,0.72,1.26
POS_504067,2025-08-12 11:00:00,STORE_164,Bindura,Mashonaland Central,18,0,36,0,0,,0.71,1.25
POS_503265,2025-08-12 11:00:00,STORE_131,Harare,Harare Urban,31,21,0,0,0,,0.66,1.16
POS_500470,2025-08-12 12:00:00,STORE_019,Chegutu,Mashonaland West,33,0,0,27,0,,0.75,1.31
POS_504443,2025-08-12 13:00:00,STORE_181,Chegutu,Mashonaland West,22,8,0,0,0,,0.62,1.09
POS_500630,2025-08-12 14:00:00,STORE_024,Chegutu,Mashonaland West,21,13,5,22,0,,0.76,1.33
POS_500376,2025-08-12 14:00:00,STORE_016,Chinhoyi,Mashonaland West,18,26,34,31,0,,0.84,1.48
POS_500431,2025-08-12 15:00:00,STORE_017,Chinhoyi,Mashonaland West,0,6,27,27,0,,0.87,1.54
POS_504667,2025-08-12 15:00:00,STORE_189,Hatcliff,Harare Urban,6,8,23,18,0,,0.83,1.46
POS_500602,2025-08-12 15:00:00,STORE_023,Harare,Harare Urban,0,33,0,36,0,,0.83,1.46
POS_503648,2025-08-12 15:00:00,STORE_147,Chinhoyi,Mashonaland West,7,0,8,10,0,,0.83,1.46
POS_502057,2025-08-12 16:00:00,STORE_084,Chegutu,Mashonaland West,0,19,0,24,0,,0.9,1.58
POS_501001,2025-08-12 16:00:00,STORE_040,Bindura,Mashonaland Central,32,34,0,6,0,,0.7,1.23
POS_500804,2025-08-12 16:00:00,STORE_032,Bindura,Mashonaland Central,30,39,23,38,0,,0.8,1.41
POS_501721,2025-08-13 07:00:00,STORE_068,Murehwa,Mashonaland East,29,10,21,12,0,,0.76,1.33
POS_502114,2025-08-13 09:00:00,STORE_086,Chinhoyi,Mashonaland West,27,18,33,18,0,,0.72,1.27
POS_501860,2025-08-13 09:00:00,STORE_075,Chinhoyi,Mashonaland West,0,21,9,46,1,Independence Day Promo,0.85,1.49
POS_501280,2025-08-13 09:00:00,STORE_051,Murehwa,Mashonaland East,0,31,37,0,1,Christmas Promo,0.76,1.35
POS_501393,2025-08-13 10:00:00,STORE_055,Bindura,Mashonaland Central,30,0,20,0,0,,0.67,1.17
POS_503193,2025-08-13 10:00:00,STORE_129,Hatcliff,Harare Urban,0,0,36,20,0,,0.84,1.47
POS_504191,2025-08-13 12:00:00,STORE_171,Hatcliff,Harare Urban,6,18,0,6,0,,0.68,1.2
POS_503261,2025-08-13 13:00:00,STORE_131,Harare,Harare Urban,4,17,0,13,0,,0.75,1.32
POS_504337,2025-08-13 15:00:00,STORE_176,Murehwa,Mashonaland East,14,0,32,15,0,,0.8,1.41
POS_501965,2025-08-13 15:00:00,STORE_080,Harare,Harare Urban,10,0,38,0,0,,0.77,1.36
POS_501281,2025-08-13 15:00:00,STORE_051,Murehwa,Mashonaland East,0,14,0,3,0,,0.73,1.29
POS_503847,2025-08-13 15:00:00,STORE_155,Mutare,Manicaland,33,27,0,4,0,,0.67,1.18
POS_503928,2025-08-13 19:00:00,STORE_158,Chinhoyi,Mashonaland West,0,23,0,5,0,,0.74,1.31
POS_500877,2025-08-14 07:00:00,STORE_035,Murehwa,Mashonaland East,22,41,20,0,1,Easter Promo,0.74,1.3
POS_502171,2025-08-14 08:00:00,STORE_088,Chinhoyi,Mashonaland West,0,5,0,40,0,,0.93,1.64
POS_501741,2025-08-14 09:00:00,STORE_069,Chinhoyi,Mashonaland West,26,0,5,37,0,,0.84,1.47
POS_503492,2025-08-14 09:00:00,STORE_140,Chegutu,Mashonaland West,9,0,0,32,0,,0.89,1.57
POS_501138,2025-08-14 10:00:00,STORE_045,Murehwa,Mashonaland East,20,31,26,26,1,Christmas Promo,0.74,1.3
POS_500058,2025-08-14 10:00:00,STORE_003,Chinhoyi,Mashonaland West,0,20,29,19,0,,0.83,1.46
POS_501035,2025-08-14 10:00:00,STORE_041,Mutare,Manicaland,36,32,15,40,1,Independence Day Promo,0.74,1.29
POS_504645,2025-08-14 13:00:00,STORE_188,Murehwa,Mashonaland East,9,0,37,12,0,,0.81,1.43
POS_501512,2025-08-14 14:00:00,STORE_060,Harare,Harare Urban,10,29,44,0,1,Heroes Day Promo,0.73,1.29
POS_500061,2025-08-14 14:00:00,STORE_003,Chinhoyi,Mashonaland West,19,26,13,10,0,,0.75,1.32
POS_503360,2025-08-14 14:00:00,STORE_135,Mutare,Manicaland,8,0,15,0,0,,0.7,1.24
POS_502124,2025-08-14 14:00:00,STORE_087,Murehwa,Mashonaland East,36,0,0,41,1,Easter Promo,0.79,1.4
POS_503624,2025-08-14 15:00:00,STORE_146,Bindura,Mashonaland Central,0,34,12,0,0,,0.76,1.33
POS_503018,2025-08-14 16:00:00,STORE_122,Chinhoyi,Mashonaland West,19,6,25,7,0,,0.78,1.37
POS_502637,2025-08-14 16:00:00,STORE_107,Hatcliff,Harare Urban,0,0,8,38,0,,0.91,1.61
POS_501844,2025-08-14 16:00:00,STORE_074,Mutare,Manicaland,0,36,0,26,0,,0.82,1.44
POS_501898,2025-08-15 07:00:00,STORE_076,Bindura,Mashonaland Central,40,4,29,0,0,,0.7,1.23
POS_500462,2025-08-15 08:00:00,STORE_018,Bindura,Mashonaland Central,25,25,34,33,0,,0.84,1.48
POS_502985,2025-08-15 08:00:00,STORE_121,Harare,Harare Urban,4,0,16,36,0,,0.85,1.49
POS_502402,2025-08-15 09:00:00,STORE_097,Hatcliff,Harare Urban,41,0,33,44,1,Easter Promo,0.77,1.35
POS_503181,2025-08-15 09:00:00,STORE_128,Chegutu,Mashonaland West,0,32,0,22,0,,0.91,1.59
POS_502293,2025-08-15 09:00:00,STORE_093,Murehwa,Mashonaland East,0,7,4,0,0,,0.74,1.31
POS_504200,2025-08-15 10:00:00,STORE_171,Hatcliff,Harare Urban,5,40,8,26,0,,0.74,1.3
POS_500359,2025-08-15 11:00:00,STORE_015,Harare,Harare Urban,28,39,38,0,0,,0.7,1.24
POS_504776,2025-08-15 11:00:00,STORE_192,Murehwa,Mashonaland East,0,12,40,0,0,,0.71,1.25
POS_502324,2025-08-15 12:00:00,STORE_094,Harare,Harare Urban,4,8,0,0,1,Independence Day Promo,0.68,1.19
POS_503470,2025-08-15 12:00:00,STORE_140,Chegutu,Mashonaland West,39,9,0,0,0,,0.64,1.12
POS_504995,2025-08-15 12:00:00,STORE_199,Bindura,Mashonaland Central,0,0,2,7,0,,0.9,1.58
POS_503026,2025-08-15 12:00:00,STORE_122,Chinhoyi,Mashonaland West,38,23,24,6,0,,0.7,1.23
POS_503074,2025-08-15 13:00:00,STORE_124,Bindura,Mashonaland Central,40,0,12,0,0,,0.67,1.18
POS_504468,2025-08-15 13:00:00,STORE_182,Mutare,Manicaland,22,0,26,23,0,,0.74,1.31
POS_503250,2025-08-15 13:00:00,STORE_131,Harare,Harare Urban,10,18,39,29,0,,0.78,1.37
POS_500390,2025-08-15 13:00:00,STORE_016,Chinhoyi,Mashonaland West,11,15,24,29,0,,0.82,1.43
POS_500377,2025-08-15 14:00:00,STORE_016,Chinhoyi,Mashonaland West,8,21,4,27,0,,0.79,1.4
POS_502042,2025-08-15 14:00:00,STORE_083,Chinhoyi,Mashonaland West,0,7,0,12,0,,0.86,1.52
POS_503766,2025-08-15 14:00:00,STORE_151,Harare,Harare Urban,30,7,3,12,0,,0.67,1.19
POS_500511,2025-08-15 14:00:00,STORE_020,Chinhoyi,Mashonaland West,37,14,40,32,0,,0.79,1.38
POS_503165,2025-08-15 14:00:00,STORE_127,Harare,Harare Urban,7,19,13,22,0,,0.81,1.42
POS_504813,2025-08-15 16:00:00,STORE_194,Murehwa,Mashonaland East,6,24,3,30,0,,0.84,1.49
POS_502347,2025-08-16 07:00:00,STORE_095,Murehwa,Mashonaland East,23,4,0,0,1,Independence Day Promo,0.62,1.09
POS_501666,2025-08-16 08:00:00,STORE_066,Murehwa,Mashonaland East,18,6,14,26,1,Easter Promo,0.81,1.43
POS_500894,2025-08-16 08:00:00,STORE_035,Murehwa,Mashonaland East,7,26,5,0,0,,0.66,1.17
POS_503364,2025-08-16 09:00:00,STORE_135,Mutare,Manicaland,27,21,21,29,0,,0.79,1.4
POS_503051,2025-08-16 10:00:00,STORE_123,Harare,Harare Urban,31,38,23,9,1,Heroes Day Promo,0.71,1.26
POS_504843,2025-08-16 11:00:00,STORE_195,Chegutu,Mashonaland West,36,3,10,0,0,,0.65,1.14
POS_503094,2025-08-16 11:00:00,STORE_125,Chegutu,Mashonaland West,32,9,0,19,0,,0.76,1.34
POS_502043,2025-08-16 12:00:00,STORE_083,Chinhoyi,Mashonaland West,32,4,0,0,1,Independence Day Promo,0.6,1.04
POS_503721,2025-08-16 13:00:00,STORE_150,Chegutu,Mashonaland West,30,0,30,11,0,,0.79,1.39
POS_504557,2025-08-16 14:00:00,STORE_185,Chinhoyi,Mashonaland West,0,21,0,32,1,Heroes Day Promo,0.91,1.61
POS_501233,2025-08-16 14:00:00,STORE_049,Harare,Harare Urban,0,23,0,11,1,Independence Day Promo,0.82,1.44
POS_504532,2025-08-16 14:00:00,STORE_184,Harare,Harare Urban,29,0,17,0,0,,0.65,1.15
POS_503613,2025-08-16 14:00:00,STORE_145,Harare,Harare Urban,33,43,14,20,1,Easter Promo,0.67,1.18
POS_504313,2025-08-16 15:00:00,STORE_175,Chinhoyi,Mashonaland West,39,20,25,23,1,Easter Promo,0.78,1.38
POS_502361,2025-08-16 15:00:00,STORE_096,Murehwa,Mashonaland East,16,0,7,18,1,Heroes Day Promo,0.8,1.41
POS_503455,2025-08-16 15:00:00,STORE_139,Chegutu,Mashonaland West,0,26,17,0,1,Heroes Day Promo,0.73,1.29
POS_502048,2025-08-16 15:00:00,STORE_083,Chinhoyi,Mashonaland West,12,0,10,8,0,,0.81,1.42
POS_501983,2025-08-16 15:00:00,STORE_081,Bindura,Mashonaland Central,10,5,0,0,0,,0.61,1.08
POS_502098,2025-08-16 16:00:00,STORE_085,Mutare,Manicaland,0,29,15,15,0,,0.79,1.39
POS_502351,2025-08-16 16:00:00,STORE_095,Murehwa,Mashonaland East,0,35,20,21,0,,0.83,1.46
POS_503464,2025-08-16 16:00:00,STORE_139,Chegutu,Mashonaland West,38,0,5,26,0,,0.72,1.26
POS_501377,2025-08-16 16:00:00,STORE_055,Bindura,Mashonaland Central,30,0,25,47,1,Heroes Day Promo,0.82,1.44
POS_501789,2025-08-17 07:00:00,STORE_071,Mutare,Manicaland,0,26,10,0,0,,0.77,1.36
POS_500492,2025-08-17 08:00:00,STORE_019,Chegutu,Mashonaland West,0,0,3,37,0,,0.96,1.7
POS_503990,2025-08-17 08:00:00,STORE_161,Bindura,Mashonaland Central,8,37,15,0,0,,0.76,1.34
POS_503989,2025-08-17 09:00:00,STORE_161,Bindura,Mashonaland Central,40,5,0,18,0,,0.74,1.31
POS_503280,2025-08-17 12:00:00,STORE_132,Chegutu,Mashonaland West,0,16,40,37,0,,0.86,1.52
POS_504544,2025-08-17 12:00:00,STORE_185,Chinhoyi,Mashonaland West,0,19,3,4,0,,0.69,1.22
POS_502502,2025-08-17 14:00:00,STORE_101,Mutare,Manicaland,3,0,0,21,0,,0.88,1.55
POS_502428,2025-08-17 14:00:00,STORE_098,Harare,Harare Urban,32,22,0,40,0,,0.8,1.42
POS_501994,2025-08-17 15:00:00,STORE_082,Murehwa,Mashonaland East,32,5,32,49,1,Independence Day Promo,0.77,1.35
POS_502513,2025-08-17 15:00:00,STORE_101,Mutare,Manicaland,48,13,0,4,1,Heroes Day Promo,0.63,1.12
POS_503567,2025-08-17 15:00:00,STORE_143,Chinhoyi,Mashonaland West,25,34,0,0,0,,0.67,1.18
POS_503583,2025-08-17 15:00:00,STORE_144,Chegutu,Mashonaland West,8,0,0,17,1,Christmas Promo,0.9,1.58
POS_502605,2025-08-17 16:00:00,STORE_105,Chinhoyi,Mashonaland West,4,38,15,0,1,Christmas Promo,0.71,1.26
POS_504804,2025-08-17 16:00:00,STORE_194,Murehwa,Mashonaland East,20,23,39,0,0,,0.72,1.26
POS_501097,2025-08-17 16:00:00,STORE_043,Hatcliff,Harare Urban,18,38,28,0,0,,0.72,1.27
POS_501064,2025-08-17 16:00:00,STORE_042,Hatcliff,Harare Urban,6,0,0,23,0,,0.9,1.59
POS_503706,2025-08-18 07:00:00,STORE_149,Bindura,Mashonaland Central,0,25,16,0,0,,0.75,1.32
POS_500233,2025-08-18 07:00:00,STORE_010,Hatcliff,Harare Urban,50,0,30,0,1,Independence Day Promo,0.71,1.25
POS_504262,2025-08-18 07:00:00,STORE_174,Hatcliff,Harare Urban,21,0,0,29,0,,0.79,1.38
POS_504063,2025-08-18 08:00:00,STORE_164,Bindura,Mashonaland Central,14,21,0,22,0,,0.78,1.38
POS_500041,2025-08-18 08:00:00,STORE_002,Bindura,Mashonaland Central,0,46,30,5,1,Independence Day Promo,0.78,1.38
POS_502421,2025-08-18 10:00:00,STORE_097,Hatcliff,Harare Urban,51,22,18,16,1,Independence Day Promo,0.7,1.24
POS_501673,2025-08-18 10:00:00,STORE_066,Murehwa,Mashonaland East,41,0,15,15,1,Christmas Promo,0.75,1.31
POS_502604,2025-08-18 11:00:00,STORE_105,Chinhoyi,Mashonaland West,35,30,31,0,0,,0.71,1.25
POS_504782,2025-08-18 12:00:00,STORE_192,Murehwa,Mashonaland East,14,21,36,40,0,,0.85,1.5
POS_504335,2025-08-18 13:00:00,STORE_176,Murehwa,Mashonaland East,14,24,0,0,0,,0.67,1.19
POS_504878,2025-08-18 13:00:00,STORE_196,Harare,Harare Urban,28,8,0,38,0,,0.81,1.43
POS_504602,2025-08-18 14:00:00,STORE_187,Murehwa,Mashonaland East,28,0,23,7,1,Easter Promo,0.71,1.25
POS_504897,2025-08-18 16:00:00,STORE_196,Harare,Harare Urban,13,3,0,0,0,,0.6,1.06
POS_501072,2025-08-18 16:00:00,STORE_043,Hatcliff,Harare Urban,26,8,29,35,0,,0.84,1.49
POS_504858,2025-08-18 16:00:00,STORE_195,Chegutu,Mashonaland West,18,35,14,37,0,,0.82,1.44
POS_500246,2025-08-18 16:00:00,STORE_010,Hatcliff,Harare Urban,0,0,24,19,0,,0.85,1.5
POS_503632,2025-08-19 07:00:00,STORE_146,Bindura,Mashonaland Central,24,0,24,22,1,Christmas Promo,0.8,1.4
POS_503046,2025-08-19 07:00:00,STORE_123,Harare,Harare Urban,36,0,28,4,0,,0.64,1.13
POS_501300,2025-08-19 09:00:00,STORE_051,Murehwa,Mashonaland East,0,26,39,27,0,,0.81,1.43
POS_504627,2025-08-19 09:00:00,STORE_187,Murehwa,Mashonaland East,39,16,10,0,0,,0.68,1.21
POS_504237,2025-08-19 10:00:00,STORE_173,Bindura,Mashonaland Central,0,30,0,23,0,,0.82,1.44
POS_504041,2025-08-19 10:00:00,STORE_163,Murehwa,Mashonaland East,8,22,39,28,0,,0.82,1.45
POS_503782,2025-08-19 12:00:00,STORE_152,Chegutu,Mashonaland West,3,39,37,21,0,,0.71,1.24
POS_503131,2025-08-19 13:00:00,STORE_126,Harare,Harare Urban,3,11,14,10,0,,0.8,1.4
POS_501867,2025-08-19 14:00:00,STORE_075,Chinhoyi,Mashonaland West,28,6,38,0,0,,0.74,1.3
POS_502364,2025-08-19 14:00:00,STORE_096,Murehwa,Mashonaland East,12,25,6,35,0,,0.83,1.46
POS_503344,2025-08-19 14:00:00,STORE_135,Mutare,Manicaland,3,33,18,0,0,,0.77,1.36
POS_503698,2025-08-19 15:00:00,STORE_148,Chinhoyi,Mashonaland West,13,0,0,39,1,Independence Day Promo,0.87,1.52
POS_500050,2025-08-19 15:00:00,STORE_003,Chinhoyi,Mashonaland West,13,33,31,19,0,,0.78,1.37
POS_504770,2025-08-19 16:00:00,STORE_192,Murehwa,Mashonaland East,11,30,25,6,0,,0.71,1.26
POS_502782,2025-08-19 16:00:00,STORE_113,Harare,Harare Urban,23,0,33,0,0,,0.72,1.28
POS_501203,2025-08-19 16:00:00,STORE_048,Bindura,Mashonaland Central,30,30,0,0,0,,0.62,1.09
POS_500013,2025-08-19 19:00:00,STORE_001,Murehwa,Mashonaland East,22,11,22,0,0,,0.66,1.16
POS_500127,2025-08-20 07:00:00,STORE_007,Harare,Harare Urban,39,35,16,0,0,,0.65,1.15
POS_503185,2025-08-20 07:00:00,STORE_129,Hatcliff,Harare Urban,40,29,6,4,0,,0.71,1.26
POS_500488,2025-08-20 08:00:00,STORE_019,Chegutu,Mashonaland West,23,29,25,0,0,,0.7,1.24
POS_504839,2025-08-20 08:00:00,STORE_195,Chegutu,Mashonaland West,14,26,7,39,0,,0.82,1.45
POS_503110,2025-08-20 08:00:00,STORE_125,Chegutu,Mashonaland West,0,50,0,11,1,Heroes Day Promo,0.74,1.3
POS_504276,2025-08-20 09:00:00,STORE_174,Hatcliff,Harare Urban,0,12,18,38,0,,0.82,1.44
POS_500206,2025-08-20 09:00:00,STORE_009,Chinhoyi,Mashonaland West,0,23,40,18,1,Independence Day Promo,0.85,1.5
POS_501133,2025-08-20 10:00:00,STORE_045,Murehwa,Mashonaland East,0,0,30,35,0,,0.82,1.45
POS_503580,2025-08-20 10:00:00,STORE_144,Chegutu,Mashonaland West,0,13,0,45,1,Christmas Promo,0.89,1.56
POS_502842,2025-08-20 10:00:00,STORE_116,Hatcliff,Harare Urban,38,16,17,23,0,,0.75,1.31
POS_502280,2025-08-20 11:00:00,STORE_092,Bindura,Mashonaland Central,7,5,9,0,0,,0.73,1.28
POS_503904,2025-08-20 11:00:00,STORE_157,Harare,Harare Urban,8,19,0,0,0,,0.66,1.16
POS_504051,2025-08-20 11:00:00,STORE_163,Murehwa,Mashonaland East,35,28,13,35,0,,0.71,1.25
POS_504287,2025-08-20 12:00:00,STORE_175,Chinhoyi,Mashonaland West,11,0,0,28,0,,0.83,1.47
POS_504844,2025-08-20 12:00:00,STORE_195,Chegutu,Mashonaland West,0,9,26,9,0,,0.8,1.42
POS_504078,2025-08-20 12:00:00,STORE_165,Bindura,Mashonaland Central,0,34,31,0,0,,0.74,1.3
POS_503143,2025-08-20 12:00:00,STORE_127,Harare,Harare Urban,13,33,6,0,0,,0.72,1.27
POS_500713,2025-08-20 12:00:00,STORE_028,Chinhoyi,Mashonaland West,9,16,0,12,0,,0.73,1.28
POS_504731,2025-08-20 14:00:00,STORE_190,Bindura,Mashonaland Central,36,0,12,0,0,,0.66,1.16
POS_504574,2025-08-20 14:00:00,STORE_186,Chegutu,Mashonaland West,36,9,30,7,0,,0.73,1.28
POS_502173,2025-08-20 14:00:00,STORE_088,Chinhoyi,Mashonaland West,0,39,0,7,0,,0.78,1.37
POS_502175,2025-08-20 15:00:00,STORE_088,Chinhoyi,Mashonaland West,0,25,38,0,0,,0.77,1.36
POS_504634,2025-08-20 15:00:00,STORE_188,Murehwa,Mashonaland East,5,23,38,39,1,Independence Day Promo,0.87,1.53
POS_501821,2025-08-20 16:00:00,STORE_073,Chinhoyi,Mashonaland West,36,29,13,39,0,,0.77,1.35
POS_502941,2025-08-20 16:00:00,STORE_119,Bindura,Mashonaland Central,0,6,0,27,0,,0.94,1.65
POS_500741,2025-08-20 16:00:00,STORE_029,Bindura,Mashonaland Central,13,31,0,0,1,Easter Promo,0.64,1.12
POS_501670,2025-08-20 16:00:00,STORE_066,Murehwa,Mashonaland East,19,13,0,35,0,,0.73,1.28
POS_501274,2025-08-20 16:00:00,STORE_051,Murehwa,Mashonaland East,17,4,22,21,1,Heroes Day Promo,0.81,1.43
POS_504421,2025-08-20 17:00:00,STORE_180,Murehwa,Mashonaland East,19,0,22,0,0,,0.73,1.29
POS_504284,2025-08-21 07:00:00,STORE_175,Chinhoyi,Mashonaland West,12,3,0,38,0,,0.88,1.56
POS_500656,2025-08-21 07:00:00,STORE_026,Hatcliff,Harare Urban,3,0,14,6,0,,0.81,1.43
POS_500319,2025-08-21 08:00:00,STORE_013,Chinhoyi,Mashonaland West,4,0,0,23,1,Heroes Day Promo,0.97,1.7
POS_502106,2025-08-21 10:00:00,STORE_086,Chinhoyi,Mashonaland West,40,20,30,20,1,Christmas Promo,0.73,1.29
POS_500088,2025-08-21 10:00:00,STORE_005,Chegutu,Mashonaland West,0,34,10,4,0,,0.77,1.35
POS_503245,2025-08-21 11:00:00,STORE_131,Harare,Harare Urban,15,29,8,0,0,,0.71,1.25
POS_504707,2025-08-21 12:00:00,STORE_190,Bindura,Mashonaland Central,0,20,47,45,1,Christmas Promo,0.92,1.62
POS_504745,2025-08-21 12:00:00,STORE_191,Murehwa,Mashonaland East,0,19,22,0,0,,0.76,1.34
POS_502935,2025-08-21 13:00:00,STORE_119,Bindura,Mashonaland Central,9,0,26,0,0,,0.74,1.31
POS_501147,2025-08-21 13:00:00,STORE_045,Murehwa,Mashonaland East,24,31,30,35,1,Heroes Day Promo,0.74,1.31
POS_501774,2025-08-21 13:00:00,STORE_071,Mutare,Manicaland,0,36,3,0,0,,0.76,1.34
POS_500422,2025-08-21 15:00:00,STORE_017,Chinhoyi,Mashonaland West,46,0,0,8,1,Heroes Day Promo,0.66,1.17
POS_504347,2025-08-21 16:00:00,STORE_177,Murehwa,Mashonaland East,8,0,16,25,1,Independence Day Promo,0.87,1.54
POS_501057,2025-08-22 07:00:00,STORE_042,Hatcliff,Harare Urban,28,30,32,38,0,,0.89,1.56
POS_500644,2025-08-22 08:00:00,STORE_025,Bindura,Mashonaland Central,19,13,7,20,0,,0.78,1.38
POS_501690,2025-08-22 08:00:00,STORE_066,Murehwa,Mashonaland East,0,0,24,14,0,,0.83,1.46
POS_500172,2025-08-22 09:00:00,STORE_008,Chinhoyi,Mashonaland West,23,21,22,31,0,,0.78,1.38
POS_504502,2025-08-22 09:00:00,STORE_183,Chinhoyi,Mashonaland West,18,9,12,31,1,Christmas Promo,0.78,1.38
POS_500369,2025-08-22 09:00:00,STORE_015,Harare,Harare Urban,27,38,28,38,0,,0.77,1.36
POS_502993,2025-08-22 10:00:00,STORE_121,Harare,Harare Urban,14,27,22,35,0,,0.8,1.4
POS_503155,2025-08-22 10:00:00,STORE_127,Harare,Harare Urban,5,36,5,34,1,Christmas Promo,0.8,1.41
POS_504427,2025-08-22 10:00:00,STORE_180,Murehwa,Mashonaland East,28,45,32,33,1,Christmas Promo,0.73,1.29
POS_500910,2025-08-22 11:00:00,STORE_036,Chinhoyi,Mashonaland West,14,30,0,32,0,,0.85,1.49
POS_503625,2025-08-22 11:00:00,STORE_146,Bindura,Mashonaland Central,29,13,9,40,1,Heroes Day Promo,0.81,1.42
POS_503845,2025-08-22 11:00:00,STORE_155,Mutare,Manicaland,0,8,18,13,0,,0.84,1.48
POS_502120,2025-08-22 11:00:00,STORE_086,Chinhoyi,Mashonaland West,24,0,24,0,0,,0.73,1.29
POS_504081,2025-08-22 12:00:00,STORE_165,Bindura,Mashonaland Central,31,13,32,31,0,,0.8,1.41
POS_502920,2025-08-22 12:00:00,STORE_118,Harare,Harare Urban,4,3,0,12,0,,0.86,1.51
POS_501060,2025-08-22 14:00:00,STORE_042,Hatcliff,Harare Urban,0,27,13,6,0,,0.8,1.4
POS_503201,2025-08-22 14:00:00,STORE_129,Hatcliff,Harare Urban,15,0,22,17,0,,0.81,1.43
POS_504304,2025-08-22 15:00:00,STORE_175,Chinhoyi,Mashonaland West,27,23,33,13,0,,0.77,1.36
POS_503676,2025-08-22 15:00:00,STORE_148,Chinhoyi,Mashonaland West,14,0,10,18,0,,0.83,1.47
POS_500863,2025-08-22 15:00:00,STORE_034,Bindura,Mashonaland Central,23,30,0,29,0,,0.77,1.36
POS_503224,2025-08-22 16:00:00,STORE_130,Hatcliff,Harare Urban,26,47,20,36,1,Heroes Day Promo,0.77,1.35
POS_504296,2025-08-22 16:00:00,STORE_175,Chinhoyi,Mashonaland West,0,48,41,38,1,Christmas Promo,0.87,1.54
POS_503430,2025-08-22 18:00:00,STORE_138,Chinhoyi,Mashonaland West,21,19,19,0,0,,0.69,1.22
POS_504274,2025-08-23 07:00:00,STORE_174,Hatcliff,Harare Urban,11,20,0,7,0,,0.74,1.29
POS_503542,2025-08-23 07:00:00,STORE_142,Murehwa,Mashonaland East,16,0,19,0,0,,0.73,1.29
POS_502211,2025-08-23 07:00:00,STORE_090,Bindura,Mashonaland Central,0,9,5,30,0,,0.88,1.54
POS_505003,2025-08-23 07:00:00,STORE_200,Bindura,Mashonaland Central,0,47,13,0,1,Easter Promo,0.71,1.25
POS_501277,2025-08-23 08:00:00,STORE_051,Murehwa,Mashonaland East,0,27,0,33,0,,0.84,1.48
POS_503385,2025-08-23 08:00:00,STORE_136,Harare,Harare Urban,35,46,44,4,1,Independence Day Promo,0.71,1.25
POS_501338,2025-08-23 08:00:00,STORE_053,Hatcliff,Harare Urban,16,0,0,10,0,,0.7,1.22
POS_502319,2025-08-23 08:00:00,STORE_094,Harare,Harare Urban,8,30,22,5,0,,0.73,1.29
POS_500001,2025-08-23 09:00:00,STORE_001,Murehwa,Mashonaland East,20,30,11,10,1,Easter Promo,0.74,1.3
POS_501869,2025-08-23 10:00:00,STORE_075,Chinhoyi,Mashonaland West,4,23,14,0,0,,0.77,1.36
POS_502574,2025-08-23 12:00:00,STORE_104,Chinhoyi,Mashonaland West,30,22,28,40,0,,0.81,1.43
POS_502661,2025-08-23 12:00:00,STORE_108,Mutare,Manicaland,13,48,19,36,1,Easter Promo,0.71,1.25
POS_501557,2025-08-23 15:00:00,STORE_062,Bindura,Mashonaland Central,5,27,9,0,0,,0.74,1.3
POS_502446,2025-08-23 15:00:00,STORE_099,Mutare,Manicaland,0,0,28,13,0,,0.85,1.5
POS_500733,2025-08-23 16:00:00,STORE_029,Bindura,Mashonaland Central,36,0,34,0,0,,0.72,1.27
POS_501824,2025-08-23 16:00:00,STORE_073,Chinhoyi,Mashonaland West,33,6,28,34,0,,0.79,1.39
POS_504972,2025-08-23 20:00:00,STORE_199,Bindura,Mashonaland Central,0,0,0,2,1,Easter Promo,0.96,1.69
