dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,total_quantity
DSP_907144,2025-06-15 03:00:00,2025-06-15 05:20:00,2025-06-15 05:35:00,Shepperton_Plant,Bindura,TRUCK_097,1565,615,623,436,3239
DSP_907145,2025-06-15 06:00:00,2025-06-15 08:00:00,2025-06-15 08:11:00,Shepperton_Plant,Chegutu,TRUCK_042,1221,292,265,377,2155
DSP_907146,2025-06-15 06:00:00,2025-06-15 08:30:00,2025-06-15 08:50:00,Shepperton_Plant,Chinhoyi,TRUCK_009,1807,414,347,505,3073
DSP_907147,2025-06-15 03:00:00,2025-06-15 08:00:00,2025-06-15 08:02:00,Shepperton_Plant,Mutare,TRUCK_073,1707,528,503,416,3154
DSP_907148,2025-06-15 03:00:00,2025-06-15 03:50:00,2025-06-15 03:44:00,Shepperton_Plant,Hatcliff,TRUCK_069,1532,439,383,308,2662
DSP_907149,2025-06-15 06:00:00,2025-06-15 08:20:00,2025-06-15 08:16:00,Shepperton_Plant,Bindura,TRUCK_145,838,384,332,310,1864
DSP_907150,2025-06-15 06:00:00,2025-06-15 07:00:00,2025-06-15 07:01:00,Shepperton_Plant,Harare,TRUCK_046,2041,411,571,447,3470
DSP_907151,2025-06-15 06:00:00,2025-06-15 07:00:00,2025-06-15 07:40:00,Shepperton_Plant,Harare,TRUCK_029,2330,584,630,656,4200
DSP_907152,2025-06-15 04:00:00,2025-06-15 05:00:00,2025-06-15 05:03:00,Shepperton_Plant,Harare,TRUCK_066,2252,434,604,550,3840
DSP_907153,2025-06-15 05:00:00,2025-06-15 07:00:00,2025-06-15 07:04:00,Shepperton_Plant,Chegutu,TRUCK_112,1573,398,542,476,2989
DSP_907154,2025-06-15 05:00:00,2025-06-15 06:00:00,2025-06-15 06:09:00,Shepperton_Plant,Harare,TRUCK_034,1657,524,471,598,3250
DSP_907155,2025-06-15 03:00:00,2025-06-15 05:30:00,2025-06-15 06:15:00,Shepperton_Plant,Chinhoyi,TRUCK_049,1824,546,442,549,3361
DSP_907156,2025-06-15 02:00:00,2025-06-15 04:30:00,2025-06-15 04:44:00,Shepperton_Plant,Chinhoyi,TRUCK_045,1931,798,726,611,4066
DSP_907157,2025-06-15 04:00:00,2025-06-15 04:50:00,2025-06-15 05:04:00,Shepperton_Plant,Hatcliff,TRUCK_131,1242,262,320,307,2131
DSP_907158,2025-06-15 03:00:00,2025-06-15 05:30:00,2025-06-15 05:43:00,Shepperton_Plant,Chinhoyi,TRUCK_063,1756,474,772,531,3533
DSP_907159,2025-06-15 04:00:00,2025-06-15 05:00:00,2025-06-15 05:28:00,Shepperton_Plant,Harare,TRUCK_088,893,296,287,350,1826
DSP_907160,2025-06-15 02:00:00,2025-06-15 04:20:00,2025-06-15 04:48:00,Shepperton_Plant,Bindura,TRUCK_117,2132,538,401,523,3594
DSP_907161,2025-06-15 03:00:00,2025-06-15 04:50:00,2025-06-15 05:00:00,Shepperton_Plant,Murehwa,TRUCK_107,1893,590,537,432,3452
DSP_907162,2025-06-15 02:00:00,2025-06-15 04:30:00,2025-06-15 04:30:00,Shepperton_Plant,Chinhoyi,TRUCK_127,2271,584,401,599,3855
DSP_907163,2025-06-15 06:00:00,2025-06-15 11:00:00,2025-06-15 11:02:00,Shepperton_Plant,Mutare,TRUCK_118,839,345,260,382,1826
DSP_907164,2025-06-15 06:00:00,2025-06-15 11:00:00,2025-06-15 10:50:00,Shepperton_Plant,Mutare,TRUCK_100,1613,528,787,538,3466
DSP_907165,2025-06-15 02:00:00,2025-06-15 04:30:00,2025-06-15 04:32:00,Shepperton_Plant,Chinhoyi,TRUCK_064,1069,378,317,302,2066
DSP_907166,2025-06-15 02:00:00,2025-06-15 03:50:00,2025-06-15 03:53:00,Shepperton_Plant,Murehwa,TRUCK_126,1818,625,553,448,3444
DSP_907167,2025-06-15 04:00:00,2025-06-15 05:50:00,2025-06-15 05:55:00,Shepperton_Plant,Murehwa,TRUCK_081,1065,416,462,319,2262
DSP_907168,2025-06-15 03:00:00,2025-06-15 05:00:00,2025-06-15 04:50:00,Shepperton_Plant,Chegutu,TRUCK_058,1823,496,307,447,3073
DSP_907169,2025-06-15 03:00:00,2025-06-15 08:00:00,2025-06-15 08:00:00,Shepperton_Plant,Mutare,TRUCK_005,1805,437,437,602,3281
DSP_907170,2025-06-15 03:00:00,2025-06-15 05:20:00,2025-06-15 05:17:00,Shepperton_Plant,Bindura,TRUCK_056,1797,435,425,495,3152
DSP_907171,2025-06-15 05:00:00,2025-06-15 07:20:00,2025-06-15 07:14:00,Shepperton_Plant,Bindura,TRUCK_060,2196,514,466,528,3704
DSP_907172,2025-06-15 06:00:00,2025-06-15 11:00:00,2025-06-15 11:45:00,Shepperton_Plant,Mutare,TRUCK_017,2114,509,573,402,3598
DSP_907173,2025-06-15 02:00:00,2025-06-15 04:20:00,2025-06-15 04:55:00,Shepperton_Plant,Bindura,TRUCK_039,1312,385,362,280,2339
DSP_907174,2025-06-15 04:00:00,2025-06-15 06:00:00,2025-06-15 06:05:00,Shepperton_Plant,Chegutu,TRUCK_139,1804,793,724,573,3894
DSP_907175,2025-06-15 02:00:00,2025-06-15 03:00:00,2025-06-15 03:14:00,Shepperton_Plant,Harare,TRUCK_037,1402,288,315,454,2459
DSP_907176,2025-06-15 06:00:00,2025-06-15 07:50:00,2025-06-15 07:48:00,Shepperton_Plant,Murehwa,TRUCK_149,2367,490,625,529,4011
DSP_907177,2025-06-15 02:00:00,2025-06-15 04:00:00,2025-06-15 03:55:00,Shepperton_Plant,Chegutu,TRUCK_072,1117,321,291,262,1991
DSP_907178,2025-06-15 06:00:00,2025-06-15 08:00:00,2025-06-15 07:58:00,Shepperton_Plant,Chegutu,TRUCK_137,2276,615,603,693,4187
DSP_907179,2025-06-15 04:00:00,2025-06-15 06:00:00,2025-06-15 06:04:00,Shepperton_Plant,Chegutu,TRUCK_116,1608,380,644,451,3083
DSP_907180,2025-06-15 02:00:00,2025-06-15 04:20:00,2025-06-15 04:24:00,Shepperton_Plant,Bindura,TRUCK_083,1745,491,595,720,3551
DSP_907181,2025-06-15 03:00:00,2025-06-15 04:50:00,2025-06-15 04:51:00,Shepperton_Plant,Murehwa,TRUCK_006,1952,717,758,536,3963
DSP_907182,2025-06-15 04:00:00,2025-06-15 09:00:00,2025-06-15 09:41:00,Shepperton_Plant,Mutare,TRUCK_014,2065,429,501,459,3454
DSP_907183,2025-06-15 03:00:00,2025-06-15 08:00:00,2025-06-15 08:15:00,Shepperton_Plant,Mutare,TRUCK_098,1016,361,231,313,1921
DSP_907184,2025-06-16 05:00:00,2025-06-16 06:50:00,2025-06-16 06:40:00,Shepperton_Plant,Murehwa,TRUCK_026,1772,659,813,627,3871
DSP_907185,2025-06-16 04:00:00,2025-06-16 09:00:00,2025-06-16 09:11:00,Shepperton_Plant,Mutare,TRUCK_052,1559,584,510,404,3057
DSP_907186,2025-06-16 04:00:00,2025-06-16 04:50:00,2025-06-16 05:31:00,Shepperton_Plant,Hatcliff,TRUCK_039,2135,526,666,508,3835
DSP_907187,2025-06-16 03:00:00,2025-06-16 08:00:00,2025-06-16 07:54:00,Shepperton_Plant,Mutare,TRUCK_076,1592,448,298,434,2772
DSP_907188,2025-06-16 05:00:00,2025-06-16 07:30:00,2025-06-16 07:28:00,Shepperton_Plant,Chinhoyi,TRUCK_029,1489,619,424,592,3124
DSP_907189,2025-06-16 03:00:00,2025-06-16 04:00:00,2025-06-16 04:01:00,Shepperton_Plant,Harare,TRUCK_095,1997,688,522,763,3970
DSP_907190,2025-06-16 04:00:00,2025-06-16 05:50:00,2025-06-16 05:52:00,Shepperton_Plant,Murehwa,TRUCK_119,1100,283,320,447,2150
DSP_907191,2025-06-16 04:00:00,2025-06-16 06:00:00,2025-06-16 05:55:00,Shepperton_Plant,Chegutu,TRUCK_055,1566,345,362,363,2636
DSP_907192,2025-06-16 03:00:00,2025-06-16 04:50:00,2025-06-16 05:14:00,Shepperton_Plant,Murehwa,TRUCK_038,1849,542,458,469,3318
DSP_907193,2025-06-16 04:00:00,2025-06-16 05:50:00,2025-06-16 06:11:00,Shepperton_Plant,Murehwa,TRUCK_080,1999,566,527,469,3561
DSP_907194,2025-06-16 02:00:00,2025-06-16 04:20:00,2025-06-16 04:58:00,Shepperton_Plant,Bindura,TRUCK_102,887,304,427,338,1956
DSP_907195,2025-06-16 02:00:00,2025-06-16 03:00:00,2025-06-16 03:41:00,Shepperton_Plant,Harare,TRUCK_124,2037,387,571,526,3521
DSP_907196,2025-06-16 06:00:00,2025-06-16 07:00:00,2025-06-16 06:52:00,Shepperton_Plant,Harare,TRUCK_066,1719,348,536,409,3012
DSP_907197,2025-06-16 06:00:00,2025-06-16 07:50:00,2025-06-16 08:10:00,Shepperton_Plant,Murehwa,TRUCK_015,1474,364,278,344,2460
DSP_907198,2025-06-16 04:00:00,2025-06-16 06:20:00,2025-06-16 06:45:00,Shepperton_Plant,Bindura,TRUCK_044,1857,552,761,742,3912
DSP_907199,2025-06-16 06:00:00,2025-06-16 06:50:00,2025-06-16 06:47:00,Shepperton_Plant,Hatcliff,TRUCK_053,2140,578,405,508,3631
DSP_907200,2025-06-16 02:00:00,2025-06-16 03:50:00,2025-06-16 03:50:00,Shepperton_Plant,Murehwa,TRUCK_073,1661,467,601,692,3421
DSP_907201,2025-06-16 04:00:00,2025-06-16 06:30:00,2025-06-16 07:15:00,Shepperton_Plant,Chinhoyi,TRUCK_043,2142,553,647,645,3987
DSP_907202,2025-06-16 05:00:00,2025-06-16 10:00:00,2025-06-16 10:03:00,Shepperton_Plant,Mutare,TRUCK_064,1982,680,631,579,3872
DSP_907203,2025-06-16 05:00:00,2025-06-16 07:20:00,2025-06-16 07:21:00,Shepperton_Plant,Bindura,TRUCK_065,1057,258,321,262,1898
DSP_907204,2025-06-16 02:00:00,2025-06-16 04:20:00,2025-06-16 04:53:00,Shepperton_Plant,Bindura,TRUCK_083,1430,354,357,291,2432
DSP_907205,2025-06-16 06:00:00,2025-06-16 08:00:00,2025-06-16 07:57:00,Shepperton_Plant,Chegutu,TRUCK_112,1591,386,321,371,2669
DSP_907206,2025-06-16 05:00:00,2025-06-16 07:20:00,2025-06-16 07:25:00,Shepperton_Plant,Bindura,TRUCK_018,1301,224,381,267,2173
DSP_907207,2025-06-16 02:00:00,2025-06-16 03:50:00,2025-06-16 04:05:00,Shepperton_Plant,Murehwa,TRUCK_061,1647,350,447,433,2877
DSP_907208,2025-06-16 03:00:00,2025-06-16 03:50:00,2025-06-16 03:55:00,Shepperton_Plant,Hatcliff,TRUCK_082,1813,630,675,603,3721
DSP_907209,2025-06-16 05:00:00,2025-06-16 07:30:00,2025-06-16 07:45:00,Shepperton_Plant,Chinhoyi,TRUCK_021,1634,372,392,336,2734
DSP_907210,2025-06-16 05:00:00,2025-06-16 06:50:00,2025-06-16 07:08:00,Shepperton_Plant,Murehwa,TRUCK_089,1452,434,407,429,2722
DSP_907211,2025-06-16 02:00:00,2025-06-16 03:00:00,2025-06-16 03:07:00,Shepperton_Plant,Harare,TRUCK_116,1916,544,646,549,3655
DSP_907212,2025-06-16 02:00:00,2025-06-16 04:00:00,2025-06-16 04:08:00,Shepperton_Plant,Chegutu,TRUCK_071,1311,408,403,440,2562
DSP_907213,2025-06-16 04:00:00,2025-06-16 04:50:00,2025-06-16 04:45:00,Shepperton_Plant,Hatcliff,TRUCK_143,1730,384,446,551,3111
DSP_907214,2025-06-16 04:00:00,2025-06-16 06:30:00,2025-06-16 06:53:00,Shepperton_Plant,Chinhoyi,TRUCK_057,2042,623,545,436,3646
DSP_907215,2025-06-16 04:00:00,2025-06-16 06:00:00,2025-06-16 06:10:00,Shepperton_Plant,Chegutu,TRUCK_045,1157,523,517,356,2553
DSP_907216,2025-06-16 03:00:00,2025-06-16 05:30:00,2025-06-16 05:43:00,Shepperton_Plant,Chinhoyi,TRUCK_141,1089,249,245,290,1873
DSP_907217,2025-06-16 06:00:00,2025-06-16 08:20:00,2025-06-16 08:29:00,Shepperton_Plant,Bindura,TRUCK_146,1288,380,394,381,2443
DSP_907218,2025-06-16 05:00:00,2025-06-16 06:50:00,2025-06-16 07:19:00,Shepperton_Plant,Murehwa,TRUCK_046,1976,493,573,477,3519
DSP_907219,2025-06-16 03:00:00,2025-06-16 08:00:00,2025-06-16 08:16:00,Shepperton_Plant,Mutare,TRUCK_106,1502,329,463,438,2732
DSP_907220,2025-06-16 06:00:00,2025-06-16 07:50:00,2025-06-16 08:01:00,Shepperton_Plant,Murehwa,TRUCK_087,1334,347,435,449,2565
DSP_907221,2025-06-16 03:00:00,2025-06-16 04:00:00,2025-06-16 04:00:00,Shepperton_Plant,Harare,TRUCK_144,1780,404,560,430,3174
DSP_907222,2025-06-16 06:00:00,2025-06-16 08:20:00,2025-06-16 08:30:00,Shepperton_Plant,Bindura,TRUCK_060,1305,476,410,401,2592
DSP_907223,2025-06-16 06:00:00,2025-06-16 06:50:00,2025-06-16 06:48:00,Shepperton_Plant,Hatcliff,TRUCK_049,1581,415,471,399,2866
DSP_907224,2025-06-16 02:00:00,2025-06-16 04:30:00,2025-06-16 04:44:00,Shepperton_Plant,Chinhoyi,TRUCK_114,1546,383,448,406,2783
DSP_907225,2025-06-16 02:00:00,2025-06-16 03:50:00,2025-06-16 03:51:00,Shepperton_Plant,Murehwa,TRUCK_019,1405,325,283,394,2407
DSP_907226,2025-06-16 02:00:00,2025-06-16 02:50:00,2025-06-16 03:27:00,Shepperton_Plant,Hatcliff,TRUCK_012,897,254,350,312,1813
DSP_907227,2025-06-16 03:00:00,2025-06-16 05:00:00,2025-06-16 04:51:00,Shepperton_Plant,Chegutu,TRUCK_047,2139,687,539,741,4106
DSP_907228,2025-06-16 06:00:00,2025-06-16 07:00:00,2025-06-16 07:27:00,Shepperton_Plant,Harare,TRUCK_020,1565,679,581,621,3446
DSP_907229,2025-06-16 02:00:00,2025-06-16 03:50:00,2025-06-16 04:19:00,Shepperton_Plant,Murehwa,TRUCK_118,2214,594,535,688,4031
DSP_907230,2025-06-16 06:00:00,2025-06-16 07:50:00,2025-06-16 07:49:00,Shepperton_Plant,Murehwa,TRUCK_051,1725,481,432,442,3080
DSP_907231,2025-06-16 03:00:00,2025-06-16 05:30:00,2025-06-16 05:23:00,Shepperton_Plant,Chinhoyi,TRUCK_104,1338,282,299,363,2282
DSP_907232,2025-06-16 06:00:00,2025-06-16 08:30:00,2025-06-16 08:34:00,Shepperton_Plant,Chinhoyi,TRUCK_125,1092,191,228,331,1842
DSP_907233,2025-06-16 02:00:00,2025-06-16 02:50:00,2025-06-16 02:51:00,Shepperton_Plant,Hatcliff,TRUCK_013,2087,657,593,691,4028
DSP_907234,2025-06-16 04:00:00,2025-06-16 05:50:00,2025-06-16 06:18:00,Shepperton_Plant,Murehwa,TRUCK_078,1864,580,465,461,3370
DSP_907235,2025-06-16 04:00:00,2025-06-16 09:00:00,2025-06-16 09:00:00,Shepperton_Plant,Mutare,TRUCK_036,1351,348,360,275,2334
DSP_907236,2025-06-16 05:00:00,2025-06-16 06:50:00,2025-06-16 07:22:00,Shepperton_Plant,Murehwa,TRUCK_075,1349,486,464,486,2785
DSP_907237,2025-06-16 05:00:00,2025-06-16 06:50:00,2025-06-16 06:55:00,Shepperton_Plant,Murehwa,TRUCK_017,950,248,402,288,1888
DSP_907238,2025-06-16 03:00:00,2025-06-16 05:20:00,2025-06-16 06:00:00,Shepperton_Plant,Bindura,TRUCK_123,2075,535,588,491,3689
DSP_907239,2025-06-16 03:00:00,2025-06-16 08:00:00,2025-06-16 08:00:00,Shepperton_Plant,Mutare,TRUCK_002,1255,315,376,424,2370
DSP_907240,2025-06-17 03:00:00,2025-06-17 05:00:00,2025-06-17 05:20:00,Shepperton_Plant,Chegutu,TRUCK_074,1454,446,565,649,3114
DSP_907241,2025-06-17 06:00:00,2025-06-17 06:50:00,2025-06-17 06:58:00,Shepperton_Plant,Hatcliff,TRUCK_009,1856,577,649,581,3663
DSP_907242,2025-06-17 05:00:00,2025-06-17 10:00:00,2025-06-17 10:45:00,Shepperton_Plant,Mutare,TRUCK_082,1806,624,505,668,3603
DSP_907243,2025-06-17 02:00:00,2025-06-17 03:50:00,2025-06-17 03:54:00,Shepperton_Plant,Murehwa,TRUCK_071,1455,508,604,480,3047
DSP_907244,2025-06-17 05:00:00,2025-06-17 07:00:00,2025-06-17 07:08:00,Shepperton_Plant,Chegutu,TRUCK_055,1488,472,463,455,2878
DSP_907245,2025-06-17 02:00:00,2025-06-17 04:20:00,2025-06-17 04:25:00,Shepperton_Plant,Bindura,TRUCK_021,1292,471,553,442,2758
DSP_907246,2025-06-17 02:00:00,2025-06-17 04:30:00,2025-06-17 04:35:00,Shepperton_Plant,Chinhoyi,TRUCK_075,1671,602,506,600,3379
DSP_907247,2025-06-17 06:00:00,2025-06-17 08:30:00,2025-06-17 08:29:00,Shepperton_Plant,Chinhoyi,TRUCK_142,2316,608,507,431,3862
DSP_907248,2025-06-17 02:00:00,2025-06-17 04:00:00,2025-06-17 04:19:00,Shepperton_Plant,Chegutu,TRUCK_072,1675,681,653,483,3492
DSP_907249,2025-06-17 04:00:00,2025-06-17 04:50:00,2025-06-17 04:57:00,Shepperton_Plant,Hatcliff,TRUCK_012,1762,389,446,364,2961
DSP_907250,2025-06-17 02:00:00,2025-06-17 04:20:00,2025-06-17 04:25:00,Shepperton_Plant,Bindura,TRUCK_085,1070,333,262,250,1915
DSP_907251,2025-06-17 06:00:00,2025-06-17 11:00:00,2025-06-17 11:01:00,Shepperton_Plant,Mutare,TRUCK_119,1594,440,684,554,3272
DSP_907252,2025-06-17 02:00:00,2025-06-17 04:20:00,2025-06-17 04:25:00,Shepperton_Plant,Bindura,TRUCK_078,1438,388,477,346,2649
DSP_907253,2025-06-17 05:00:00,2025-06-17 07:20:00,2025-06-17 07:39:00,Shepperton_Plant,Bindura,TRUCK_044,1454,687,609,468,3218
DSP_907254,2025-06-17 04:00:00,2025-06-17 06:20:00,2025-06-17 06:28:00,Shepperton_Plant,Bindura,TRUCK_045,1479,494,436,366,2775
DSP_907255,2025-06-17 05:00:00,2025-06-17 06:50:00,2025-06-17 07:00:00,Shepperton_Plant,Murehwa,TRUCK_040,2253,628,619,467,3967
DSP_907256,2025-06-17 03:00:00,2025-06-17 04:50:00,2025-06-17 05:25:00,Shepperton_Plant,Murehwa,TRUCK_133,1228,425,468,378,2499
DSP_907257,2025-06-17 04:00:00,2025-06-17 06:30:00,2025-06-17 06:27:00,Shepperton_Plant,Chinhoyi,TRUCK_064,1371,403,473,551,2798
DSP_907258,2025-06-17 05:00:00,2025-06-17 07:30:00,2025-06-17 08:05:00,Shepperton_Plant,Chinhoyi,TRUCK_066,2219,514,564,458,3755
DSP_907259,2025-06-17 03:00:00,2025-06-17 04:50:00,2025-06-17 04:44:00,Shepperton_Plant,Murehwa,TRUCK_016,1602,710,639,488,3439
DSP_907260,2025-06-17 06:00:00,2025-06-17 08:30:00,2025-06-17 08:57:00,Shepperton_Plant,Chinhoyi,TRUCK_065,1856,744,712,805,4117
DSP_907261,2025-06-17 03:00:00,2025-06-17 05:20:00,2025-06-17 05:23:00,Shepperton_Plant,Bindura,TRUCK_095,1636,490,609,693,3428
DSP_907262,2025-06-17 06:00:00,2025-06-17 06:50:00,2025-06-17 07:18:00,Shepperton_Plant,Hatcliff,TRUCK_076,1737,645,802,644,3828
DSP_907263,2025-06-17 04:00:00,2025-06-17 06:00:00,2025-06-17 06:45:00,Shepperton_Plant,Chegutu,TRUCK_099,1676,357,570,497,3100
DSP_907264,2025-06-17 02:00:00,2025-06-17 03:50:00,2025-06-17 03:49:00,Shepperton_Plant,Murehwa,TRUCK_103,1329,439,425,332,2525
DSP_907265,2025-06-17 04:00:00,2025-06-17 05:00:00,2025-06-17 05:24:00,Shepperton_Plant,Harare,TRUCK_051,1303,469,493,474,2739
DSP_907266,2025-06-17 04:00:00,2025-06-17 06:20:00,2025-06-17 06:24:00,Shepperton_Plant,Bindura,TRUCK_084,1240,383,387,312,2322
DSP_907267,2025-06-17 04:00:00,2025-06-17 06:20:00,2025-06-17 06:20:00,Shepperton_Plant,Bindura,TRUCK_025,1738,579,609,426,3352
DSP_907268,2025-06-17 02:00:00,2025-06-17 02:50:00,2025-06-17 02:58:00,Shepperton_Plant,Hatcliff,TRUCK_069,1986,595,857,725,4163
DSP_907269,2025-06-17 03:00:00,2025-06-17 03:50:00,2025-06-17 04:33:00,Shepperton_Plant,Hatcliff,TRUCK_059,1253,268,463,327,2311
DSP_907270,2025-06-17 03:00:00,2025-06-17 05:30:00,2025-06-17 05:36:00,Shepperton_Plant,Chinhoyi,TRUCK_035,1665,574,749,710,3698
DSP_907271,2025-06-17 04:00:00,2025-06-17 06:00:00,2025-06-17 06:43:00,Shepperton_Plant,Chegutu,TRUCK_010,1096,213,265,277,1851
DSP_907272,2025-06-18 02:00:00,2025-06-18 02:50:00,2025-06-18 02:44:00,Shepperton_Plant,Hatcliff,TRUCK_115,1765,487,391,479,3122
DSP_907273,2025-06-18 02:00:00,2025-06-18 07:00:00,2025-06-18 07:16:00,Shepperton_Plant,Mutare,TRUCK_136,1551,422,460,672,3105
DSP_907274,2025-06-18 04:00:00,2025-06-18 09:00:00,2025-06-18 08:56:00,Shepperton_Plant,Mutare,TRUCK_150,1459,628,544,460,3091
DSP_907275,2025-06-18 05:00:00,2025-06-18 07:30:00,2025-06-18 08:04:00,Shepperton_Plant,Chinhoyi,TRUCK_011,1288,328,330,299,2245
DSP_907276,2025-06-18 05:00:00,2025-06-18 07:20:00,2025-06-18 07:45:00,Shepperton_Plant,Bindura,TRUCK_029,1121,266,325,326,2038
DSP_907277,2025-06-18 06:00:00,2025-06-18 11:00:00,2025-06-18 11:43:00,Shepperton_Plant,Mutare,TRUCK_019,2095,670,698,706,4169
DSP_907278,2025-06-18 06:00:00,2025-06-18 08:20:00,2025-06-18 08:24:00,Shepperton_Plant,Bindura,TRUCK_012,1753,712,577,587,3629
DSP_907279,2025-06-18 02:00:00,2025-06-18 04:20:00,2025-06-18 04:21:00,Shepperton_Plant,Bindura,TRUCK_091,1932,531,443,495,3401
DSP_907280,2025-06-18 04:00:00,2025-06-18 04:50:00,2025-06-18 05:17:00,Shepperton_Plant,Hatcliff,TRUCK_106,1066,295,279,394,2034
DSP_907281,2025-06-18 05:00:00,2025-06-18 05:50:00,2025-06-18 05:44:00,Shepperton_Plant,Hatcliff,TRUCK_037,1294,431,443,642,2810
DSP_907282,2025-06-18 02:00:00,2025-06-18 03:00:00,2025-06-18 03:44:00,Shepperton_Plant,Harare,TRUCK_046,1312,358,340,507,2517
DSP_907283,2025-06-18 03:00:00,2025-06-18 08:00:00,2025-06-18 08:45:00,Shepperton_Plant,Mutare,TRUCK_056,1181,473,301,422,2377
DSP_907284,2025-06-18 05:00:00,2025-06-18 10:00:00,2025-06-18 10:41:00,Shepperton_Plant,Mutare,TRUCK_128,2224,526,640,807,4197
DSP_907285,2025-06-18 06:00:00,2025-06-18 08:20:00,2025-06-18 08:20:00,Shepperton_Plant,Bindura,TRUCK_108,1338,319,356,440,2453
DSP_907286,2025-06-18 06:00:00,2025-06-18 07:00:00,2025-06-18 06:59:00,Shepperton_Plant,Harare,TRUCK_073,1161,381,350,280,2172
DSP_907287,2025-06-18 02:00:00,2025-06-18 04:30:00,2025-06-18 04:21:00,Shepperton_Plant,Chinhoyi,TRUCK_060,1435,409,550,600,2994
DSP_907288,2025-06-18 03:00:00,2025-06-18 04:50:00,2025-06-18 05:17:00,Shepperton_Plant,Murehwa,TRUCK_130,987,461,334,399,2181
DSP_907289,2025-06-18 02:00:00,2025-06-18 03:00:00,2025-06-18 03:04:00,Shepperton_Plant,Harare,TRUCK_028,2249,698,513,580,4040
DSP_907290,2025-06-18 02:00:00,2025-06-18 04:20:00,2025-06-18 04:25:00,Shepperton_Plant,Bindura,TRUCK_110,932,327,365,277,1901
DSP_907291,2025-06-18 04:00:00,2025-06-18 06:00:00,2025-06-18 05:53:00,Shepperton_Plant,Chegutu,TRUCK_058,2022,370,441,572,3405
DSP_907292,2025-06-18 02:00:00,2025-06-18 04:20:00,2025-06-18 04:25:00,Shepperton_Plant,Bindura,TRUCK_064,1238,353,269,315,2175
DSP_907293,2025-06-18 02:00:00,2025-06-18 07:00:00,2025-06-18 06:58:00,Shepperton_Plant,Mutare,TRUCK_098,1827,511,365,428,3131
DSP_907294,2025-06-18 03:00:00,2025-06-18 04:50:00,2025-06-18 05:05:00,Shepperton_Plant,Murehwa,TRUCK_049,1873,458,416,575,3322
DSP_907295,2025-06-18 03:00:00,2025-06-18 04:50:00,2025-06-18 04:42:00,Shepperton_Plant,Murehwa,TRUCK_113,1705,695,572,637,3609
DSP_907296,2025-06-18 03:00:00,2025-06-18 05:20:00,2025-06-18 05:25:00,Shepperton_Plant,Bindura,TRUCK_095,2317,460,625,642,4044
DSP_907297,2025-06-18 02:00:00,2025-06-18 04:20:00,2025-06-18 04:15:00,Shepperton_Plant,Bindura,TRUCK_090,1752,439,626,533,3350
DSP_907298,2025-06-18 05:00:00,2025-06-18 07:20:00,2025-06-18 07:11:00,Shepperton_Plant,Bindura,TRUCK_013,2222,571,647,628,4068
DSP_907299,2025-06-18 02:00:00,2025-06-18 04:30:00,2025-06-18 04:31:00,Shepperton_Plant,Chinhoyi,TRUCK_059,1837,775,565,757,3934
DSP_907300,2025-06-18 02:00:00,2025-06-18 02:50:00,2025-06-18 03:06:00,Shepperton_Plant,Hatcliff,TRUCK_030,1640,383,414,335,2772
DSP_907301,2025-06-18 03:00:00,2025-06-18 08:00:00,2025-06-18 07:50:00,Shepperton_Plant,Mutare,TRUCK_010,1417,398,302,307,2424
DSP_907302,2025-06-18 04:00:00,2025-06-18 06:20:00,2025-06-18 06:32:00,Shepperton_Plant,Bindura,TRUCK_052,1613,501,474,642,3230
DSP_907303,2025-06-18 03:00:00,2025-06-18 05:00:00,2025-06-18 05:05:00,Shepperton_Plant,Chegutu,TRUCK_148,1804,746,667,726,3943
DSP_907304,2025-06-18 02:00:00,2025-06-18 04:00:00,2025-06-18 03:59:00,Shepperton_Plant,Chegutu,TRUCK_009,1481,390,390,514,2775
DSP_907305,2025-06-18 05:00:00,2025-06-18 07:30:00,2025-06-18 07:24:00,Shepperton_Plant,Chinhoyi,TRUCK_004,1358,341,406,420,2525
DSP_907306,2025-06-18 03:00:00,2025-06-18 05:20:00,2025-06-18 05:19:00,Shepperton_Plant,Bindura,TRUCK_072,1389,501,407,405,2702
DSP_907307,2025-06-18 05:00:00,2025-06-18 06:50:00,2025-06-18 07:19:00,Shepperton_Plant,Murehwa,TRUCK_129,1097,225,280,331,1933
DSP_907308,2025-06-18 06:00:00,2025-06-18 08:00:00,2025-06-18 08:00:00,Shepperton_Plant,Chegutu,TRUCK_016,1584,427,390,557,2958
DSP_907309,2025-06-18 02:00:00,2025-06-18 04:30:00,2025-06-18 04:30:00,Shepperton_Plant,Chinhoyi,TRUCK_105,1945,717,718,555,3935
DSP_907310,2025-06-18 05:00:00,2025-06-18 07:30:00,2025-06-18 07:35:00,Shepperton_Plant,Chinhoyi,TRUCK_135,1908,427,476,489,3300
DSP_907311,2025-06-18 02:00:00,2025-06-18 04:20:00,2025-06-18 04:24:00,Shepperton_Plant,Bindura,TRUCK_068,1785,457,578,604,3424
DSP_907312,2025-06-18 06:00:00,2025-06-18 07:00:00,2025-06-18 07:00:00,Shepperton_Plant,Harare,TRUCK_041,1399,253,307,387,2346
DSP_907313,2025-06-18 06:00:00,2025-06-18 06:50:00,2025-06-18 06:54:00,Shepperton_Plant,Hatcliff,TRUCK_140,1080,283,251,192,1806
