sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_106530,2025-04-15 17:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,44.97
SEN_106531,2025-03-24 06:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,764.61
SEN_106532,2025-01-01 10:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,224.54
SEN_106533,2025-04-05 21:00:00,Shepperton_Plant,PROOFER_01,temperature_c,36.7
SEN_106534,2025-04-04 04:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,235.21
SEN_106535,2025-03-07 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,4.44
SEN_106536,2025-01-14 13:00:00,Shepperton_Plant,PROOFER_01,temperature_c,41.12
SEN_106537,2025-05-13 20:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.12
SEN_106538,2025-07-28 06:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_106539,2025-06-19 01:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.63
SEN_106540,2025-05-20 00:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,37.7
SEN_106541,2025-04-14 09:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,13.18
SEN_106542,2025-06-12 11:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,3.89
SEN_106543,2025-03-23 07:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,60.38
SEN_106544,2025-04-26 18:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,16.0
SEN_106545,2025-04-22 17:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,48.58
SEN_106546,2025-04-16 19:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_106547,2025-05-13 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,70.88
SEN_106548,2025-07-08 21:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,19.12
SEN_106549,2025-04-23 14:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,192.18
SEN_106550,2025-07-07 17:00:00,Shepperton_Plant,PROOFER_01,temperature_c,32.52
SEN_106551,2025-05-08 16:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,33.97
SEN_106552,2025-05-22 15:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,31.51
SEN_106553,2025-04-06 13:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,172.8
SEN_106554,2025-05-10 21:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,77.68
SEN_106555,2025-04-15 01:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.55
SEN_106556,2025-05-05 04:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,40.62
SEN_106557,2025-03-14 05:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,239.59
SEN_106558,2025-05-05 01:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,19.73
SEN_106559,2025-07-15 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,25.03
SEN_106560,2025-03-26 02:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,615.15
SEN_106561,2025-01-12 21:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,41.72
SEN_106562,2025-03-11 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,31.68
SEN_106563,2025-04-07 01:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,138.8
SEN_106564,2025-05-04 05:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,205.07
SEN_106565,2025-03-17 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,41.25
SEN_106566,2025-01-10 21:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,172.0
SEN_106567,2025-03-06 23:00:00,Shepperton_Plant,PROOFER_01,temperature_c,38.78
SEN_106568,2025-07-05 13:00:00,Shepperton_Plant,PROOFER_01,temperature_c,39.77
SEN_106569,2025-07-08 09:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.83
SEN_106570,2025-04-17 04:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,127.6
SEN_106571,2025-06-01 20:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,17.28
SEN_106572,2025-07-03 04:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,192.82
SEN_106573,2025-06-13 16:00:00,Shepperton_Plant,PROOFER_01,temperature_c,41.78
SEN_106574,2025-06-16 17:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.01
SEN_106575,2025-02-16 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.61
SEN_106576,2025-06-12 12:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,24.41
SEN_106577,2025-05-15 13:00:00,Shepperton_Plant,PROOFER_01,temperature_c,34.81
SEN_106578,2025-02-02 01:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,6.75
SEN_106579,2025-04-20 01:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.07
SEN_106580,2025-03-09 16:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_106581,2025-04-13 00:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,20.81
SEN_106582,2025-05-03 14:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,4.33
SEN_106583,2025-04-23 22:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.23
SEN_106584,2025-04-25 05:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.39
SEN_106585,2025-07-09 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,20.06
SEN_106586,2025-03-15 21:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,23.64
SEN_106587,2025-07-13 20:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,205.38
SEN_106588,2025-04-16 17:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,67.9
SEN_106589,2025-04-11 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,49.31
SEN_106590,2025-05-20 07:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,33.0
SEN_106591,2025-07-25 11:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,67.86
SEN_106592,2025-03-11 07:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,209.26
SEN_106593,2025-07-27 01:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,599.37
SEN_106594,2025-05-28 00:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,18.72
SEN_106595,2025-07-24 07:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,65.46
SEN_106596,2025-07-01 02:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,33.88
SEN_106597,2025-06-19 08:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,613.39
SEN_106598,2025-05-12 19:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,33.33
SEN_106599,2025-05-20 04:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,24.96
SEN_106600,2025-07-20 09:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.64
SEN_106601,2025-01-20 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,233.06
SEN_106602,2025-05-26 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,0.96
SEN_106603,2025-01-13 08:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,122.91
SEN_106604,2025-05-04 18:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.6
SEN_106605,2025-04-08 06:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,625.45
SEN_106606,2025-03-17 12:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.65
SEN_106607,2025-01-07 21:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.12
SEN_106608,2025-04-27 03:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,9.16
SEN_106609,2025-06-02 08:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,17.62
SEN_106610,2025-02-17 18:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,75.28
SEN_106611,2025-06-19 08:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,68.06
SEN_106612,2025-02-15 21:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,216.11
SEN_106613,2025-05-08 19:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,160.43
SEN_106614,2025-06-27 23:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,66.3
SEN_106615,2025-02-03 19:00:00,Shepperton_Plant,PROOFER_01,temperature_c,39.42
SEN_106616,2025-02-05 17:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.8
SEN_106617,2025-03-22 21:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,22.05
SEN_106618,2025-05-25 06:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,717.07
SEN_106619,2025-01-26 20:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,24.96
SEN_106620,2025-04-04 19:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.94
SEN_106621,2025-06-16 21:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,710.46
SEN_106622,2025-02-07 10:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,48.21
SEN_106623,2025-01-25 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,25.71
SEN_106624,2025-05-06 21:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,213.14
SEN_106625,2025-02-18 08:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,215.9
SEN_106626,2025-06-10 00:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,248.45
SEN_106627,2025-02-09 04:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,21.92
SEN_106628,2025-02-02 13:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.21
SEN_106629,2025-03-03 00:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,76.08
SEN_106630,2025-06-23 18:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_106631,2025-03-10 18:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.92
SEN_106632,2025-02-07 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,64.02
SEN_106633,2025-04-24 20:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,542.78
SEN_106634,2025-06-25 18:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.13
SEN_106635,2025-04-07 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,23.74
SEN_106636,2025-06-07 06:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,71.73
SEN_106637,2025-04-23 21:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.19
SEN_106638,2025-05-02 07:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,33.83
SEN_106639,2025-03-22 19:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.32
SEN_106640,2025-05-14 14:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,228.09
SEN_106641,2025-06-19 01:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,28.45
SEN_106642,2025-03-13 14:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_106643,2025-07-16 03:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,3.79
SEN_106644,2025-04-22 12:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.59
SEN_106645,2025-04-14 06:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_106646,2025-04-05 22:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_106647,2025-06-28 22:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.03
SEN_106648,2025-05-27 21:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,23.84
SEN_106649,2025-04-18 17:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.64
SEN_106650,2025-01-20 00:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,44.53
SEN_106651,2025-07-09 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,170.93
SEN_106652,2025-07-03 00:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,3.6
SEN_106653,2025-02-18 12:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.15
SEN_106654,2025-03-01 19:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,52.73
SEN_106655,2025-05-18 13:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.18
SEN_106656,2025-01-28 12:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.07
SEN_106657,2025-06-02 09:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,3.7
SEN_106658,2025-03-06 11:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,29.78
SEN_106659,2025-06-02 18:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,153.76
SEN_106660,2025-01-12 04:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,16.97
SEN_106661,2025-07-28 02:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.01
SEN_106662,2025-05-13 19:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,34.49
SEN_106663,2025-01-02 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,27.34
SEN_106664,2025-07-16 20:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,253.27
SEN_106665,2025-07-11 04:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,200.6
SEN_106666,2025-01-22 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,38.62
SEN_106667,2025-04-27 15:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.41
SEN_106668,2025-02-16 15:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.08
SEN_106669,2025-06-16 14:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,204.36
SEN_106670,2025-07-16 21:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_106671,2025-04-26 15:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,68.67
SEN_106672,2025-01-27 10:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,52.08
SEN_106673,2025-02-03 02:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.93
SEN_106674,2025-05-26 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,22.33
SEN_106675,2025-03-21 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,122.99
SEN_106676,2025-03-04 13:00:00,Shepperton_Plant,PROOFER_01,temperature_c,35.81
SEN_106677,2025-05-16 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.41
SEN_106678,2025-02-13 13:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,66.85
SEN_106679,2025-04-12 06:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,3.0
SEN_106680,2025-05-04 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,42.35
SEN_106681,2025-01-09 07:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.98
SEN_106682,2025-04-09 00:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.14
SEN_106683,2025-07-06 02:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,21.75
SEN_106684,2025-01-18 04:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,216.03
SEN_106685,2025-07-10 20:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,10.29
SEN_106686,2025-03-11 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,207.59
SEN_106687,2025-04-24 06:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,130.59
SEN_106688,2025-06-02 11:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,19.12
SEN_106689,2025-03-06 23:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,29.19
SEN_106690,2025-03-18 22:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,2.1
SEN_106691,2025-02-01 07:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,78.54
SEN_106692,2025-02-20 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,39.56
SEN_106693,2025-02-25 12:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,39.69
SEN_106694,2025-02-05 10:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,82.57
SEN_106695,2025-04-23 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,0.92
SEN_106696,2025-02-14 20:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.44
SEN_106697,2025-03-15 00:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_106698,2025-02-05 14:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,17.77
SEN_106699,2025-03-11 11:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,0.9
SEN_106700,2025-02-25 02:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,158.18
SEN_106701,2025-05-20 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.36
SEN_106702,2025-06-01 03:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,64.16
SEN_106703,2025-01-04 18:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,1.0
SEN_106704,2025-02-26 09:00:00,Shepperton_Plant,PROOFER_01,temperature_c,34.29
SEN_106705,2025-03-27 10:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,6.67
SEN_106706,2025-02-07 16:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,12.07
SEN_106707,2025-01-28 11:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,28.67
SEN_106708,2025-04-05 21:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,30.0
SEN_106709,2025-03-23 19:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,10.37
SEN_106710,2025-02-01 20:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,21.66
SEN_106711,2025-06-18 20:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,17.99
SEN_106712,2025-04-18 13:00:00,Shepperton_Plant,PROOFER_01,temperature_c,37.73
SEN_106713,2025-01-17 11:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,235.17
SEN_106714,2025-07-06 06:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,228.64
SEN_106715,2025-02-11 22:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.13
SEN_106716,2025-05-09 08:00:00,Shepperton_Plant,PROOFER_01,temperature_c,41.54
SEN_106717,2025-04-09 01:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,5.96
SEN_106718,2025-07-12 23:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,11.68
SEN_106719,2025-04-24 08:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,11.03
SEN_106720,2025-07-03 05:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,18.72
SEN_106721,2025-06-19 11:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,41.11
SEN_106722,2025-04-11 14:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,67.17
SEN_106723,2025-02-14 09:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.94
SEN_106724,2025-04-04 08:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,147.71
SEN_106725,2025-06-26 20:00:00,Shepperton_Plant,PROOFER_01,temperature_c,32.61
SEN_106726,2025-07-25 10:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,1.4
SEN_106727,2025-04-02 23:00:00,Shepperton_Plant,PROOFER_01,temperature_c,40.58
SEN_106728,2025-06-26 18:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,53.66
SEN_106729,2025-02-07 14:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,125.62
SEN_106730,2025-05-08 21:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_106731,2025-06-10 03:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,19.75
SEN_106732,2025-03-23 14:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.73
SEN_106733,2025-03-05 16:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,17.21
SEN_106734,2025-05-10 16:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,6.46
SEN_106735,2025-03-18 00:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.18
SEN_106736,2025-06-16 22:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,83.34
SEN_106737,2025-04-19 14:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.8
SEN_106738,2025-07-26 10:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,1.84
SEN_106739,2025-04-08 14:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,26.59
SEN_106740,2025-06-07 06:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,16.56
SEN_106741,2025-02-18 18:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,4.54
SEN_106742,2025-05-25 14:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,9.7
SEN_106743,2025-03-23 09:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,233.73
SEN_106744,2025-06-12 06:00:00,Shepperton_Plant,PROOFER_01,temperature_c,32.62
SEN_106745,2025-03-25 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_strength_n,37.63
SEN_106746,2025-06-09 03:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,28.72
SEN_106747,2025-03-25 14:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,11.31
SEN_106748,2025-03-16 06:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,2.0
SEN_106749,2025-06-26 16:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,5.25
SEN_106750,2025-04-20 07:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,706.51
SEN_106751,2025-04-20 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,167.26
SEN_106752,2025-07-04 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,644.01
SEN_106753,2025-04-15 20:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.71
SEN_106754,2025-05-26 06:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,3.62
SEN_106755,2025-01-19 21:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,696.79
SEN_106756,2025-04-13 09:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,9.87
SEN_106757,2025-05-15 16:00:00,Shepperton_Plant,PROOFER_01,temperature_c,33.77
SEN_106758,2025-02-17 11:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,2.66
SEN_106759,2025-01-19 01:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,1.71
SEN_106760,2025-04-15 12:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,247.61
SEN_106761,2025-06-24 16:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,191.03
SEN_106762,2025-06-04 16:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,13.39
SEN_106763,2025-05-28 00:00:00,Shepperton_Plant,OVEN_02,zone_temperature_c,212.42
SEN_106764,2025-02-04 08:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.02
SEN_106765,2025-02-01 01:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,70.19
SEN_106766,2025-07-17 13:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,76.22
SEN_106767,2025-03-20 15:00:00,Shepperton_Plant,DOUGH_MIXER_01,motor_temperature_c,48.98
SEN_106768,2025-05-02 11:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,70.9
SEN_106769,2025-06-07 06:00:00,Shepperton_Plant,CONVEYOR_01,belt_speed_m_min,7.96
SEN_106770,2025-07-22 19:00:00,Shepperton_Plant,PROOFER_01,temperature_c,36.85
SEN_106771,2025-04-01 03:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,6.83
SEN_106772,2025-04-19 02:00:00,Shepperton_Plant,COOLING_TUNNEL_01,airflow_m_s,0.97
SEN_106773,2025-01-14 21:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,29.0
SEN_106774,2025-04-18 10:00:00,Shepperton_Plant,METAL_DETECTOR_01,sensitivity_level,3.34
SEN_106775,2025-01-01 22:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,48.2
SEN_106776,2025-06-09 23:00:00,Shepperton_Plant,PACKAGING_LINE_01,seal_temperature_c,158.39
SEN_106777,2025-02-12 05:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,689.0
SEN_106778,2025-03-23 19:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,71.92
SEN_106779,2025-06-08 15:00:00,Shepperton_Plant,CONVEYOR_01,motor_load_pct,21.56
SEN_106780,2025-03-19 22:00:00,Shepperton_Plant,CONVEYOR_02,motor_load_pct,63.58
SEN_106781,2025-03-15 11:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,523.41
SEN_106782,2025-01-04 19:00:00,Shepperton_Plant,METAL_DETECTOR_01,detection_events,0.0
SEN_106783,2025-07-18 15:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,5.22
SEN_106784,2025-02-01 20:00:00,Shepperton_Plant,DOUGH_MIXER_01,vibration_mm_s,5.86
SEN_106785,2025-03-21 16:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,253.28
SEN_106786,2025-07-04 03:00:00,Shepperton_Plant,OVEN_01,zone_temperature_c,256.17
SEN_106787,2025-06-22 16:00:00,Shepperton_Plant,OVEN_02,belt_speed_m_min,4.21
SEN_106788,2025-07-02 13:00:00,Shepperton_Plant,CONVEYOR_02,belt_speed_m_min,6.28
SEN_106789,2025-03-14 23:00:00,Shepperton_Plant,DOUGH_MIXER_01,mixing_time_sec,705.62
SEN_106790,2025-02-20 15:00:00,Shepperton_Plant,PROOFER_01,humidity_pct,84.66
SEN_106791,2025-04-13 15:00:00,Shepperton_Plant,COOLING_TUNNEL_01,air_temperature_c,18.29
SEN_106792,2025-07-26 12:00:00,Shepperton_Plant,OVEN_01,belt_speed_m_min,6.02
